ID,名字,描述
ID,Name,Desc
3001,備用ID,@Null@
3002,備用ID,@Null@
3003,備用ID,@Null@
3004,備用ID,@Null@
3005,備用ID,@Null@
3006,備用ID,@Null@
3007,備用ID,@Null@
3008,備用ID,@Null@
3009,備用ID,@Null@
3010,游商,@Null@
3011,沙漠商人,@Null@
3012,冰原商人,@Null@
3013,聖誕商人,@Null@
3014,元旦商人,@Null@
3015,春節商人,@Null@
3016,周年商人,@Null@
3017,六一商人,@Null@
3018,宇宙商人,@Null@
3019,空島商人,@Null@
3020,心願商人,@Null@
3021,愛心大使,
3022,游商,
3023,備用ID,@Null@
3024,備用ID,@Null@
3025,備用ID,@Null@
3026,備用ID,@Null@
3027,備用ID,@Null@
3028,備用ID,@Null@
3029,備用ID,@Null@
3030,備用ID,@Null@
3031,備用ID,@Null@
3032,備用ID,@Null@
3033,備用ID,@Null@
3034,備用ID,@Null@
3035,備用ID,@Null@
3036,備用ID,@Null@
3037,備用ID,@Null@
3038,備用ID,@Null@
3039,備用ID,@Null@
3040,備用ID,@Null@
3095,卡卡,
3096,妮妮,
3097,大山,
3098,斯科特·李,
3099,達爾文·李,
3100,@Null@,@Null@
3101,野人戰士,
3102,野萌寶,@Null@
3103,萌眼咻咻,@Null@
3104,神秘星球人,@Null@
3105,野人投矛手,
3106,慶典野人,@Null@
3107,蝙蝠,@Null@
3108,備用ID,@Null@
3109,爆爆蛋,@Null@
3110,萌眼叮叮,@Null@
3111,萌眼咚咚,@Null@
3112,萌眼噹噹,@Null@
3113,萌眼叮叮,@Null@
3114,萌眼咚咚,@Null@
3115,萌眼噹噹,@Null@
3116,萌眼叮咚,@Null@
3117,萌眼叮噹,@Null@
3118,萌眼咚當,@Null@
3119,@Null@,@Null@
3120,惡霸屠夫,@Null@
3121,稻草人,@Null@
3122,惡霸屠夫（馴服）,@Null@
3123,出氣外星人,@Null@
3124,馴服的萌眼叮叮,@Null@
3125,馴服的萌眼咚咚,@Null@
3126,馴服的萌眼噹噹,@Null@
3127,備用ID,@Null@
3128,備用ID,@Null@
3129,備用ID,@Null@
3130,熔巖巨人,@Null@
3131,硫磺弓手,@Null@
3132,混亂弓手,@Null@
3133,備用ID,@Null@
3134,備用ID,@Null@
3135,寒霜野人祭司,
3136,備用ID,@Null@
3137,備用ID,@Null@
3138,備用ID,@Null@
3139,備用ID,@Null@
3140,備用ID,@Null@
3141,備用ID,@Null@
3142,備用ID,@Null@
3143,備用ID,@Null@
3144,備用ID,@Null@
3145,備用ID,@Null@
3146,備用ID,@Null@
3147,備用ID,@Null@
3148,備用ID,@Null@
3149,備用ID,@Null@
3150,備用ID,@Null@
3151,備用ID,@Null@
3152,備用ID,@Null@
3153,備用ID,@Null@
3154,備用ID,@Null@
3155,備用ID,@Null@
3156,備用ID,@Null@
3157,備用ID,@Null@
3158,備用ID,@Null@
3159,備用ID,@Null@
3160,備用ID,@Null@
3165,綠色雙冠龍,
3166,閻羅雙冠龍,
3167,金冠副櫛龍,
3168,紅蓮劍龍,
3169,灰鐵劍龍,
3170,灰色三角龍,
3171,棕色三角龍,
3172,藍色三角龍,
3173,長劍三角龍boss,
3174,灰色腕龍,
3175,黃色碗龍,
3176,綠色碗龍,
3177,泰坦腕龍boss,
3178,紅色翼龍,
3179,灰色翼龍,
3180,紫色翼龍,
3181,風神翼龍boss,
3182,綠色副櫛龍,
3183,青色副櫛龍,
3184,紅色副櫛龍,
3185,黑色迅猛龍,
3186,青色迅猛龍,
3187,紫色迅猛龍,
3188,武裝迅猛龍boss,
3189,棕色雙冠龍,
3190,灰色雙冠龍,
3191,綠色劍龍,
3192,藍色劍龍,
3193,霸王龍,
3194,狂躁霸王龍,
3195,殘暴霸王龍,
3196,武裝霸王龍,
3197,機械霸王龍boss,
3198,虛空傭兵,
3199,虛空博士,
3200,野人伙伴,@Null@
3201,獵手伙伴,@Null@
3202,萌寶伙伴,@Null@
3203,野人紀念包裹,@Null@
3204,沙漠年輕男村民,@Null@
3205,沙漠中年男村民,@Null@
3206,沙漠年輕女村民,@Null@
3207,沙漠中年女村民,@Null@
3208,沙漠小男孩村民,
3209,沙漠小女孩村民,
3210,沙漠普通商人1,
3211,沙漠普通商人2,
3212,沙漠特殊商人,
3213,沙漠守衛,
3214,漁村男村民1,
3215,漁村男村民2,
3216,漁村女村民1,
3217,漁村女村民2,
3218,漁村男性兒童,
3219,漁村女性兒童,
3220,海盜掠奪者,
3221,海盜獵手,
3222,海盜商人,
3223,海島商人,
3224,海靈守衛,
3225,小型海盜船,
3226,中型海盜船,
3227,大型海盜船,
3228,炸彈小船,
3229,漁村傳奇釣手,
3230,漂流瓶（生物）,
3231,遠方的漂流瓶（生物）,
3232,小玻璃瓶（生物）,
3233,冰原村民,
3234,冰原萌寶,
3235,冰原護衛村民,
3236,冰原獵人村民,
3237,冰原樵夫村民,
3238,冰原工人村民,
3239,冰原助手村民,
3240,雪球,
3241,假人模型,
3242,小虛空漩渦,
3243,大虛空漩渦,
3244,虛空團子,
3245,虛空團子（馴服）,
3246,虛空角鹿,
3247,虛空角鹿（馴服）,
3248,虛空狐狸,
3249,虛空狐狸（馴服）,
3250,虛空狐狸（二尾）,
3251,虛空狐狸（二尾馴服）,
3252,虛空狐狸（三尾）,
3253,虛空狐狸（三尾馴服）,
3254,虛空雪兔,
3255,虛空蝴蝶,
3261,虛空沃沃獸,
3262,虛空沃沃獸（馴服）,
3263,虛空水母,
3264,虛空沙漠狼,
3266,虛空鯊魚,
3267,虛空蝙蝠,
3268,虛空豹子,
3269,虛空小型海盜船,
3270,虛空螢火蟲,
3271,虛空漩渦,
3272,虛空中型海盜船,
3273,虛空大型海盜船,
3400,嘟嘟鳥,@Null@
3401,沃沃獸,@Null@
3402,墩墩,@Null@
3403,角鹿,@Null@
3404,馬,@Null@
3405,冰熊（馴服）,@Null@
3406,迅猛龍（馴服）,@Null@
3407,狐狸,@Null@
3408,靈狐（馴服）,@Null@
3409,企鵝,@Null@
3410,鴕鳥（馴服）,@Null@
3411,鴕鳥,@Null@
3412,冰熊,@Null@
3413,迅猛龍,@Null@
3414,團子,@Null@
3415,團子（馴服）,@Null@
3416,熊貓,@Null@
3417,熊貓（馴服）,@Null@
3418,蜜蜂,@Null@
3419,螢火蟲,@Null@
3420,足球,@Null@
3421,飛雞,@Null@
3422,飛雞（馴服）,@Null@
3423,戰鬥雞,@Null@
3424,尖叫雞,@Null@
3425,籃球,@Null@
3426,（棄用）戰鬥雞馴服,@Null@
3427,備用ID,@Null@
3428,備用ID,@Null@
3429,備用ID,@Null@
3430,普通化石龍,@Null@
3431,化石龍,@Null@
3432,超級化石龍,@Null@
3433,小飛鼠,@Null@
3434,敏捷小飛鼠,@Null@
3435,機靈小飛鼠,@Null@
3436,普通麒麟,@Null@
3437,麒麟,@Null@
3438,祥瑞麒麟,@Null@
3439,小陸行鳥,@Null@
3440,迅捷陸行鳥,@Null@
3441,躍動陸行鳥,@Null@
3442,小白象,@Null@
3443,歡樂白象,@Null@
3444,盛典白象,@Null@
3445,海豹水手,@Null@
3446,海豹船長,@Null@
3447,超能海豹,@Null@
3448,@Null@,@Null@
3449,擎天柱,@Null@
3450,@Null@,@Null@
3451,威震天,@Null@
3452,@Null@,@Null@
3453,大黃蜂,@Null@
3454,貓寶寶,@Null@
3455,福袋貓貓,@Null@
3456,舞獅貓貓,@Null@
3457,天馬寶寶,@Null@
3458,神聖天馬,@Null@
3459,星河天馬,@Null@
3460,青竹坐檯,@Null@
3461,富貴金轎,@Null@
3462,桃香扇緣,@Null@
3463,@Null@,@Null@
3464,红蜘蛛,@Null@
3465,@Null@,@Null@
3466,熱破,@Null@
3467,@Null@,@Null@
3468,驚破天,@Null@
3469,大地領主,@Null@
3470,炎獄魔龍,@Null@
3471,深淵咆哮,@Null@
3472,@Null@,@Null@
3473,鋼鎖,@Null@
3474,@Null@,@Null@
3475,飛標,@Null@
3476,@Null@,@Null@
3477,嚎叫,@Null@
3478,月明星稀,@Null@
3479,玉兔桃花,@Null@
3480,皎月仙宮,@Null@
3481,兔子先生拉比,@Null@
3482,兔子先生拉比,@Null@
3483,暖冬祝福,@Null@
3484,聖夜驚喜,@Null@
3485,冰雪傳說,@Null@
3486,繽紛幻想,@Null@
3487,繽紛幻想,@Null@
3488,福運哞哞,@Null@
3489,福運哞哞,@Null@
3490,攀崖觀日,@Null@
3491,北辰熒火,@Null@
3492,浮游山海,@Null@
3493,牛魔王,@Null@
3494,牛魔王,@Null@
3495,步步生蓮,@Null@
3496,飛花踏雪,@Null@
3497,鏡花水月,@Null@
3501,虛空使徒,@Null@
3502,遠古黑龍,@Null@
3503,熔岩黑龍,@Null@
3504,混亂黑龍,@Null@
3505,年獸野生,@Null@
3506,年獸馴服,@Null@
3507,福球,@Null@
3508,小惡魔野生,@Null@
3509,小惡魔馴服,@Null@
3510,遠古巨像,@Null@
3511,遠古叮叮,@Null@
3512,遠古咚咚,@Null@
3513,遠古噹噹,@Null@
3514,遠古巨人,@Null@
3515,虛空幻影-迅,@Null@
3516,虛空幻影-猛,@Null@
3517,冰隕巨魔,
3519,年獸山臊,@Null@
3520,山臊小怪,@Null@
3521,珍珠,
3600,燈籠魚,@Null@
3601,烏賊,@Null@
3602,鰩魚,@Null@
3603,巨型咕嚕水母,@Null@
3604,淡藍呆呆魚,@Null@
3605,深藍呆呆魚,@Null@
3606,黑色呆呆魚,@Null@
3607,淡藍奇奇魚,@Null@
3608,粉紅醜醜魚,@Null@
3609,金色呆呆魚,@Null@
3610,金色奇奇魚,@Null@
3611,金色醜醜魚,@Null@
3612,粉色呆呆魚,@Null@
3613,黃色奇奇魚,@Null@
3614,紫色醜醜魚,@Null@
3615,綠色奇奇魚,@Null@
3616,條紋醜醜魚,@Null@
3617,紅色奇奇魚,@Null@
3618,紅色呆呆魚,@Null@
3619,橙色醜醜魚,@Null@
3620,備用ID,@Null@
3621,螃蟹,
3622,海鷗,
3623,海馬,
3624,小海馬,
3625,海馬（馴服）,
3626,水母,
3627,飛魚,
3628,鯊魚,
3629,魔鬼魚,
3630,螢光棒藻魚,
3800,礦車,@Null@
3801,備用ID,@Null@
3802,運輸礦車,@Null@
3803,火箭,@Null@
3804,tnt礦車,@Null@
3805,備用ID,@Null@
3806,龙舟,@Null@
3807,皮筏,@Null@
3808,河燈,@Null@
3809,小狐狸,迷你世界中常見的生物。
3810,小靈狐,迷你世界中常見的生物。
3811,小墩墩,迷你世界中常見的生物。
3812,小沃沃獸,迷你世界中常見的生物。
3813,小嘟嘟鳥,迷你世界中常見的生物。
3814,小角鹿,@Null@
3815,小馬,@Null@
3816,小貓,@Null@
3817,小鴕鳥,@Null@
3818,小迅猛龍,@Null@
3819,小企鵝,@Null@
3820,小冰熊,@Null@
3821,虛空使徒,@Null@
3822,駱駝,@Null@
3823,駱駝（馴服）,@Null@
3824,毒尾蠍,@Null@
3825,沙原領主,@Null@
3826,沙靈守衛,@Null@
3827,沙靈守衛（友好）,@Null@
3828,沙漠狼,@Null@
3829,巨型毒尾蠍,@Null@
3830,備用ID,@Null@
3831,備用ID,@Null@
3832,備用ID,@Null@
3833,備用ID,@Null@
3834,備用ID,@Null@
3835,備用ID,@Null@
3836,備用ID,@Null@
3837,卡卡,@Null@
3838,妮妮,@Null@
3839,卡卡,@Null@
3840,妮妮,@Null@
3850,燈籠魚苗,@Null@
3851,小烏賊,@Null@
3852,深海魚苗,@Null@
3853,巨型咕嚕水母幼崽,@Null@
3854,淡藍呆呆魚苗,@Null@
