ID,名称
ID,Name
79000000,草塊
79000001,黑凝漿塊
79000002,黑凝漿塊
79000003,黑凝漿塊
79000004,黑凝漿塊
79000005,黑凝漿塊
79000006,黑凝漿塊
79000007,耕地
79000008,耕地
79000009,污染方塊
79000010,黑晶石
79000011,藍莓草塊
79000012,藍莓土塊
79000013,凝漿塊
79000014,萌眼星草塊
79000015,硫黃晶砂
79000016,鐵礦
79000017,魔古巖
79000018,青石
79000019,草木灰方塊
79000020,紅土耕地
79000021,紅土耕地
79000022,紅土
79000023,紅沙
79000024,深積巖
79000025,深積巖
79000026,風蝕巖
79000027,風蝕巖
79000028,土塊
79000029,咒巖
79000030,旱土
79000031,堅固的冰
79000032,灼沙
79000033,灼沙
79000034,凍土
79000035,凝能塊
79000036,巨布魯果
79000037,巨鱗羽果
79000038,長草的土塊
79000039,碎石堆
79000040,脆冰
79000041,脆冰
79000042,脆冰棱
79000043,堅固冰棱
79000044,無葉珍木
79000045,珍木
79000056,喬木原木
79000057,粗白楊木樹枝
79000058,粗落葉松樹枝
79000059,椰樹原木
79000060,粗櫻桃木樹枝
79000061,雨林之芯喬木
79000062,雨林之芯喬木
79000063,粗桃花樹樹枝
79000064,菲比原木
79000065,胡楊原木
79000066,胡楊原木
79000067,粗紅杉木樹枝
79000068,神聖樹幹
79000069,粗核桃樹樹枝
79000070,現代半磚
79000071,突變體孔隙樹葉
79000072,變異的植物杆
79000073,黃沙
79000074,石油塊
79000075,黃沙
79000076,砂土
79000077,星能塊
79000078,岩石
79000079,硫黃岩
79000080,地心基石
79000081,基石-混凝土
79000082,基石-裂土
79000083,白色基石
79000084,基石-堅冰
79000085,土磚
79000086,地板
79000087,秋葉橙地板
79000088,海棠紅地板
79000089,黃銅豎薄板
79000090,水泥磚豎薄板
79000091,粗製石磚
79000092,焦糖塊
79000093,車身方塊
79000094,中式半磚
79000095,中式半磚
79000096,簡約磚
79000097,簡約半磚
79000098,簡約牆磚
79000099,簡約牆磚
79000100,玻璃塊
79000101,釉面磚
79000102,橫格釉面磚
79000103,豎格釉面磚
79000104,四格釉面磚
79000105,不規則釉面磚
79000106,綠色玻璃
79000107,硬質玻璃塊
79000108,草垛
79000109,燒焦的蜂蜜
79000110,星瞳石塊
79000111,冰磚
79000112,紅外感應方塊
79000113,錳塊豎薄板
79000114,祕銀豎薄板
79000115,檸檬黃豎薄板
79000116,竹板豎薄板
79000117,象牙白豎薄板
79000118,秋葉橙豎薄板
79000119,淺蒼灰豎薄板
79000120,豎薄板
79000121,蒼石灰豎薄板
79000122,蒼石灰木板
79000123,胭脂紅豎薄板
79000124,落日橙豎薄板
79000125,胡楊木板
79000126,海棠紅豎薄板
79000127,深慄紅豎薄板
79000128,漂浮的木板
79000129,草木灰方塊
79000130,磚牆
79000131,礁石
79000132,石質豎薄板
79000133,黃磚樓梯
79000134,精製黃磚板
79000135,粗製黃磚板
79000136,鏽祕銀板
79000137,條紋鏽祕銀板
79000138,星能鏽祕銀塊
79000139,厚祕銀板
79000140,雙層祕銀板
79000141,花紋雲母塊
79000142,豎紋雲母塊
79000143,雲母樓梯
79000144,精製石磚豎薄板
79000145,裂紋石磚
79000146,青石巖磚
79000147,青石薄板
79000148,巧克力磚
79000149,硫黃磚豎薄板
79000150,基石-鋼板
79000151,區域複製方塊
79000152,區域複製方塊
79000153,區域複製方塊
79000154,黑白紋磚
79000155,方塊複製器
79000156,方塊複製器
79000157,方塊複製器
79000158,中式牆磚
79000159,觸碰方塊
79000160,生物觸碰方塊
79000161,球觸碰方塊
79000162,物理觸碰方塊
79000163,觸碰方塊5
79000164,觸碰方塊5
79000165,棕色紋磚
79000166,萌眼星雲團
79000167,棉花塊
79000168,棉花塊
79000169,棉花塊
79000170,熾炎豎薄板
79000171,熾炎礦
79000172,熾炎礦
79000173,藍色條紋瓷磚
79000174,藍色條紋瓷磚
79000175,純白釉面瓷磚
79000176,淺色幾何瓷磚
79000177,杏色宮廷瓷磚
79000178,熒光晶塊
79000179,紫熒石塊
79000180,靜態劇毒
79000181,空的蜂巢
79000182,滿的蜂巢
79000183,結晶的蜂蜜
79000184,蜂蜜塊
79000185,霜火石塊
79000186,纏絲瑪瑙塊
79000187,琥珀塊
79000188,鏡冰
79000189,舊祕銀塊
79000190,豎紋祕銀板
79000191,紫線祕銀塊
79000192,泡沫塊
79000193,星能塊
79000194,白色星光孢子塊
79000195,停氣塊
79000196,鈦合金豎薄板
79000197,鎢金塊
79000198,西域磚
79000199,黑凝漿塊
79000200,水泥塊
79000201,金屬塊
79000202,光滑塊
