ID,名称
ID,name
11311,便便
11423,異化巨大椰葉
11603,低級攻擊符文
11604,中級攻擊符文
11605,高級攻擊符文
11606,低級防禦符文
11607,中級防禦符文
11608,高級防禦符文
11609,低階效率符文
11610,中级效率符文
11611,高級效率符文
11657,發光的熒光棒
12615,生海帶
12616,藏寶圖玻璃瓶
13600,燈籠魚
13602,鰩魚
13604,淡藍呆呆魚
13605,深藍呆呆魚
13606,黑色呆呆魚
13607,淡藍奇奇魚
13608,粉紅醜醜魚
13609,金色呆呆魚
13610,金色奇奇魚
13611,金色醜醜魚
13612,粉色呆呆魚
13613,黃色奇奇魚
13614,紫色醜醜魚
13615,綠色奇奇魚
13616,條紋醜醜魚
13617,紅色奇奇魚
13618,紅色呆呆魚
13619,橙色醜醜魚
13621,螃蟹
13623,海馬
13624,小海馬
13626,水母
13627,飛魚
13628,鯊魚
13629,魔鬼魚
13630,熒光棒藻魚
245,水草
247,漂浮的花瓣
248,漂浮的木板
250,荷花
27,遠方的漂流瓶
295,大椰子
314,紅藻
486,角珊瑚
487,白化角珊瑚
488,氣泡珊瑚
489,白化氣泡珊瑚
490,圓盤珊瑚
491,白化圓盤珊瑚
492,樹珊瑚
493,白化樹珊瑚
