ID,名字
ID,EnumName
100101,基礎速度
100102,奔跑速度
100103,游泳速度
100104,潛行速度
100201,生命值
100202,飢餓度
100203,溫度
100301,近戰傷害
100302,遠程傷害
100303,爆炸傷害
100304,燃燒傷害
100305,毒素傷害
100306,混亂傷害
100307,對精英的傷害
100308,對野獸的傷害
100309,對玩家的傷害
100310,對野人的傷害
100311,所有傷害
100313,冰凍傷害
100401,近戰傷害
100402,遠程傷害
100403,爆炸傷害
100404,燃燒傷害
100405,毒素傷害
100406,混亂傷害
100407,來自精英的傷害
100408,來自野獸的傷害
100409,來自玩家的傷害
100410,來自野人的傷害
100411,跌落傷害
100412,所有傷害
100413,冰凍傷害
100501,近戰防禦
100502,遠程防禦
100503,爆炸防禦
100504,燃燒抗性
100505,毒素抗性
100506,混亂抗性
100507,所有防禦力
100508,冰凍抗性
100601,挖掘
100602,狩獵
100701,全身
100702,頭部
100801,水下
100802,太空
100901,近戰攻擊
100902,遠程攻擊
100903,爆炸攻擊
100904,燃燒攻擊
100905,毒素攻擊
100906,混亂攻擊
100907,所有攻擊力
100908,冰凍攻擊力
101001,近戰傷害
101002,遠程傷害
101003,爆炸傷害
101004,燃燒傷害
101005,毒素傷害
101006,混亂傷害
101007,真實傷害
101008,冰凍傷害
101101,體力值
101102,拓展體力值
101201,所有體力消耗行為
101202,奔跑
101203,游泳
101204,奔跑跳躍
101205,挖掘方塊
101206,使用工具蓄力
101301,所有體力恢復狀態
101302,靜止
101303,行走
101304,潛行
101401,劇烈運動
101402,奔跑
101403,游泳
101404,奔跑跳躍
101405,挖掘方塊
101406,使用工具蓄力
101501,低溫
101502,高溫
101601,全部
101602,水方塊
101603,流沙方塊
101604,蜂蜜方塊
101605,岩漿方塊
101701,所有
101702,生的
101703,烤的
101704,煮的
101705,藥品
101801,所有
101802,生命值
101803,體力值
101804,護盾
101805,毅力
101806,氧氣
