ID,名称
ID,name
11311,Kotoran
11423,Daun Kelapa Mutasi Raksasa
11603,Tanda Rune Serangan Rendah
11604,Rune serangan tingkat menengah.
11605,Rune serangan tingkat lanjut
11606,Rune Pertahanan Rendah
11607,Tanda Pertahanan Menengah
11608,Ramalan Perlindungan Tingkat Tinggi
11609,Tanda Rendah Efisiensi
11610,Rune Efisiensi Menengah
11611,Rune Efisiensi Tinggi
11657,Tongkat Cahaya Bersinar
12615,Kombu Mentah
12616,Botol Peta Harta Karun
13600,Ikan Lampu
13602,Ikan Pari
13604,Ikan Dada Biru Muda
13605,Ikan Dada Biru Tua
13606,Ikan Dada Hitam
13607,Ikan Bidadari Biru Muda
13608,Ikan Nemo Pink
13609,Ikan Dada Emas
13610,Ikan Bidadari Emas
13611,Ikan Nemo Emas
13612,Ikan Dada Pink
13613,Ikan Bidadari Kuning
13614,Ikan Nemo Ungu
13615,Ikan Bidadari Hijau
13616,Ikan Nemo Bergaris
13617,Ikan Bidadari Merah
13618,Ikan Dada Merah
13619,Ikan Nemo Oranye
13621,Kepiting
13623,Kuda Laut
13624,Kuda Laut Kecil
13626,Ubur-ubur
13627,Torani
13628,Hiu
13629,Ikan Manta
13630,Ikan Ganggang Tongkat Cahaya
245,Rumput Air
247,Mahkota yang melampung
248,Papan yang melampung
250,Lotus
27,Botol Surat dari jauh
295,Kelapa Besar
314,Alga Merah
486,Karang Tanduk
487,Pemutihan Karang Tanduk
488,Karang Bolat
489,Pemutihan Karang Bolat
490,Karang Piring
491,Pemutihan Karang Piring
492,Karang Pohon
493,Pemutihan Karang Pohon
