ID,Name,ChildName,Desc,Remarks
ID,Name,ChildName,Desc,Remarks
1010001,Saat cuaca berubah,Dunia,Saat cuaca berubah,Cuaca berubah dari cerah menjadi hujan，dan hujan berubah menjadi hari yang cerah.
1010002,Saat cuaca di medan grup berubah,Dunia,Saat menentukan |@1| cuaca berubah,Kelompok umum: dataran / hutan / tebing / hutan / cekungan / pulau kosong / sungai; kelompok laut: pantai / laut dalam / laut dangkal / pulau; kelompok gurun: gurun / oasis; zona dingin biasa: hutan jenis konifera / lapangan es; zona dingin puncak: gunung es; kelompok vulkanik: gunung berapi; kelompok lahan basah: hutan hujan / rawa; pulau datar dan kosong
1020001,Saat game dibuat,Logika game,Saat game diciptakan,Saat memasuki permainan hitung mundur 3，2，1，memulai permainan
1020002,Waktu dalam game,Logika game,Waktu game pukul |@1|,Saat permainan berada pada titik waktu yang ditentukan
1020003,Waktu Menjalankan Game,Logika game,Memasuki game setelah |@1| detik,Setelah memasuki permainan，jalankan waktu yang ditentukan
1020004,Kemenangan Game,Logika game,Terpicu oleh kemenangan pemain,@Null@
1020005,Kegagalan Game,Logika game,Terpicu oleh kekalahan pemain,@Null@
1020007,Pemain memasuki permainan,Logika game,Saat pemain memasuki permainan,@Null@
1020008,Pemain meninggalkan permainan,Logika game,Saat pemain meninggalkan permainan,@Null@
1020009,Waktu Berubah,Logika game,Saat timer berubah,Setiap variabel pengatur waktu di perpustakaan variabel berubah
1020010,Tentukan perubahan waktu,Logika game,Ketika |@1| perubahan,Ketika variabel pengatur waktu yang ditentukan berubah dalam perubahan perpustakaan variabel
1020011,Selama setiap runtime game (loop),Logika game,Game per runtime adalah |@1| detik,"1. Nilai minimum adalah 0，05 detik，0，01-0，09 akan membutuhkan 0，05
2. Game akan memicu (loop) setiap kali game ditentukan."
1020012,Saat Map menerima informasi,Logika game,Saat peta menerima informasi string apa pun,@Null@
1030001,Mati,Pemain,Terpicu saat pemain mana saja kalah atau mati,@Null@
1030002,Bangkit,Pemain,Terpicu saat pemain mana bangkit kembali,@Null@
1030003,Properti berganti,Pemain,Perubahan pemain dari|@1|,Saat pemain menjadi atribut，jika volume darah berubah
1030004,Kalahkan target,Pemain,Saat mengalahkan pemain atau makhluk lain,Ketika pemain mengalahkan pemain lain，itu adalah bio. Kalahkan pemain，makhluk untuk pemain target，makhluk
1030005,Serang,Pemain,Saat pemain lain menyerang,@Null@
1030006,Serang target,Pemain,Setiap pemain menyentuh pemain lain atau makhluk,Saat pemain menyerang pemain lain，makhluk. Pemain，makhluk，pemain target，biologis
1030007,Mengakibatkan cedera,Pemain,Saat pemain mana saja menyerang dan menyebabkan kerusakan pada pemain/ makhluk/blok lain,Ketika pemain menyakiti pemain lain，makhluk akan terluka. Pemain yang terluka，pemain organisme，makhluk dalam acara
1030008,Diserang,Pemain,Saat pemain mana saja menyebabkan kerusakan,@Null@
1030009,Bergerak,Pemain,Saat pemain bergerak sejauh 1 blok,@Null@
1030010,Menggunakan Ekspresi dan tindakan,Pemain,Saat pemain menggunakan emoji,@Null@
1030011,Pakai alat,Pemain,Saat setiap pemain menggunakan item,@Null@
1030012,Dapat alat,Pemain,Saat pemain mendapatkan item,@Null@
1030013,Mengkonsumsi alat,Pemain,Saat pemain memakai item apa saja,@Null@
1030014,Klik Makhluk,Pemain,Saat pemain klik makhluk hidup didepannya,@Null@
1030015,Klik blok,Pemain,Saat pemain memakai blok apa saja,@Null@
1030016,Kendarai Tunggangan,Pemain,Saat pemain mengendarai tunggangan atau kendaraan lain,@Null@
1030017,Turun,Pemain,Saat pemain turun dari tunggangan atau kendaraan lain,@Null@
1030018,Perubahan Status Gerakan,Pemain,Saat pemain memasuki status |@1|,@Null@
1030019,Tabrakan,Pemain,Terpicu ketika ada pemain yang bertabrakan,@Null@
1030020,Ambil item,Pemain,Saat pemain mengambil drop,@Null@
1030021,Masuki wilayah,Pemain,Saat pemain memasuki |@1|,@Null@
1030022,Tinggalkan wilayah,Pemain,Saat pemain meninggalkan |@1|,@Null@
1030023,Perubahan Armor,Pemain,Saat bar pelindung pemain berubah,@Null@
1030024,Item tas berubah,Pemain,Saat tas pemain berubah,@Null@
1030025,Shortcut Bar berubah,Pemain,Saat shortcut bar pemain berubah,@Null@
1030026,Pilih Shortcut Bar,Pemain,Saat pemain memilih nomor slot yang mana saja pada hortcut bar,@Null@
1030027,Buang item,Pemain,Setiap pemain membuang item,@Null@
1030028,Mengenakan baju besi,Pemain,Setiap pemain memakai baju besi,@Null@
1030029,Turun armor,Pemain,Setiap pemain mendapat off baju besi,@Null@
1030030,Tampilkan karakter string di frame chat,Pemain,Tampilkan |@1| di frame chat,@Null@
1030031,Masukkan string karakter,Pemain,Setiap pemain memasuki |@1|,@Null@
1030032,Klik tombol,Pemain,Any player presses |@1|,@Null@
1030033,Tahan tombol,Pemain,Any player long presses |@1|,@Null@
1030034,Lepaskan tombol,Pemain,Any player releases |@1|,@Null@
1030035,Ambil efek status,Pemain,Pemain acak mendapatkan efek status,@Null@
1030036,Buang efek status,Pemain,Pemain acak membuang efek status,@Null@
1030037,Buang efek status ini,Pemain,Pemain acak membuang |@1|,@Null@
1030038,Perubahan Level,Pemain,Level pemain acak berubah,@Null@
1030039,Pemain memasukkan informasi obrolan (termasuk string),Pemain,Setiap masukan pemain dari kotak obrolan dengan |@1|,Saat pemain memasuki kotak obrolan dan saat dikeluarkan
1040001,Diserang,Makhluk,Saat ada makhluk yang diserang atau cedera,@Null@
1040002,Serang,Makhluk,Saat makhluk apapun menyerang,@Null@
1040003,Serang target,Makhluk,Saat makhluk menyerang atau menabrak pemain,@Null@
1040004,Mengakibatkan cedera,Makhluk,Saat makhluk menyerang dan menyebabkan cedera ke pemain,@Null@
1040005,Mati,Makhluk,Saat makhluk apapun telah mati,@Null@
1040006,Kalahkan target,Makhluk,Saat makhluk apapun mengalahkan pemain atau makhluk lain,@Null@
1040007,Masuki wilayah,Makhluk,Saat makhluk apapun memasuki |@1|,@Null@
1040008,Tinggalkan wilayah,Makhluk,Saat makhluk apapun meninggalkan |@1|,@Null@
1040009,Perubahan Status Gerakan Pada Makhluk,Makhluk,Saat makhluk apapun memasuki status |@1|,@Null@
1040010,Tabrakan,Makhluk,Saat ada makhluk bertabrakan dengan pemain atau makhluk lain,@Null@
1040011,Properti berganti,Makhluk,Saat ada |@1| perubahan makhluk,@Null@
1040012,Saat dibuat,Makhluk,Saat makhluk apa pun dibuat,@Null@
1040013,Ambil efek status,Makhluk,Makhluk acak mendapatkan efek status,@Null@
1040014,Buang efek status,Makhluk,Makhluk acak membuang efek status,@Null@
1040015,Buang efek status ini,Makhluk,Makhluk acak membuang |@1|,@Null@
1040016,Saat diserang,Makhluk,Saat makhluk diserang,@Null@
1040017,Saat menyerang,Makhluk,Saat makhluk menyerang,@Null@
1040018,Saat memukul target,Makhluk,Saat makhluk memukul target,@Null@
1040019,Saat membuat damage,Makhluk,Saat makhluk membuat damage,@Null@
1040020,Saat terkalahkan,Makhluk,Saat makhluk terkalahkan,@Null@
1040021,Saat mengalahkan target,Makhluk,Saat makhluk mengalahkan target,@Null@
1040022,Saat status aksi berubah,Makhluk,Saat makhluk masuk |@1|,@Null@
1040023,Tabrakan,Makhluk,Saat makhluk tabrakan dengan pemain atau makhluk lain,@Null@
