ID,名称
ID,Name
10001,secara bertahap muncul
10002,Perbesar
10003,memperkecil
20001,memudar
20002,Perbesar persembunyian
20003,Perkecil sembunyikan
30001,gemetar
30002,mengalahkan
30003,detak jantung
30004,ayunan
30005,rotasi
30006,membalik
30007,Pemindaian searah jarum jam
30008,Pemindaian berlawanan arah jarum jam
30009,kedipan
40001,Mesin tik
50001,Gerakan halus
50002,Posisi peningkatan halus
50003,Penskalaan halus
50004,Peningkatan lebar dan tinggi yang halus
50005,Rotasi halus
50006,Sudut peningkatan halus
