ID,名称
ID,Name
11000005,椀
11000006,スター
11000007,半円柱
11000008,テーブル
11000009,腰掛け
11000010,木板
11000011,半球
11000012,浮き輪
11000013,ボーロ
11000014,木
11000015,バルブ
11000016,ベンチ
11000017,ブロック
11000018,花
11000019,パンノキ
11000020,フェンス
11000021,傘
11000022,長い棒
11000023,ハンマー
11000024,回転する花
11000025,ハンマーを振る
11000026,パンノキを跳ね返す
11000027,バルブを回す
11000028,エアークッション
11000029,インフレータブルフェンス
11000030,煙1
11000031,煙8
11000032,煙23
11000033,爆発2
11000034,爆発15
11000035,爆発37
11000036,焔3
11000037,焔11
11000038,焔31
11000039,環境2
11000040,環境12
11000041,環境8
11000042,光エフェクト52
11000043,光エフェクト9
11000044,光エフェクト7
11000045,パーティクル2
11000046,パーティクル6
11000047,パーティクル24
11000048,注意1
11000049,注意7
11000050,注意44
11000051,光エフェクト35
11000052,光エフェクト47
11000053,光エフェクト72
11000054,光エフェクト77
11000055,光エフェクト86
11000056,煙2
11000057,煙4
11000058,煙5
11000059,煙26
11000060,煙30
11000061,煙32
11000062,煙42
11000063,パーティクル5
11000064,パーティクル12
11000065,パーティクル21
11000066,パーティクル25
11000067,パーティクル29
11000068,パーティクル31
11000069,パーティクル33
11000070,パーティクル35
11000071,パーティクル40
11000072,パーティクル43
11000073,環境11
11000074,環境16
11000075,焔4
11000076,焔15
11000077,ドーナツ
11000078,ウエハース
11000079,クローバー
11000080,赤い水道管
11000081,赤いリンゴ
11000082,青いルーレット
11000083,障害走
11000084,葉
11000085,黄色いキノコ
11000086,虹
11000088,Xマーク
11000089,ピンクハート
11000090,すべり台
11000091,貨車
11000092,トレーラー
11000093,トラック
11000094,青い乗用車
11000095,マイクロバス
11000096,雨よけ天蓋
11000097,ピザ屋看板
11000098,エスカレーター
11000099,自在鉤
11000100,換気管
11000101,アーチ
11000102,ギフトボックス
11000103,木馬
11000104,熱気球
11000105,テレビ
11000107,月
11000108,シャワーヘッド
11000109,スプーン
11000110,本
11000111,ナイフ
11000112,ドライバー
11000113,ボトル
11000114,ダイヤモンド
11000115,ハート形
11000116,歯車
11000117,曲がる矢印
11000118,矢印
11000119,円筒
11000120,円錐台
11000121,円環
11000122,円弧
11000123,アーチ形
11000124,方形環
11000125,三角柱
11000126,六角柱
11000127,扇形柱
11000128,凸面円柱
11000129,凹面円柱
11000130,四角錐
11000131,六角錐
11000132,滑道
16000000,立方体
16000001,球体
16000002,円柱
16000003,円錐
16000004,楔形
