ID,名称
ID,Name
79000000,كتلة العشب
79000001,المكثفات السوداء
79000002,المكثفات السوداء
79000003,المكثفات السوداء
79000004,المكثفات السوداء
79000005,المكثفات السوداء
79000006,المكثفات السوداء
79000007,أرض صالحة للزراعة
79000008,أرض صالحة للزراعة
79000009,مكعب التلوث
79000010,الصاري الأسود
79000011,كتلة العشب عنبية
79000012,كلودس التوت
79000013,كتلة التخثر
79000014,كتلة العشب نجمة لطيف العينين
79000015,الكبريت الكريستال الرمال
79000016,خام الحديد
79000017,موغو
79000018,بلوستون
79000019,مكعبات الرماد النباتية
79000020,التربة الحمراء المزروعة
79000021,التربة الحمراء المزروعة
79000022,لاتريت
79000023,الرمال الحمراء
79000024,هايدريت
79000025,هايدريت
79000026,الصخور المتآكلة بالرياح
79000027,الصخور المتآكلة بالرياح
79000028,كلود
79000029,مانترا روك
79000030,التربة الجافة
79000031,الجليد الصلب
79000032,حرق الرمال
79000033,حرق الرمال
79000034,التربة المجمدة
79000035,كتلة التكثيف
79000036,ماكروبروكوس
79000037,ميغامارين
79000038,كلود العشب
79000039,كومة الحصى
79000040,ثلج مقرمش
79000041,ثلج مقرمش
79000042,حافة الجليد الهشة
79000043,حافة الجليد الصلبة
79000044,خشب ثمين بلا أوراق
79000045,جنمو
79000056,سجل الشجرة
79000057,فروع الحور الخام
79000058,فروع الصنوبر الخام
79000059,سجل جوز الهند
79000060,فروع الكرز السميكة
79000061,جوهر الغابات المطيرة
79000062,جوهر الغابات المطيرة
79000063,فرع زهر الخوخ السميك
79000064,سجل فيبي
79000065,سجل Populus euphratica
79000066,سجل Populus euphratica
79000067,فروع الخشب الأحمر الخام
79000068,الجذع المقدس
79000069,فروع الجوز السميكة
79000070,نصف الطوب الحديث
79000071,أوراق المسام الطافرة
79000072,قضيب النبات المتحولة
79000073,الرمال الصفراء
79000074,بلوك زيت
79000075,الرمال الصفراء
79000076,رمل
79000077,كتلة طاقة النجوم
79000078,صخرة
79000079,البيروكسين
79000080,حجر الزاوية مركزية الأرض
79000081,حجر الزاوية - الخرسانة
79000082,حجر الزاوية - التربة متصدع
79000083,حجر الزاوية الأبيض
79000084,حجر الزاوية - الثلج الصلب
79000085,ادوبي
79000086,الكلمة
79000087,أوراق الخريف البرتقال الكلمة
79000088,الطابق الأحمر بيجونيا
79000089,النحاس ورقة عمودية
79000090,الطوب الاسمنت ورقة عمودية
79000091,الطوب الحجر الخام
79000092,قطع الكراميل
79000093,مكعبات الجسم
79000094,الصينية نصف الطوب
79000095,الصينية نصف الطوب
79000096,لبنة بسيطة
79000097,نصف لبنة بسيطة
79000098,بلاط الجدران بسيطة
79000099,بلاط الجدران بسيطة
79000100,كتلة الزجاج
79000101,البلاط المزجج
79000102,البلاط المزجج الأفقي
79000103,البلاط المزجج العمودي
79000104,أربعة البلاط المزجج الشبكة
79000105,البلاط المزجج غير النظامية
79000106,الزجاج الأخضر
79000107,كتلة زجاجية صلبة
79000108,كومة قش
79000109,عسل محروق
79000110,حجر تلميذ نجمة
79000111,طوب الجليد
79000112,مربع استشعار الأشعة تحت الحمراء
79000113,كتلة المنغنيز لوحة عمودية
79000114,ميثريل ورقة عمودية
79000115,الليمون الأصفر لوحة عمودية
79000116,لوح الخيزران ورقة عمودية
79000117,ورقة عمودية بيضاء عاجية
79000118,ورقة الخريف ورقة البرتقال العمودي
79000119,ورقة عمودية رمادية فاتحة
79000120,ورقة عمودية
79000121,الرماد ورقة عمودية
79000122,لوح الرماد
79000123,ورقة عمودية كارمين
79000124,الغروب البرتقالي لوحة عمودية
79000125,Populus euphratica
79000126,بيجونيا لوحة عمودية حمراء
79000127,الكستناء العميق ورقة عمودية حمراء
79000128,ألواح عائمة
79000129,مكعبات الرماد النباتية
79000130,جدار من الطوب
79000131,شعاب
79000132,ورقة الحجر العمودي
79000133,سلالم من الطوب الأصفر
79000134,لوحة من الطوب الأصفر المكرر
79000135,لوح قرميد أصفر خشن
79000136,صدئ لوحة ميثريل
79000137,مخطط الصدأ لوحة ميثريل
79000138,ستار رست ميثريل بلوك
79000139,لوحة ميثريل سميكة
79000140,مجلس Mithril مزدوج
79000141,كتلة الميكا منقوشة
79000142,كتلة الميكا العمودية
79000143,درج ميكا
79000144,المكرر حجر الطوب ورقة عمودية
79000145,الطوب الحجري متصدع
79000146,طوب بلوستون
79000147,ورقة بلوستون
79000148,طوب الشوكولاته
79000149,الكبريت الطوب ورقة عمودية
79000150,حجر الزاوية - لوحة الصلب
79000151,مربع نسخ المنطقة
79000152,مربع نسخ المنطقة
