ID,Name,ChildName,Desc,Remarks
ID,Name,ChildName,Desc,Remarks
1010001,عندما يتغيّر الطقس,العالم,أي تغيير في الطقس,@Null@
1010002,عندما يتغير الطقس في مجموعة التضاريس,العالم,عند تحديد تغيرات الطقس |@1|,المجموعة المشتركة: سهل / غابة / جرف / غابة / حوض / جزيرة فارغة / نهر ؛ مجموعة المحيط: الشاطئ / أعماق البحار / البحر الضحل / الجزيرة ؛ مجموعة الصحراء: الصحراء / واحة ؛ المنطقة الباردة العادية: الغابات الصنوبرية / حقل الجليد ؛ منطقة الذروة الباردة: جبل الجليد ؛ المجموعة البركانية: بركان ؛ مجموعة الأراضي الرطبة: الغابات المطيرة / المستنقعات ؛ شقة ، جزيرة فارغة
1020001,عندما يتمّ خلق اللعبة,منطق اللعبة,يتمّ اطلاقها عن خلق اللعبة,@Null@
1020002,وقت خلال اللعب,منطق اللعبة,الوقت داخل اللعبة هو | @ 1 |,@Null@
1020003,مدّة اللعب,منطق اللعبة,الوقت الجاري للعبة |@1| بعد ثوانٍ,@Null@
1020004,الربح في اللعبة,منطق اللعبة,تحفّذ من انتصار أيّ لاعب,@Null@
1020005,الخسارة في اللعبة,منطق اللعبة,تحفّذ من هزيمة أيّ لاعب,@Null@
1020007,يدخل اللاعب اللعبة,منطق اللعبة,عند دخول ايّ لاعب اللعبة,@Null@
1020008,يترك اللاعب اللعبة,منطق اللعبة,عند خروج أي لاعب من اللعبة,@Null@
1020009,تغيير المؤقّت,منطق اللعبة,عند تغيّر أي مؤقّت,@Null@
1020010,تحديد تغيير المؤقّت,منطق اللعبة,عند |@1| تغيير,@Null@
1020011,خلال كل وقت تشغيل اللعبة (حلقة),منطق اللعبة,اللعبة في وقت التشغيل هي |@1| ثواني,@Null@
1020012,عندما تتلقى الخريطة معلومات,منطق اللعبة,عندما تتلقى الخريطة أي معلومات السلسلة,@Null@
1030001,مهزوم,لاعب,يحفّز عند موت أي لاعب,@Null@
1030002,اعادة احياء,لاعب,يحفّز عند اعادة احياء أيّ لاعب,@Null@
1030003,تغيّر الخصائص,لاعب,تغيير |@1| لأيّ لاعب,@Null@
1030004,هزم الهدف,لاعب,عندما يهزم أي لاعب أي لاعب آخر أو مخلوق,@Null@
1030005,هجوم,لاعب,عندما يقوم أي لاعب بالهجوم,@Null@
1030006,إصابة الهدف,لاعب,عندما يقوم أي لاعب بضرب لاعب آخر أو مخلوق,@Null@
1030007,تسبيب الضرر,لاعب,عندما يتسبّب أي لاعب بضرر للاعب آخر أو مخلوق أو كتل,@Null@
1030008,التعرّض للهجوم,لاعب,يتسبّب أي لاعب بأضرار,@Null@
1030009,يتحرّك,لاعب,يبتعد أي لاعب مسافة كتلة,@Null@
1030010,باستخدام الايموجيز,لاعب,يستخدم أي لاعب الايموجي,@Null@
1030011,استخدام الدعائم,لاعب,يستخدم أي لاعب أي عنصر,@Null@
1030012,الحصول على الدعائم,لاعب,يحصل أي لاعب على أي عناصر,@Null@
1030013,استهلاك الدعائم,لاعب,يستخدم أي لاعب أي من العناصر,@Null@
1030014,اضغط على المخلوق,لاعب,يضغط أي لاعب على أي مخلوق,@Null@
1030015,اضغط على الكتلة,لاعب,يمكن لأي لاعب استخدام أي كتل,@Null@
1030016,صعود مطيّة,لاعب,يمكن لأي لاعب امتطاء أي مطية أو مركبة,@Null@
1030017,إلغاء الرحلة,لاعب,يلغي أي لاعب أي رحلات أو مطية أو مركبة,@Null@
1030018,تغيير حالة الحركة,لاعب,يدخل أي لاعب حالة |@1|,@Null@
1030019,اصطدام,لاعب,يحفّز عند اصطدام أي لاعب,@Null@
1030020,التقط العنصر,لاعب,يلتقط أي لاعب أي سقطة,@Null@
1030021,يدخل اللاعب المنطقة,لاعب,عندما يدخل أي لاعب |@1|,@Null@
1030022,يخرج اللاعب من المنطقة,لاعب,عندما يغادر أي لاعب |@1|,@Null@
1030023,تغيير السلاح,لاعب,عندما يتغير شريط سلاح أي لاعب,@Null@
1030024,تغيير عنصر حقيبة الظهر,لاعب,عندما يتغيّر شريط حقيبة ظهر أي لاعب,@Null@
1030025,تغيير الشريط المختصر,لاعب,عندما يتغيّر شريط أي لاعب,@Null@
1030026,حدّد شريط الإختصار,لاعب,يمكن لأي لاعب اختيار أي فتحات من شريط الاختصار,@Null@
1030027,تخلّص من البند,لاعب,يمكن لأي لاعب الغاء العنصر,@Null@
1030028,البس السلاح,لاعب,يمكن لأي لاعب ارتداء السلاح,@Null@
1030029,اخلع السلاح,لاعب,يمكن لأي لاعب خلع السلاح,@Null@
1030030,أظهر شريط الشخصيّة في اطار الدردشة,لاعب,اظهار |@1| في اطار الدردشة,@Null@
1030031,ادخل شريط الشخصيّة,لاعب,يدخل أي لاعب |@1|,@Null@
1030032,إضغط,لاعب,يضغط أي لاعب |@1|,@Null@
1030033,إضغط مطوّلاً,لاعب,يضغط أي لاعب مطوّلاً |@1|,@Null@
1030034,أترك,لاعب,يترك أي لاعب |@1|,@Null@
1030035,إحصل على تأثير الحالة,لاعب,يحصل لاعي عشوائي تأثير الحالة,@Null@
1030036,تخسر تأثير الحالة,لاعب,يخسر لاعب عشوائيّ تأثير الحالة,@Null@
1030037,خسارة تأثير حالة خاصّة,لاعب,يخسر لاعب عشوائيّ |@1|,@Null@
1030038,تغيّرات المستوى,لاعب,يتغيّر مستوى لاعب عشوائيّ,@Null@
1030039,يدخل اللاعبون معلومات الدردشة (بما في ذلك السلاسل),لاعب,يدخل أي لاعب محتوى يتضمن |@1| في مربع الدردشة,عندما يدخل اللاعب المحتوى المحدد في مربع الدردشة ويرسله
1040001,التعرض للهجوم,مخلوق,عندما يتضرّر أي مخلوق,@Null@
1040002,الهجوم,مخلوق,عندما يقوم أي مخلوق بالهجوم,@Null@
1040003,إصابة الهدف,مخلوق,عندما يضرب أي مخلوق أي لاعب أو مخلوق آخر,@Null@
1040004,التسبّب بالضرر,مخلوق,عندما يضرّ أي مخلوق بأي مخلوق أو لاعب آخر,@Null@
1040005,مهزوم,مخلوق,عندما يموت أي مخلوق,@Null@
1040006,هزيمة الهدف,مخلوق,عندما يهزم أي مخلوق أي مخلوق أو لاعب آخر,@Null@
1040007,دخول المخلوقات المنطقة,مخلوق,عندما يدخل أي مخلوق |@1|,@Null@
1040008,خروج المخلوقات من المنطقة,مخلوق,عندما يترك أي مخلوق |@1|,@Null@
1040009,تغيّر حالة حركة المخلوق,مخلوق,عندما يدخل أي مخلوق حالة |@1|,@Null@
1040010,تصادم,مخلوق,عندما يصطدم أي مخلوق بلاعبين أو مخلوقات أخرى,@Null@
1040011,تغيّر الصفات,مخلوق,عندما يتغيّر |@1| أي مخلوق,@Null@
1040012,يتمّ صنعك,مخلوق,عندما يخلق أي مخلوق,@Null@
1040013,إحصل على تأثير الحالة,مخلوق,مخلوق عشوائيّ يحصل على تأثير الحالة,@Null@
1040014,إخسر تأثير الحالة,مخلوق,يخسر مخلوق عشوائيّ تأثير الحالة,@Null@
1040015,إخسر تأثير الحالة الخاصّة,مخلوق,يخسر مخلوق عشوائيّ |@1|,@Null@
1040016,عند التعرّض للهجوم,مخلوق,عندما يتعرّض هذا المخلوق للهجوم,@Null@
1040017,عند بدء الهجوم,مخلوق,عندما يبدأ هذا المخلوق الهجوم,@Null@
