ID,名称
ID,Name
1000,Wetter
1001,Bereich
1002,Standort
1003,In Richtung
1004,Perspektive
1005,numerischer Wert
1006,Koordinatenkomponente
1007,Winkeleinheit
1008,Fester Basis-Logarithmus
1009,Methode der Abrundung
1010,
1011,Art des Schadens
1012,Ja Nein
1013,Schalter
1014,Boolesch
1015,Maximaler Mindestwert
1016,Vergleichsrechner
1017,Mathematische Operatoren
1018,Spieler
1019,Gruppe der Spieler
1020,Spieler-Attribute
1021,Zustand der Bewegung
1022,Spieler-Einstellungen
1023,Team
1024,Team-Attribute
1025,Blocktyp
1026,Einstellungen blockieren
1027,Requisiten
1028,Artikeltyp
1029,Art des Projektils
1030,Tropfen
1031,Biologie
1032,Biologischer Typ
1033,Biom
1034,Biologischer Aktionszustand
1035,biologische Eigenschaften
1036,Biologische Einstellungen
1037,Staat
1038,Auslöser
1039,Auslösegruppe
1040,Zeitschaltuhr
1041,Animierter Ausdruck
1042,Private Variable
1043,trigonometrische Funktion
1044,Projektil
1045,Effekt-Typ
1046,Soundeffekte
1047,Richtung
1048,Objekt
1049,Ton
1050,Skript
1051,Schlüssel
1052,Tastenkombinationen
1053,beliebiger Wert
1054,Spalte Ausrüstung
1055,Art der Ausrüstung
1056,Farbe
1057,Grafische Informationen
1058,Art der grafischen Informationen
1059,Ware
1060,Art des Aussehens
1061,beliebige Gruppe
1062,Standortgruppe
1063,Regionale Gruppe
1064,Numerische Gruppe
1065,String-Gruppe
1066,Boolesche Wertegruppe
1067,Blocktyp Gruppe
1068,Artikeltyp Gruppe
1069,Gruppe des biologischen Typs
1070,Timer-Gruppe
1071,Effekttyp Gruppe
1072,Sortieren Sie
1073,Video-Link
1074,Schnittstelle
1075,Komponente
1076,Muster-Vorlage
1077,Mobiler Modus
1078,Einheit der Zeit
1079,Seitenstatus
1080,Musik
1081,Wiederaufnahme anhalten
1082,Anzeigefeld
1083,Globales Objekt
1084,Rangliste
1085,Tabelle
1086,Wiedergabemodus
1087,Zustand
1088,Logik stoppen
1089,Action-Baustein
1090,Nachricht
1091,Ganzzahl
1092,Siegesstaat
1093,Status anzeigen
1094,Modus zur Erkennung der Ähnlichkeit
1095,Modus zur Erkennung von Bausteinen
1096,Modus zur Erkennung von Parametern
1097,Programmierobjekt
1098,Baustein Antwort
1099,Eigenschaften des Artikels
1100,Tropfen-Methode
1101,Seite angeben
1102,Action-Wiedergabemodus
1103,Artikelbibliothek
1104,Stützstange
1105,Rucksack-Stützstange
1106,Objekttyp
1107,Blaupause
1108,Winkel
1109,Spiegelbild
1110,Überbrückungsregel
1111,Gameplay-Rangliste
1112,Lockerungskurve
1113,Breite und Höhe
1114,0
1115,Bewegungsgrafiken anzeigen
1116,Bewegungsgrafiken ausblenden
1117,Bewegungsgrafik
1118,Auswahl von Text-Bewegungsgrafiken
1119,2D-Koordinatenkomponente
1120,Zunahme oder Abnahme
1121,Komponenten-Bewegungsgrafik
1122,Text-Bewegungsgrafik
1123,Reibungslose Bewegung der Komponenten
1124,Sky Box Zeit
1125,Skybox-Karte
1126,Himmelsbox Farbe
1127,Sky-Box-Parameter
1128,Parameter der Umgebungspartikel
1129,Filter-Parameter
1130,Kameraeinstellungen
1131,Rotationsmodus
1132,Eigenschaften der Kamera
1133,Axial
1134,Himmelsbox-Vorlage
1135,Farbkorrektur
1136,Filter-Vorlage
1137,Geländegruppe
1138,Hautprodukte
1139,Sky-Box-Schalter
1140,Filter-Schalter
1201,Objektgruppe
1203,Unterbrechungsregel - Auslösung bei Veränderung der Bedingungen
1204,Regeln für erfolgreiche Parallelverarbeitung.
1205,Regeln für das Versagen bei paralleler Verarbeitung.
1206,Teambeziehungen
1207,Tatsächliches Team
1208,Team
1209,Norden
1210,Bewertung der Karte
