ID,名称
ID,Name
11000005,Schale
11000006,Stern
11000007,Halbzylinder
11000008,Tabelle
11000009,Bank
11000010,Holzbrett
11000011,Hemisphäre
11000012,Ring
11000013,Runder Kuchen
11000014,Baum
11000015,Ventil
11000016,Bank
11000017,Würfel
11000018,Blume
11000019,Brotbaum
11000020,Zaun
11000021,Regenschirm
11000022,Langer Stock
11000023,Hammer
11000024,Wirbelnde Blume
11000025,Schwingender Vorschlaghammer
11000026,Bounce Brotbaum
11000027,Drehventil
11000028,Luftkissen
11000029,Aufblasbarer Zaun
11000030,Rauch 1
11000031,Rauch 8
11000032,Rauch 23
11000033,Explosion 2
11000034,Explosion 15
11000035,Explosion 37
11000036,Flamme 3
11000037,Flamme 11
11000038,Flamme 31
11000039,Umwelt 2
11000040,Umwelt 12
11000041,Umwelt 8
11000042,Lichteffekte 52
11000043,Lichteffekte 9
11000044,Lichteffekte 7
11000045,Partikel 2
11000046,Partikel 6
11000047,Partikel 24
11000048,Tipp 1
11000049,Tipp 7
11000050,Tipp 44
11000051,Lichteffekte 35
11000052,Lichteffekte 47
11000053,Lichteffekte 72
11000054,Lichteffekte 77
11000055,Lichteffekte 86
11000056,Rauch 2
11000057,Rauch 4
11000058,Rauch 5
11000059,Rauch 26
11000060,Rauch 30
11000061,Rauch 32
11000062,Rauch 42
11000063,Partikel 5
11000064,Partikel 12
11000065,Partikel 21
11000066,Partikel 25
11000067,Artikel 29
11000068,Artikel 31
11000069,Partikel 33
11000070,Partikel 35
11000071,Partikel 40
11000072,Partikel 43
11000073,Umwelt 11
11000074,Umwelt 16
11000075,Flamme 4
11000076,Flamme 15
11000077,Donuts
11000078,Waffeln
11000079,Kleeblatt
11000080,Rote Pfeife
11000081,roter Apfel
11000082,Blaues Karussell
11000083,Hürde
11000084,Blatt
11000085,Gelber Pilz
11000086,Regenbogen
11000088,X-Markierung
11000089,Rosa Herz
11000090,Gleiten
11000091,LKW
11000092,Anhänger
11000093,LKW
11000094,Blaues Auto
11000095,Van
11000096,Überdachung
11000097,Pizzeria-Schild
11000098,Rolltreppe
11000099,Haken
11000100,Lüftungskanäle
11000101,Bogen
11000102,Geschenkbox
11000103,Trojanisches Pferd
11000104,Heißluftballon
11000105,Fernseher
11000107,Mond
11000108,Leere Dusche
11000109,Löffel
11000110,Buch
11000111,Messer
11000112,Schraubendreher
11000113,Flasche
11000114,Diamant
11000115,Herz
11000116,Gang
11000117,Gebogener Pfeil
11000118,Gerader Pfeil
11000119,Zylinder
11000120,Kegelstumpf
11000121,Ring
11000122,Kreisbogen
11000123,Bogen
11000124,Quadratischer Ring
11000125,Dreieckige Säule
11000126,Sechseckiger Zylinder
11000127,Sektorzylinder
11000128,Konvexer Zylinder
11000129,Zylindrische Leere
11000130,Tetragonaler Kegel
11000131,Sechseckiger Kegel
11000132,Gleitbahn
16000000,Würfel
16000001,Kugel
16000002,Zylinder
16000003,Kegel
16000004,Keil
