ID,Name,ChildName,Desc,Remarks
ID,Name,ChildName,Desc,Remarks
1010001,Wenn sich das Wetter ändert,Welt,Jede Änderung im Wetter,Das Wetter drehte sich von Sunny to Rain，und der Regen wandte sich an den sonnigen Tag.
1010002,Wenn sich das Wetter in der Geländegruppe ändert,Welt,Bei der Angabe |@1| 's Wetteränderungen,"Gemeinsame Gruppe: Ebene / Wald / Klippe / Dschungel / Becken / leere Insel / Fluss; Ozeangruppe: Strand / Tiefsee / flaches Meer / Insel; Wüstengruppe: Wüste / Oase; gewöhnliche Kältezone: Nadelwald / Eisfeld; Spitzenkältezone: Eisberg; Vulkangruppe: Vulkan; Feuchtgebietsgruppe: Regenwald / Sumpf; flache, leere Insel"
1020001,Wenn das Spiel erstellt wird,Spiels Logik,Jede Änderung im Wetter,Wenn Sie den Spiel Countdown 3，2，1 eingeben，starten Sie das Spiel
1020002,In-Game-Zeit,Spiels Logik,Spielzeit bei |@1|,Wenn das Spiel zum angegebenen Zeitpunkt ist
1020003,Spiellaufzeit,Spiels Logik,Spiel Laufzeit |@1| Sekunden später,Führen Sie nach dem Eintritt in das Spiel die angegebene Zeit aus
1020004,Sieg,Spiels Logik,Ausgelöst durch eine beliebigen Sieg des Spielers,@Null@
1020005,Niederlage,Spiels Logik,Ausgelöst durch ein beliebiges Fehlschlagen des Spielers,@Null@
1020007,Der Spieler betritt das Spiel,Spiels Logik,Wenn tritt ein Spieler das Spiel,@Null@
1020008,Spieler verlässt das Spiel,Spiels Logik,Wenn tritt ein Spieler das Spiel,@Null@
1020009,Timer ändert,Spiels Logik,Wenn beliebiges Timer ändert,Jede Timervariable in der Variablenbibliothek ändert sich
1020010,Bezeichnen Timer Änderungen,Spiels Logik,Wenn |@1| Änderungen,Wenn sich die angegebene Timervariable in der Variablenbibliothek ändern
1020011,Während jeder Spiellaufzeit (Schleife),Spiels Logik,Spiel pro Laufzeit ist |@1| Sekunden,"1. Der Mindestwert beträgt 0，05 Sekunden，0，01-0，09 dauert 0，05
2. Das Spiel löst jedes Mal aus，wenn das Spiel angegeben ist."
1020012,Wenn die Karte Informationen empfängt,Spiels Logik,Wenn die Karte beliebige Zeichenfolgeninformationen erhält,@Null@
1030001,Besiegt,Spieler,Wird ausgelöst，wenn ein Spieler stirbt,@Null@
1030002,Respawn,Spieler,Wird ausgelöst，wenn ein Spieler stirbt,@Null@
1030003,Attribute ändert,Spieler,Spieler ändert |@1|,Wenn der Spieler ein Attribut ist，wenn sich das Blutvolumen ändert
1030004,Ziel besiegen,Spieler,Jeder Spieler besiegt andere Spieler oder Kreatur,Wenn der Spieler andere Spieler besiegt，ist es Bio. Schlagspieler，Kreaturen für die Zielspieler，Kreaturen
1030005,Angreifen,Spieler,Jeder Spieler besiegt andere Spieler oder Kreatur,@Null@
1030006,Triff das Ziel,Spieler,Jeder Spieler trifft andere Spieler oder Kreatur,Wenn der Spieler andere Spieler，Kreaturen angreifte. Der Spieler，Kreatur，der Zielspieler，biologisch
1030007,Schaden verursachen,Spieler,Jeder Spieler besiegt andere Spieler oder Kreatur,Wenn der Spieler andere Spieler weh tut，schmerzt die Kreaturen weh. Die verletzten Spieler，die Organismenspieler，Kreaturen in der Veranstaltung
1030008,Angegriffen,Spieler,Jeder Spieler besiegt andere Spieler oder Kreatur,@Null@
1030009,Bewegen,Spieler,Jeder Spieler besiegt andere Spieler oder Kreatur,@Null@
1030010,Mit Cartoon Ausdruck,Spieler,Jeder Spieler besiegt andere Spieler oder Kreatur,@Null@
1030011,Gegenstand verwenden,Spieler,Jeder Spieler besiegt andere Spieler oder Kreatur,@Null@
1030012,Gegenstand,Spieler,Jeder Spieler besiegt andere Spieler oder Kreatur,@Null@
1030013,Gegenstand verbrauchen,Spieler,Jeder Spieler besiegt andere Spieler oder Kreatur,@Null@
1030014,Auf die Kreatur klicken,Spieler,Jeder Spieler besiegt andere Spieler oder Kreatur,@Null@
1030015,Auf den Block klicken,Spieler,Jeder Spieler besiegt andere Spieler oder Kreatur,@Null@
1030016,Reiten,Spieler,Jeder Spieler besiegt andere Spieler oder Kreatur,@Null@
1030017,Reiten abbrechen,Spieler,Jeder Spieler besiegt andere Spieler oder Kreatur,@Null@
1030018,Bewegungstatus ändert,Spieler,Spieler geht in Zustand |@1|,@Null@
1030019,Kollision,Spieler,Wird ausgelöst，wenn ein Spieler kollidiert,@Null@
1030020,Drop aufheben,Spieler,Spieler nimmt Drops,@Null@
1030021,Bereich beitreten,Spieler,Wenn ein Spieler beitritt |@1|,@Null@
1030022,Bereich verlassen,Spieler,Wenn ein Spieler verlässt |@2|,@Null@
1030023,Ausrüstungleiste ändert,Spieler,Rüstungsleiste des Spieler wechselt,@Null@
1030024,Rucksacksleiste ändert,Spieler,Rucksacksleiste des Spieler wechselt,@Null@
1030025,Schnellzugriffsleiste ändert,Spieler,Schnellzugriffsleiste des Spieler wechselt,@Null@
1030026,Schnellzugriffsleiste wählen,Spieler,Jeder Spieler wählt alle Slots auf Shortcut-Leiste,@Null@
1030027,Entsorgen Sie den Artikel,Spieler,Jeder Spieler wirft das Element,@Null@
1030028,Setzen Sie auf die Rüstung,Spieler,Jeder Spieler setzt auf die Rüstung,@Null@
1030029,Steigen Sie die Rüstung,Spieler,Jeder Spieler aussteigt die Rüstung,@Null@
1030030,Zeige Zeichenfolge im Chat Rahmen,Spieler,Show |@1| im Chat-Rahmen,@Null@
1030031,Geben Sie die Zeichenfolge,Spieler,Jeder Spieler tritt |@1,@Null@
1030032,Geben Sie die Zeichenfolge,Spieler,Jeder Spieler drückt |@1|,@Null@
1030033,Geben Sie die Zeichenfolge,Spieler,Jeder Spieler lange Pressen |@1|,@Null@
1030034,Geben Sie die Zeichenfolge,Spieler,Jeder Spieler Releases |@1|,@Null@
1030035,Erhalten Statuseffekt,Spieler,Zufällige Spieler erhält Statuseffekt,@Null@
1030036,Verliere Statuseffekt,Spieler,Zufällige Spieler verliert Statuseffekt,@Null@
1030037,Verliere spezifische Statuseffekt,Spieler,Zufällige Spieler verliert |@1,@Null@
1030038,Pegeländerungen,Spieler,Zufällige Spielers Pegeländerungen,@Null@
1030039,Spieler geben Chatinformationen ein (einschließlich Zeichenfolgen),Spieler,Alle Spielereingaben von Chat-Boxen mit |@1|,Wenn der Player in das Chat-Feld eintritt und wenn er ausgegeben wird
1040001,Schaden erlitten,Kreatur,Wenn jede Kreatur geschadet,@Null@
1040002,Angreifen,Kreatur,Wenn jede Kreatur geschadet,@Null@
1040003,Triff das Ziel,Kreatur,Wenn jede Kreatur geschadet,@Null@
1040004,Schaden verursachen,Kreatur,Wenn jede Kreatur geschadet,@Null@
1040005,Besiegt,Kreatur,Wenn jede Kreatur geschadet,@Null@
1040006,Ziel besiegen,Kreatur,Wenn jede Kreatur geschadet,@Null@
1040007,Bereich beitreten,Kreatur,When any creature enters |@1|,@Null@
1040008,Bereich verlassen,Kreatur,When any creature leaves |@1|,@Null@
1040009,Kreaturs Bewegungstatus ändert,Kreatur,When any creature enters status |@1|,@Null@
1040010,Kollision,Kreatur,When any creature collides with players or other creatures,@Null@
1040011,Attribute ändert,Kreatur,Wenn irgendeine Kreaturs |@1| ändert,@Null@
1040012,Beim Erstellen,Kreatur,Wenn irgendeine Kreatur geschaffen,@Null@
