ID,名称
ID,name
11311,Stuhlgang
11423,Entfremdetes riesiges Kokosnussblatt
11603,Niedriges Angriffsrunezeichen
11604,Mittlere Angriffsrune
11605,Fortgeschrittene Angriffsrune
11606,Niedrigstufiges Verteidigungsrune
11607,Mittlerer Verteidigungsrune
11608,Hochentwickeltes Verteidigungsrune
11609,Niedriges Effizienzrunenzeichen
11610,Mittlere Effizienz Runen
11611,Hochgradig effizientes Runensymbol
11657,Glühender Leuchtstab
12615,Roher Seetang
12616,Schatzkarte Glasflasche
13600,Laterne Fisch
13602,Strahl
13604,Blassblauer dummer Fisch
13605,Dunkelblauer dummer Fisch
13606,Schwarzer dummer Fisch
13607,Blassblauer ungerader Fisch
13608,Rosa hässlicher Fisch
13609,Goldener dummer Fisch
13610,Goldener Cheetfish
13611,Goldener hässlicher Fisch
13612,Rosa dummer Fisch
13613,Gelber Kiki-Fisch
13614,Lila hässlicher Fisch
13615,Grüner Cheetfish
13616,Gestreifter hässlicher Fisch
13617,Roter Käsefisch
13618,Roter dummer Fisch
13619,Orange hässlicher Fisch
13621,Krabbe
13623,Hippocampus
13624,Kleines Seepferdchen
13626,Quallen
13627,Fliegende Fische
13628,Hai
13629,Stachelrochen
13630,Leuchtstab Algenfisch
245,Wasserpflanzen
247,Schwebende Blütenblätter
248,schwimmende Planke
250,Lotus
27,Driftflasche in der Ferne
295,Große Kokosnuss
314,Rotalgen
486,Kap Koralle
487,Cape Bleaching Koralle
488,Blase Koralle
489,Gebleichte Blasenkoralle
490,Scheibenkoralle
491,Gebleichte Scheibenkoralle
492,Baumkoralle
493,Albinobaum Koralle
