ID,名字,描述,追踪
ID,Name,Desc,TrackDesc
1000,,,
1001,,,
1002,,,
1003,,,
1004,,,
1005,,,
1006,,,
1007,,,
1008,,,
1009,,,
1010,,,
1011,,,
1012,,,
1013,,,
1014,,,
1015,,,
1016,,,
1017,,,
1018,,,
1022,,,
1023,,,
1024,Ejderha avcısı,Flamus @1'deki antik siyah ejderha yenmek 1,#cfa7a0f Ekmek pişir
1025,,,
1026,,,
1027,,,
1028,,,
1029,,,
1030,,,
1031,,,
1032,,,
1033,,,
1034,,,
1035,,,
1036,,,
1037,,,
1038,,,
1039,,,
1040,,,
1041,,,
1042,,,
1043,,,
1044,,,
1045,,,
1046,,,
1047,,,
1048,,,
1049,Pembe antrenör,"Haystack'ın yanındaki iki Tonton'u beslemek için çim / et yemini veya havuç ziyafeti kullanın, böylece üreme Tonton'un sayısı 200 @1'e ulaşır.",Cins #cfa7a0f tonton
1050,Cürobet,Haystack'ın yanındaki iki ineği beslemek için bir avuç yabani ot ya da çim besleme kullanın.,Cins #cfa7a0f inek
1051,Baa!,Haystack'ın yanındaki iki kuzu beslemek için bir avuç yabani ot ya da çim beslemesi kullanın.,Cins #cfa7a0f koyun
1052,Civciv çağırmak,"Tavuk kümesinin yanına iki tavuğu beslemek için çim beslemesini kullanın, böylece üreme tavuklarının sayısı 200 @1'e ulaşır.",Cins #cfa7a0f tavuk
1053,Büyük ölçekli üreme tabanı,Önceki görevi tamamladıktan sonra görevi otomatik olarak tamamlayın,#cfa7a0f üreme hayvan serisi başarılarını tamamlayın
1054,,,
1055,,,
1056,,,
1057,,,
1058,,,
1059,,,
1060,,,
1061,,,
1062,,,
1063,,,
1064,,,
1065,,,
1066,,,
1067,,,
1068,,,
1069,,,
1070,,,
1071,,,
1072,,,
1073,,,
1074,,,
1075,,,
1076,,,
1077,,,
1078,Goblinlerin ortak düşmanı,Dövüşü 200 Spear Goblin @1,#cfa7a0f Mızraklı Goblin öldür
1079,Dünya Çekirdeği Ortak Düşmanı,100 fantomu yenmek @1,#cfa7a0f Fantom öldür
1080,Canavarların ortak düşmanı,500 Boarman @1'i yenmek,Vahşileri öldür
1081,Patlayan Yumurta,Yenilen 200 Boomegg @1,#cfa7a0f Patlayan yumurta öldür
1082,Tanrı olarak iyi bilinir,Önceki görevi tamamladıktan sonra görevi otomatik olarak tamamlayın,Tümünü tamamlayın #cfa7a0f Miras Monster Serisi Başarılarını Defa edin
1083,Çalışkan madenci (I),"100 #L#cfa7a0f TAŞI KAZANTIK #n@1#r (taş kazma, demir cevheri alabilir)",#cfa7a0f Taş maden kazıcı yap
1084,Çalışkan madenci (II),"50 #L#cfa7a0f Demir Pictaxe #n@1#r (Demir Pickmage, gelişmiş mayınları toplayabilir)",#cfa7a0f demir maden kazıcı yap
1085,Çalışkan madenci (III),20 #L#cfa7a0f elmas matkap #n@1#r (elmas matkap siyah kristal toplayabilir),#cfa7a0f Elmas kazıcı yap
1086,Bardak (I),Smelt 10 #L#cfa7a0f Cam Blok #n@1,#cfa7a0f bardak erit
1087,Bardak (II),Smelt 500 #L#cfa7a0f Cam Blok #n@1,#cfa7a0f bardak erit
1088,Bardak (III),Smelt 2000 #L#cfa7a0f Cam Blok #n@1,#cfa7a0f bardak erit
1089,Demir külçe toplayıcı (I),Smelt 10 #L#cfa7a0f Iron Ingot #n@1,#cfa7a0f demir külçe erit
1090,Demir külçe toplayıcı (II),100 #L#cfa7a0f demir külçe #n@1 koklamak,#cfa7a0f demir külçe erit
1091,Demir külçe toplayıcı (III),300 #L#cfa7a0f Demir külçe #n@1,#cfa7a0f demir külçe erit
1092,Elmas madeni (I),Maden 10 #L#cfa7a0f Pırlanta ORE #n@1,#cfa7a0f elmas cevheri yağmala
1093,Elmas madeni (II),Maden 50 #L#cfa7a0f Pırlanta ORE #n@1,#cfa7a0f elmas cevheri yağmala
1094,Elmas madeni (III),Maden 200 #L#cfa7a0f Diamond Ore #n@1,#cfa7a0f elmas cevheri yağmala
1095,Köpek eğitim ustası (I),Hayvan kemikleri ile 1 kurt evcilleştirildi @1,#cfa7a0f Kurt evcilleştir
1096,Köpek eğitim ustası (II),Hayvan kemikleri ile 5 kurt evcilleştirildi @1,#cfa7a0f Kurt evcilleştir
