ID,名称
ID,Name
79000000,Çim bloğu
79000001,Siyah yoğuşma
79000002,Siyah yoğuşma
79000003,Siyah yoğuşma
79000004,Siyah yoğuşma
79000005,Siyah yoğuşma
79000006,Siyah yoğuşma
79000007,ekilebilir arazi
79000008,ekilebilir arazi
79000009,Kirlilik Küpü
79000010,Siyah spar
79000011,Yabanmersini çim bloğu
79000012,Yabanmersini parçaları
79000013,pıhtılaşma bloğu
79000014,Sevimli gözlü yıldız çim blok
79000015,kükürt kristal kum
79000016,demir cevheri
79000017,Mogu
79000018,mavi taş
79000019,Bitki kül küpleri
79000020,Kırmızı toprak ekili arazi
79000021,Kırmızı toprak ekili arazi
79000022,laterit
79000023,kırmızı kum
79000024,Hidrit
79000025,Hidrit
79000026,Rüzgar aşınmış kaya
79000027,Rüzgar aşınmış kaya
79000028,clod
79000029,Mantra Kayası
79000030,kuru toprak
79000031,Katı buz
79000032,Yanan kum
79000033,Yanan kum
79000034,donmuş toprak
79000035,yoğuşma bloğu
79000036,Macrobruci
79000037,Megamarin
79000038,Çim parçaları
79000039,çakıl yığını
79000040,çıtır buz
79000041,çıtır buz
79000042,kırılgan buz kenarı
79000043,Katı buz kenarı
79000044,Yapraksız değerli ahşap
79000045,Zhenmu
79000056,Ağaç kütüğü
79000057,Kaba kavak dalları
79000058,Kaba karaçam dalları
79000059,Hindistan cevizi kütüğü
79000060,Kalın kiraz dalları
79000061,Yağmur Ormanının Çekirdeği
79000062,Yağmur Ormanının Çekirdeği
79000063,Kalın şeftali çiçeği dalı
79000064,Phoebe Günlüğü
79000065,Populus euphratica günlüğü
79000066,Populus euphratica günlüğü
79000067,Kaba sekoya dalları
79000068,Kutsal gövde
79000069,Kalın ceviz dalları
79000070,Modern yarım tuğla
79000071,Mutant gözenek yaprakları
79000072,Mutasyona uğramış bitki çubuğu
79000073,sarı kum
79000074,yağ bloğu
79000075,sarı kum
79000076,kum
79000077,yıldız enerji bloğu
79000078,Kaya
79000079,piroksen
79000080,jeosentrik köşe taşı
79000081,Köşe Taşı - Beton
79000082,Köşe taşı - çatlamış toprak
79000083,Beyaz köşe taşı
79000084,Cornerstone - Sert Buz
79000085,adobe
79000086,zemin
79000087,Sonbahar yaprağı turuncu zemin
79000088,Begonya kırmızı zemin
79000089,Pirinç dikey levha
79000090,Çimento tuğla dikey levha
79000091,kaba taş tuğla
79000092,Karamel parçaları
79000093,Vücut Küpleri
79000094,Çin yarım tuğla
79000095,Çin yarım tuğla
79000096,Basit tuğla
79000097,Basit yarım tuğla
79000098,Basit duvar karoları
79000099,Basit duvar karoları
79000100,Cam blok
79000101,sırlı çini
79000102,Yatay camlı karo
79000103,Dikey camlı karo
79000104,Dört ızgara camlı fayans
79000105,Düzensiz camlı karo
79000106,yeşil cam
79000107,Sert cam blok
79000108,haystack
79000109,yanmış bal
79000110,yıldız gözbebeği taşı
79000111,buz tuğlası
79000112,Kızılötesi sensör kare
79000113,Manganez blok dikey plaka
79000114,Mithril dikey levha
79000115,Limon Sarısı Dikey Plaka
79000116,Bambu tahta dikey levha
79000117,Fildişi beyaz dikey levha
79000118,Sonbahar yaprağı turuncu dikey levha
79000119,Açık gri dikey levha
79000120,dikey sayfa
79000121,Kül dikey levha
79000122,Kül tahta
79000123,Carmine dikey levha
79000124,Gün Batımı Turuncu Dikey Plaka
79000125,Populus euphratica
79000126,Begonya kırmızısı dikey plaka
79000127,Derin kestane kırmızısı dikey levha
79000128,Yüzen tahtalar
79000129,Bitki kül küpleri
79000130,tuğla duvar
79000131,resif
79000132,Taş dikey levha
79000133,Sarı tuğla merdivenler
79000134,Rafine sarı tuğla tahta
79000135,Kaba sarı tuğla tahta
79000136,Paslı mithril tabağı
79000137,Çizgili pas mithril tabağı
79000138,Yıldız Pas Mithril Bloğu
79000139,Kalın Mithril plakası
79000140,Çift Mithril tahtası
79000141,Desenli mika bloğu
79000142,Dikey mika bloğu
79000143,mika merdiven
79000144,Rafine taş tuğla dikey levha
79000145,Çatlak taş tuğla
79000146,mavi taş tuğla
79000147,mavi taş sayfası
79000148,çikolata tuğlası
79000149,Kükürt tuğla dikey levha
79000150,Köşe taşı - çelik levha
79000151,bölge kopyalama kutusu
79000152,bölge kopyalama kutusu
79000153,bölge kopyalama kutusu
79000154,Siyah beyaz tuğla
79000155,blok kopyalayıcı
79000156,blok kopyalayıcı
79000157,blok kopyalayıcı
79000158,Çin duvar karoları
79000159,Küp Dokunma
79000160,BioTouch Küp
79000161,Top Dokunma Küpü
79000162,Fiziksel Dokunma Küpü
79000163,Dokunma karesi 5
79000164,Dokunma karesi 5
79000165,Kahverengi desenli tuğla
79000166,Sevimli Göz Yıldız Bulutu
79000167,Pamuk blok
79000168,Pamuk blok
79000169,Pamuk blok
79000170,Yanan dikey sayfa
79000171,İltihap
79000172,İltihap
79000173,Mavi çizgili fayans
79000174,Mavi çizgili fayans
79000175,Saf beyaz sırlı karolar
79000176,Hafif geometrik karolar
79000177,Kayısı mahkeme fayansları
79000178,floresan blok
79000179,Violemite bloğu
79000180,Statik zehir
79000181,boş kovan
79000182,Tam kovan
79000183,Kristal bal
79000184,Bal bloğu
79000185,don ve ateş taşı
79000186,İpek akik bloğu
79000187,Amber bloğu
79000188,JingBing
79000189,Eski mithril
79000190,Dikey Mithril plakası
79000191,Mor Çizgi Mithril Nugget
79000192,köpük blok
79000193,yıldız enerji bloğu
79000194,Beyaz yıldız ışığı spor bloğu
79000195,apne
79000196,Titanyum alaşımlı dikey levha
79000197,tungsten külçesi
79000198,Batı Bölgeleri tuğlası
79000199,Siyah yoğuşma
79000200,Çimento blokları
79000201,Metal bloğu.
79000202,Düz blok
