ID,名称
ID,Name
11000005,kase
11000006,yıldız
11000007,yarı silindir
11000008,masa
11000009,tezgah
11000010,tahta tahta
11000011,yarımküre
11000012,yüzük
11000013,yuvarlak kek
11000014,ağaç
11000015,valf
11000016,tezgah
11000017,Küp
11000018,çiçek
11000019,Ekmek ağacı
11000020,çit
11000021,şemsiye
11000022,uzun çubuk
11000023,çekiç
11000024,dönen çiçek
11000025,Salıncak balyoz
11000026,sıçrama ekmek ağacı
11000027,Döner valf
11000028,hava yastığı
11000029,Şişme çit
11000030,Duman 1
11000031,Duman 8
11000032,Duman 23
11000033,Patlama 2
11000034,Patlama 15
11000035,Patlama 37
11000036,Alev 3
11000037,Alev 11
11000038,Alev 31
11000039,Ortam 2
11000040,Çevre 12
11000041,Çevre 8
11000042,Işık Efektleri 52
11000043,Işık Efektleri 9
11000044,Işık Efektleri 7
11000045,Parçacık 2
11000046,Parçacık 6
11000047,Parçacık 24
11000048,İpucu 1
11000049,İpucu 7
11000050,İpucu 44
11000051,Işık Efektleri 35
11000052,Işık Efektleri 47
11000053,Işık Efektleri 72
11000054,Işık Efektleri 77
11000055,Işık Efektleri 86
11000056,Duman 2
11000057,Duman 4
11000058,Duman 5
11000059,Duman 26
11000060,Duman 30
11000061,Duman 32
11000062,Duman 42
11000063,Parçacık 5
11000064,Parçacık 12
11000065,Parçacık 21
11000066,Parçacık 25
11000067,Parçacık 29
11000068,Parçacık 31
11000069,Parçacık 33
11000070,Parçacık 35
11000071,Parçacık 40
11000072,Parçacık 43
11000073,Çevre 11
11000074,Çevre 16
11000075,Alev 4
11000076,Alev 15
11000077,Donutlar
11000078,Gofretler
11000079,Yonca yaprağı
11000080,Kırmızı Boru
11000081,kırmızı elma
11000082,Mavi Atlıkarınca
11000083,Engel
11000084,Yaprak
11000085,Sarı Mantar
11000086,Gökkuşağı
11000088,X İşaretleyici
11000089,Pembe Kalp
11000090,Slayt
11000091,Kamyon
11000092,Römork
11000093,Kamyon
11000094,Mavi araba
11000095,kamyonet
11000096,gölgelik
11000097,Pizzacı işareti
11000098,Yürüyen merdiven
11000099,Kanca
11000100,Havalandırma Kanalları
11000101,Kemer
11000102,Hediye kutusu
11000103,Truva atı
11000104,Sıcak hava balonu
11000105,televizyon
11000107,Ay
11000108,Boş Duş
11000109,Kaşık
11000110,Kitap
11000111,Bıçak
11000112,Tornavida
11000113,Şişe
11000114,Elmas
11000115,Kalp
11000116,Vites
11000117,Kavisli Ok
11000118,Düz ok
11000119,Silindir
11000120,Kesik Koni
11000121,Yüzük
11000122,Dairesel Yay
11000123,Kemer
11000124,Kare Yüzük
11000125,Üçgen Sütun
11000126,Altıgen Silindir
11000127,Sektör Silindiri
11000128,Dışbükey Silindir
11000129,Silindirik Boşluk
11000130,Dörtgen Koni
11000131,Altıgen Koni
11000132,Kızak
16000000,küp
16000001,küre
16000002,silindir
16000003,koni
16000004,Kama
