ID,名称
ID,name
11311,Mập
11423,Lá Dừa Khổng Lồ
11603,Rune Tấn Công Thấp
11604,Rune Tấn Công Trung
11605,Rune Tấn Công Cao
11606,Rune Phòng Thủ Thấp
11607,Rune Phòng Thủ Trung
11608,Rune Phòng Thủ Cao
11609,Rune Hiệu Suất Thấp
11610,Rune Hiệu Suất Trung
11611,Rune Hiệu Suất Cao
11657,Thanh Huỳnh Quang Phát Sáng
12615,Tảo Biển
12616,Bình Thủy Tinh Bản Đồ Kho Báu
13600,Cá Đèn Lồng
13602,Cá Hồi
13604,Cá Ngẩn Ngơ Xanh Nhạt
13605,Cá Ngẩn Ngơ Xanh Thẫm
13606,Cá Ngẩn Ngơ Đen
13607,Cá Kỳ Xanh Nhạt
13608,Cá Xấu Xí Hồng Nhạt
13609,Cá Ngẩn Ngơ Vàng
13610,Cá Kỳ Vàng
13611,Cá Xấu Xí Vàng
13612,Cá Ngẩn Ngơ Hồng
13613,Cá Kỳ Vàng
13614,Cá Xấu Xí Tím
13615,Cá Kỳ Xanh
13616,Cá Xấu Xí Sọc
13617,Cá Kỳ Đỏ
13618,Cá Ngẩn Ngơ Đỏ
13619,Cá Xấu Xí Cam
13621,Cua
13623,Hải Mã
13624,Hải Mã Con
13626,Sứa
13627,Cá Chuồn
13628,Cá Mập
13629,Cá Quỷ
13630,Cá Tảo Thanh Huỳnh Quang
245,Cỏ Nước
247,Cánh Hoa Bồng Bềnh
248,Tấm Gỗ Bồng Bềnh
250,Hoa Sen
27,Bình Ước Nguyện Phương Xa
295,Dừa Lớn
314,Tảo Đỏ
486,San Hô Sừng
487,San Hô Sừng Bạch Hóa
488,San Hô Bong Bóng
489,San Hô Bong Bóng Bạch Hóa
490,San Hô Khay Tròn
491,San Hô Khay Tròn Bạch Hóa
492,Cây San Hô
493,Cây San Hô Bạch Hóa
