ID,名字,描述
ID,Name,Desc
3001,@Null@,@Null@
3002,@Null@,@Null@
3003,@Null@,@Null@
3004,@Null@,@Null@
3005,@Null@,@Null@
3006,@Null@,@Null@
3007,@Null@,@Null@
3008,@Null@,@Null@
3009,@Null@,@Null@
3010,Thương Nhân,@Null@
3011,Thương Nhân Sa Mạc,@Null@
3012,Thương Nhân Băng Tuyết,@Null@
3013,Thương Nhân Giáng Sinh,@Null@
3014,Thương Nhân Năm Mới,@Null@
3015,Thương Nhân Tết,@Null@
3016,Thương Nhân Kỷ Niệm,@Null@
3017,Thương Nhân Nhí,@Null@
3018,Thương nhân Mặt trăng,@Null@
3019,Thương Nhân Đảo Nổi,@Null@
3020,Thương Nhân Ước Vọng,@Null@
3021,Đại Sứ Tình Yêu,
3022,Thương Nhân,
3023,@Null@,@Null@
3024,@Null@,@Null@
3025,@Null@,@Null@
3026,@Null@,@Null@
3027,@Null@,@Null@
3028,@Null@,@Null@
3029,@Null@,@Null@
3030,@Null@,@Null@
3031,@Null@,@Null@
3032,@Null@,@Null@
3033,@Null@,@Null@
3034,@Null@,@Null@
3035,@Null@,@Null@
3036,@Null@,@Null@
3037,@Null@,@Null@
3038,@Null@,@Null@
3039,@Null@,@Null@
3040,@Null@,@Null@
3095,Kaka,
3096,Nini,
3097,Đại Sơn,
3098,Scott Lee,
3099,Darwin Lee,
3100,@Null@,@Null@
3101,Đấu Sĩ Dã Nhân,
3102,Jockey,@Null@
3103,Graviti,@Null@
3104,@Null@,@Null@
3105,Giáo Binh Dã Nhân,
3106,Dã Nhẫn Lễ Hội,@Null@
3107,Dơi,@Null@
3108,@Null@,@Null@
3109,Trứng Nổ,@Null@
3110,Rocki,@Null@
3111,Frosti,@Null@
3112,Bulli,@Null@
3113,Rooki,@Null@
3114,Froosti,@Null@
3115,Buulli,@Null@
3116,Frocki,@Null@
3117,Roclli,@Null@
3118,Froslli,@Null@
3119,@Null@,@Null@
3120,Đồ Phu Ác Bá,@Null@
3121,Bù Nhìn,@Null@
3122,Đồ Phu Ác Bá (Thuần phục),@Null@
3123,Người Ngoài Hành Tinh,@Null@
3124,Rocki được thuần hóa,@Null@
3125,Frosti được thuần hóa,@Null@
3126,Bulli được thuần hóa,@Null@
3127,@Null@,@Null@
3128,@Null@,@Null@
3129,@Null@,@Null@
3130,Dung Nham Khổng Lồ,@Null@
3131,Cung Thủ Lưu Huỳnh,@Null@
3132,Cung Thủ Hỗn Tiễn,@Null@
3133,@Null@,@Null@
3134,@Null@,@Null@
3135,Thầy Cúng Dã Nhân Băng Sương,
3136,@Null@,@Null@
3137,@Null@,@Null@
3138,@Null@,@Null@
3139,@Null@,@Null@
3140,@Null@,@Null@
