ID,名称
ID,Name
1000001,Công Tắc Sương Mù
100001,Mở
100002,Tắt
10001,Mưa và Nắng
10002,Nắng
10003,Mưa
10004,Sấm Sét
10005,Thời tiết xấu
10006,Tuyết rơi
10007,Bão cát
10008,Mưa bão
10009,Bão tuyết
1010001,Công Tắc DOF
110001,Max
110002,Min
120001,=
120002,≠
120003,>
120004,<
120005,≥
120006,≤
130001,+
130002,-
130003,*
130004,/
140001,HP tối đa
140002,HP hiện tại
140003,Hồi phục HP
140006,Độ đói hiện tại
140008,Giá trị Oxy hiện tại
140010,Tốc độ di chuyển
140011,Tốc độ chạy
140012,Tốc độ ẩn thân
140013,Tốc độ bơi
140014,Nhảy
140015,Tỷ lệ Né
140016,Tấn công cận chiến
140017,Tấn công tầm xa
140018,Phòng thủ cận chiến
140019,Phòng thủ tầm xa
140020,Kích thước mô hình
140022,Số lượng sao
140023,EXP hiện tại
140024,Cấp độ hiện tại
140025,Thể lực tối đa
140026,Thể lực hiện tại
140027,Tỷ lệ hồi Thể lực
140028,Tấn Công Vật Lý
140029,Tấn Công Nguyên Tố
140030,Phòng Thủ Vật Lý
140031,Phòng Thủ Nguyên Tố
150001,Đứng yên
150002,Di chuyển
150004,Chạy
150005,Nhảy
150006,Nhảy kép
150007,Ẩn thân
150011,Tiếp đất
160001,Có thể di chuyển
160002,Có thể đặt Khối
160003,Tương tác với Khối
160004,Có thể phá Khối
160005,Có thể sử dụng vật phẩm
160006,Có thể tấn công
160007,Có thể bị thương
160008,Có thể bị tiêu diệt
160009,Có thể nhặt vật phẩm
160010,Có thể bị hạ gục khi rơi
160011,Có thể mất vật phẩm
170001,Đội Đỏ 1
170002,Đội Xanh Dương 2
170003,Đội Xanh Lá 3
170004,Đội Vàng 4
170005,Đội Cam 5
170006,Đội Tím 6
170007,Không có đội
180001,Số lượng người chơi
180002,Điểm
190001,Có thể bị phá hủy
190002,Có thể tương tác
190003,Có thể đẩy
190004,Rơi vật phẩm
200001,Trống
200002,Chế độ chờ
200003,Chơi
200004,Tấn công cận chiến
200005,Tấn công tầm xa
200006,Theo dõi
200007,Bơi
200008,Chạy trốn
200009,Tự hủy
20001,Hướng Đông
200010,Bị thu hút
200011,Sinh sản
20002,Hướng Nam
20003,Hướng Tây
20004,Hướng Bắc
20005,Trên
20006,Dưới
2030001,Không
2030002,Gián đoạn bản thân
2030003,Gián đoạn cấp ưu tiên thấp
2030004,Toàn bộ
2040001,Nút con bất kỳ thành công
2040002,Tất cả nút con thành công
2050001,Không
2050002,Nút con bất kỳ thất bại
2050003,Tất cả nút con thất bại
2060001,Bất kỳ
2060002,Phe mình
2060003,Phe địch
2060004,Trung lập
2070001,Bất kỳ
2070002,Đối địch trung lập
2070003,Bị động trung lập
2070010,Không có đội ngũ
2070011,Đội Ngũ 1 Đỏ
2070012,Đội Ngũ 2 Lam
2070013,Đội Ngũ 3 Lục
2070014,Đội Ngũ 4 Vàng
2070015,Đội Ngũ 5 Cam
2070016,Đội Ngũ 6 Tím
2090001,Xung quanh
2090002,Trước mặt
2090003,Sau lưng
2100001,Theo dõi tác giả
2100002,Sưu tầm bản đồ
2100003,Đánh giá bản đồ
210001,HP tối đa
210002,HP hiện tại
210003,Hồi phục HP
210005,Độ đói hiện tại
210007,Giá trị Oxy hiện tại
210009,Tốc độ di chuyển
210011,Tốc độ bơi
210012,Lực nhảy
210014,Tỷ lệ Né
210015,Tấn công cận chiến
210016,Tấn công tầm xa
210017,Phòng thủ cận chiến
210018,Phòng thủ tầm xa
210019,Kích thước mô hình
210020,Phạm vi tầm nhìn
210021,Tốc độ quay người
210022,Tấn Công Vật Lý
210023,Tấn Công Nguyên Tố
210024,Phòng Thủ Vật Lý
210025,Phòng Thủ Nguyên Tố
220001,Có thể di chuyển
220002,Có thể bị tấn công
220003,Có thể bị tiêu diệt
220004,Có thể nhặt vật phẩm
220005,Có thể bị hạ gục khi rơi
230001,Chọn Khu Vực Trên Thế Giới
240001,Vị trí trong sự kiện
240002,Điểm xuất hiện
240003,Chọn Vị Trí Trên Thế Giới
250001,Người chơi kích hoạt sự kiện
250002,Người chơi mục tiêu trong sự kiện
260001,Khối Không Khí
260002,Loại khối trong sự kiện
260003,Loại khối được tạo cuối cùng
270001,Loại vật phẩm trong sự kiện
270002,Loại vật phẩm được tạo cuối cùng
280001,Vật ném kích hoạt sự kiện
290001,Vật rơi trong sự kiện
300001,Sinh vật kích hoạt sự kiện
300002,Sinh vật mục tiêu trong sự kiện
300003,Chọn Sinh Vật Trên Thế Giới
300004,Sinh vật được tạo cuối cùng
30001,Góc nhìn chính diện
30002,Góc nhìn phía sau
30003,Góc nhìn thẳng
30004,Góc nhìn trên cao
30005,Góc nhìn tùy chỉnh
30006,Góc Nhìn Tự Do
310001,Biểu cảm động trong sự kiện
320001,ĐÚNG
320002,SAI
330001,Sin
330002,Cos
330003,Tan
340001,Loại hiệu ứng trong sự kiện
340002,Loại hiệu ứng được tạo cuối cùng
350001,Hướng Thẳng Lên
350002,Hướng Xuống Dưới
350003,Hướng Sang Trái
350004,Hướng Sang Phải
350005,Hướng Phía Trước
350006,Hướng Phía Sau
360001,Đối tượng để thực hiện hành động
370001,Trebel 1
370002,Trebel 1 (#)
370003,Treble 2
370004,Trebel 2 (#)
370005,Trebel 3
370006,Trebel 4
370007,Trebel 4 (#)
370008,Trebel 5
370009,Trebel 5 (#)
370010,Trebel 6
370011,Trebel 6 (#)
