ID,Name,ChildName,Desc,Remarks
ID,Name,ChildName,Desc,Remarks
1010001,When the weather changes,World,When there's any change in the weather,When the weather turned from sunny to rainy and rainy to sunny
1010002,When the weather of the terrain group changes,World,When the weather for the specified |@1| changes,"Common Group: Plains/Forest/Cliffs/Jungle/Basin/Floating Island/River; Ocean Group: Beach/Deep Sea/Shallow Sea/Islands; Desert Group: Desert/Oasis; Ordinary Frigid Zone: Coniferous Forest/Icefield; Alpine Frigid Zone: Iceberg; Volcanic Group: Volcano; Wetland Group: Rainforest/Swamp; Flat, Floating Island."
1020001,When the game is created,Game Logic,Triggered when the game is created,"Countdown starts. 3, 2, 1, starting the game."
1020002,In-game Time,Game Logic,Game time at |@1|,When the game is at a specified time point
1020003,Game Running Time,Game Logic,|@1| seconds after the game runs,After entering the game and running for a specified time
1020004,Game Victory,Game Logic,Triggered by any player's victory,@Null@
1020005,Game Failed,Game Logic,Triggered by any player's failure,@Null@
1020007,Player enters the game,Game Logic,When any player enters the game,@Null@
1020008,Player leaves the game,Game Logic,When any player leaves the game,@Null@
1020009,Timer Changes,Game Logic,When any timer changes,When any timer variable in the variable library changes
1020010,Specific timer changes,Game Logic,@1| changes,When the specified timer variable in the variable library changes
1020011,During every game runtime (loop),Game Logic,For every |@1| sec the game runs,"1. The minimum value is 0.05 seconds. For values between 0.01-0.09, 0.05 will be taken.
 2. It will be triggered after every specific period the game runs (loop)."
1020012,When the map receives information,Game Logic,When the map receives any string information,@Null@
1030001,The player is defeated,Player,When any player is defeated,@Null@
1030002,Respawn,Player,When any player respawns,@Null@
1030003,Attributes Change,Player,Any player's |@1| changes,"When the player's attribute, such as HP changes"
1030004,Defeat Target,Player,Any player defeats any other player or creature,When the player defeats other players and creatures. The defeated players and creatures are the target ones in the event.
1030005,Attack,Player,When any player attacks,@Null@
1030006,Attack Hit,Player,Any player hits any other player or creature,When the player hits other players and creatures. The hit players and creatures are the target ones in the event.
1030007,Deal Damage,Player,Any player deals damage to any other player or creature,When the player deals damage to other players and creatures. The players and creatures taken damage are the target ones in the event.
1030008,Damage Taken,Player,Any player takes damage,@Null@
1030009,Move,Player,Any player moves one grid away,@Null@
1030010,Use Emote,Player,Any player uses Emote,@Null@
1030011,Player uses item,Player,Any player uses an item,@Null@
1030012,Player obtains item,Player,Any player obtains an item,@Null@
1030013,Player consumes item,Player,Any player consumes an item,@Null@
1030014,Player taps on the creature,Player,Any player taps on the creature,@Null@
1030015,Player taps on the block,Player,Any player taps on the block,@Null@
1030016,Mount,Player,Any player mounts any mount or vehicle,@Null@
1030017,Cancel Mounting,Player,Any player cancels mounting any mount or vehicle,@Null@
1030018,Motion State Change,Player,When any player enters status |@1|,@Null@
1030019,Collision,Player,Any player collides with any other player or creature,@Null@
1030020,Pick up Drops,Player,Any player picks up any drops,@Null@
1030021,Player enters the area,Player,When any player enters |@1|,@Null@
1030022,Player leaves the area,Player,When any player leaves |@1|,@Null@
1030023,Equipment Bar Changes,Player,Any player's Equipment Bar changes,@Null@
1030024,Backpack Item Bar Change,Player,Any player's Backpack Item Bar changes,@Null@
1030025,Quick Item Bar Change,Player,Any player's quick Item Bar changes,@Null@
1030026,Select Quick Item Bar,Player,Any player selects any slot on the Quick Bar,@Null@
1030027,Discard Item,Player,Any player discards the item,@Null@
1030028,Equip,Player,Any player is equipped,@Null@
1030029,Unequip,Player,Any player is unequipped,@Null@
1030030,Show string in chat frame,Player,Show |@1| in chat frame,@Null@
1030031,Enter String,Player,Any player enters |@1| in the chat box,@Null@
1030032,Press,Player,Any player presses |@1,@Null@
1030033,Long press the key,Player,Any player long presses |@1,@Null@
1030034,Release,Player,Any player releases |@1,@Null@
1030035,Obtain status effect,Player,Any player obtains Status Effect,@Null@
1030036,Lose status effect,Player,Any player loses Status Effect,@Null@
1030037,Lose specific status effect,Player,Any player loses |@1,@Null@
1030038,Level Changes,Player,Any player's level changes,@Null@
1030039,Players enter chat information (including strings),Player,Any player enters content that includes |@1| in the chat box,When the player enters the specified content in the chat box and sends it
1040001,Damage Taken,Creature,Triggered when any creature is harmed,@Null@
1040002,Attack,Creature,Any creature starts attacking,@Null@
1040003,Attack Hit,Creature,When any creature hits any other player or creature,@Null@
1040004,Deal Damage,Creature,When any creature deals damage to any other player or creature,@Null@
1040005,Creature is defeated,Creature,When any creature is defeated,@Null@
1040006,Defeat Target,Creature,When any creature defeats any other player or creature,@Null@
1040007,Creature enters the area,Creature,When any creature enters |@1|,@Null@
1040008,Creature leaves the area,Creature,When any creature leaves |@1|,@Null@
1040009,Creature Action Status Change,Creature,When any creature enters status |@1|,@Null@
1040010,When colliding,Creature,When any creature collides with players or other creatures,@Null@
1040011,Creature Attributes Change,Creature,When any creature's |@1| changes,@Null@
1040012,Being created,Creature,When any creature is created,@Null@
1040013,Obtain Status Effect,Creature,Random creature obtains Status Effect,@Null@
1040014,Lose Status Effect,Creature,Random creature loses Status Effect,@Null@
1040015,Lose specific Status Effect,Creature,Random creature loses |@1,@Null@
1040016,When taking damage,Creature,When this creature is attacked,@Null@
1040017,When starting attacking,Creature,When this creature starts attacking,@Null@
1040018,When hitting target,Creature,When this creature starts attacking and hits the target,@Null@
1040019,When dealing damage,Creature,When this creature deals damage to target,@Null@
1040020,When defeated,Creature,When this creature is defeated,@Null@
1040021,When defeating the target,Creature,When this creature defeats the target,@Null@
1040022,When action status changes,Creature,When this creature enters |@1,@Null@
1040023,When colliding,Creature,When this creature collides with other players or creatures,@Null@
1040024,When attribute changes,Creature,When this creature |@1| changes,@Null@
1040025,When created,Creature,When this creature is created,@Null@
1040026,When obtaining status,Creature,When this creature obtains random status,@Null@
1040027,When losing status,Creature,When this creature loses random status,@Null@
1040028,When tapped by players,Creature,When this creature is tapped by players,@Null@
1050001,When finish being dug,Block,When random block's digging has finished,@Null@
1050002,Being destroyed,Block,When any block is destroyed,@Null@
1050003,Block Toggle Status,Block,When the toggle status of any block changes,@Null@
1050004,Item changes in storage container,Block,When any items in storage changes,@Null@
1050005,Being created,Block,When any block is created,@Null@
1050006,When container is put in,Block,When any container is put in,@Null@
1050007,When container is taken out,Block,When any container is taken out,@Null@
1050008,When being dug,Block,When random block is dug,@Null@
1050009,When digging is interrupted,Block,When random block is dug but interrupted,@Null@
1050010,When being dug,Block,When this block is dug,@Null@
1050011,When finish being dug,Block,When this block's digging has finished,@Null@
1050012,When digging is interrupted,Block,When this block is dug but interrupted,@Null@
1050013,When destroyed,Block,When this block is destroyed,@Null@
1050014,When created,Block,When this block is created,@Null@
1050015,When the toggle status changes,Block,When the toggle status of this block changes,@Null@
1050016,When obtained,Block,When this block is obtained by players or creatures,@Null@
1050017,When tapped by players,Block,When this block is tapped by players,@Null@
1060001,Projectile hits the target,Item,"When any projectile hits any other player, creature or block",@Null@
1060002,Projectile enters area,Item,When any projectile enters |@1|,@Null@
1060003,Projectile leaves area,Item,When any projectile leaves |@1|,@Null@
1060004,Drops enter the area,Item,When any dropped item enters |@1|,@Null@
1060005,Drops leave the area,Item,When any dropped item leaves |@1|,@Null@
1060006,The drops are picked up,Item,When any dropped item is picked up,@Null@
1060007,Drops disappear,Item,When any dropped item disappeared,@Null@
1060008,Projectile is created,Item,Random projectile is created,@Null@
1060009,When obtained,Item,When this item is obtained by players or creatures,@Null@
1060010,When discarded,Item,When this item is discarded,@Null@
