ID,名称
ID,name
11311,Poop
11423,Giant Mutated Coconut Leaf
11603,Beginner Attack Rune
11604,Medium Attack Rune
11605,Advanced Attack Rune
11606,Beginner Defense Rune
11607,Medium Defense Rune
11608,Advanced Defense Rune
11609,Beginner Efficiency Rune
11610,Medium Efficiency Rune
11611,Advanced Efficiency Rune
11657,Lighted Glow Stick
12615,Raw Seaweed
12616,Treasure Map Glass Bottle
13600,Lanternfish
13602,Ray
13604,Light Blue Gugufish
13605,Dark Blue Gugufish
13606,Black Gugufish
13607,Light Blue Kikifish
13608,Pink Clownfish
13609,Golden Gugufish
13610,Golden Kikifish
13611,Golden Clownfish
13612,Pink Gugufish
13613,Yellow Kikifish
13614,Purple Clownfish
13615,Green Kikifish
13616,Striped Clownfish
13617,Red Kikifish
13618,Red Gugufish
13619,Orange Clownfish
13621,Crab
13623,Seahorse
13624,Little Seahorse
13626,Jellyfish
13627,Flying Fish
13628,Shark
13629,Devilfish
13630,Fluorescent Algae Fish
245,Aquatic Plant
247,Floating Petal
248,Floating Wooden Board
250,Lotus
27,Drift Bottle from Afar
295,Large Coconut
314,Red Algae
486,Horn Coral
487,Albino Horn Coral
488,Bubble Coral
489,Albino Bubble Coral
490,Disc Coral
491,Albino Disc Coral
492,Tree Coral
493,Albino Tree Coral
