ID,名称
ID,Name
11000005,Bowl
11000006,Stars
11000007,Semi-cylinder
11000008,Table
11000009,Bench
11000010,Wooden Board
11000011,Hemisphere
11000012,Swim Ring
11000013,Round Cake
11000014,Tree
11000015,Valve
11000016,Long Bench
11000017,Block
11000018,Flower
11000019,Breadfruit Tree
11000020,Stockade
11000021,Umbrella
11000022,Long Stick
11000023,Hammer
11000024,Spinning Flower
11000025,Swinging Hammer
11000026,Rebound Breadfruit Tree
11000027,Rotary Valve
11000028,Air Cushion
11000029,Inflatable Stockade
11000030,Smoke 1
11000031,Smoke 8
11000032,Smoke 23
11000033,Explosion 2
11000034,Explosion 15
11000035,Explosion 37
11000036,Flame 3
11000037,Flame 11
11000038,Flame 31
11000039,Environment 2
11000040,Environment 12
11000041,Environment 8
11000042,Light Effects 52
11000043,Light Effects 9
11000044,Light Effects 7
11000045,Particle 2
11000046,Particle 6
11000047,Particle 24
11000048,Tip 1
11000049,Tip 7
11000050,Tip 44
11000051,Light Effects 35
11000052,Light Effects 47
11000053,Light Effects 72
11000054,Light Effects 77
11000055,Light Effects 86
11000056,Smoke 2
11000057,Smoke 4
11000058,Smoke 5
11000059,Smoke 26
11000060,Smoke 30
11000061,Smoke 32
11000062,Smoke 42
11000063,Particle 5
11000064,Particle 12
11000065,Particle 21
11000066,Particle 25
11000067,Particle 29
11000068,Particle 31
11000069,Particle 33
11000070,Particle 35
11000071,Particle 40
11000072,Particle 43
11000073,Environment 11
11000074,Environment 16
11000075,Flame 4
11000076,Flame 15
11000077,Doughnuts
11000078,Wafers
11000079,Cloverleaf
11000080,Red Pipe
11000081,Red Apple
11000082,Blue Carousel
11000083,Hurdle
11000084,Leaf
11000085,Yellow Mushroom
11000086,Rainbow
11000088,X Marker
11000089,Pink Heart
11000090,Slide
11000091,Lorry
11000092,Trailer
11000093,Truck
11000094,Blue Car
11000095,Van
11000096,Canopy
11000097,Pizzeria Sign
11000098,Escalator
11000099,Hook
11000100,Ventilation Ducts
11000101,Arch
11000102,Gift Box
11000103,Trojan Horse
11000104,Hot Air Balloon
11000105,TV
11000107,Moon
11000108,Empty Shower
11000109,Spoon
11000110,Book
11000111,Knife
11000112,Screwdriver
11000113,Bottle
11000114,Diamond
11000115,Heart
11000116,Gear
11000117,Curved Arrow
11000118,Straight Arrow
11000119,Cylinder
11000120,Truncated Cone
11000121,Ring
11000122,Circular Arc
11000123,Arch
11000124,Square Ring
11000125,Triangular Column
11000126,Hexagonal Cylinder
11000127,Sector Cylinder
11000128,Convex Cylinder
11000129,Cylindrical Void
11000130,Tetragonal Cone
11000131,Hexagonal Cone
11000132,Slideway
16000000,Cube
16000001,Sphere
16000002,Cylinder
16000003,Circular Cone
16000004,Wedge
