ID,名称
ID,Name
11000000,Kiub
11000001,Sfera
11000002,Silinder
11000003,Kon
11000004,Baji
11000005,Mangkuk
11000006,Bintang
11000007,Separuh Silinder
11000008,Meja
11000009,Bangku
11000010,Papan
11000011,Hemisfera
11000012,Lifebuoy
11000013,Kek bulat
11000014,Pokok
11000015,Injap
11000016,Bangku Panjang
11000017,Blok
11000018,Bunga
11000019,Pokok Roti
11000020,Pagar
11000021,Payung
11000022,Kayu Panjang
11000023,Tukul
11000024,Donut
11000025,Wafel
11000026,Semanggi
11000027,Paip air merah
11000028,Epal merah
11000029,Meja putar biru
11000030,Pagar
11000031,Daun
11000032,Cendawan kuning
11000033,Pelangi
11000035,
11000036,
11000037,
11000038,
11000039,
11000040,
11000041,
11000042,
11000043,
11000044,
11000045,
11000046,
11000047,
11000048,
11000049,
11000050,
11000051,
11000052,
11000054,
11000055,
11000056,
11000057,
11000058,
11000059,
11000060,
11000061,
11000062,
11000063,
11000064,
11000065,
11000066,
11000067,
11000068,
11000069,
11000070,
11000071,
11000072,
11000073,
11000074,
11000075,
11000076,
11000077,
11000078,
11000079,
