ID,名称
ID,Name
1000,Cuaca
1001,Kawasan
1002,Kedudukan
1003,Ke arah
1004,Sudut pandangan
1005,Nilai berangka
1006,Komponen Koordinat
1007,Unit sudut
1008,Logaritma asas tetap
1009,Kaedah pembundaran
1010,
1011,Jenis kerosakan
1012,Adakah ia
1013,Tukar
1014,Nilai Boolean
1015,Min Maksimum
1016,Kalkulator perbandingan.
1017,operator matematik
1018,Pemain
1019,Kumpulan Pemain
1020,Ciri-ciri Pemain
1021,Status Pergerakan
1022,Tetapan pemain
1023,Pasukan
1024,Ciri-ciri Pasukan
1025,Jenis blok
1026,Tetapan Blok
1027,Alat peraga
1028,Jenis prop
1029,Jenis balingan
1030,menjatuhkan barang.
1031,Bio
1032,Jenis biologi
1033,Kumpulan biologi
1034,keadaan tindakan biologi
1035,Ciri-ciri biologi
1036,Tetapan Bio
1037,Negeri
1038,picu.
1039,Kumpulan Pencetus
1040,Pemasa
1041,Ungkapan animasi
1042,Pembolehubah persendirian
1043,Fungsi trigonometri
1044,lontaran
1045,Jenis kesan khas
1046,Bunyi
1047,Orientasi
1048,Objek
1049,Nada
1050,Skrip
1051,Butang
1052,Kekunci pintasan
1053,Sebarang nilai
1054,Lajur Peralatan
1055,Jenis Peralatan
1056,Warna
1057,Maklumat grafik
1058,Jenis maklumat grafik
1059,Produk
1060,Jenis rupa
1061,Mana-mana kumpulan
1062,Kumpulan Lokasi
1063,Kumpulan Kawasan
1064,Kumpulan nilai
1065,Kumpulan rentetan
1066,Kumpulan Boolean
1067,Kumpulan jenis blok
1068,Kumpulan Jenis Prop
1069,Kumpulan jenis biologi
1070,Kumpulan pemasa
1071,Kumpulan jenis kesan khas
1072,Isih
1073,Pautan video
1074,Antara muka
1075,Komponen
1076,Templat corak
1077,Mod Pergerakan
1078,Unit masa
1079,Status halaman
1080,Muzik
1081,Digantung untuk disambung semula.
1082,Papan paparan
1083,Objek Global
1084,Papan pendahulu
1085,Jadual
1086,Mod main balik
1087,Syarat
1088,hentikan logik.
1089,Slot Blok Tindakan
1090,Mesej
1091,Nombor Integer
1092,Keadaan kemenangan
1093,Papar status
1094,Mod Pengesanan Persamaan
1095,Mod Pengesanan Blok Bangunan
1096,Mod Pengesanan Parameter
1097,Objek Pengaturcaraan
1098,Jawapan blok binaan
1099,Atribut prop
1100,Mod penurunan.
1101,Halaman yang ditentukan
1102,Mod Main Aksi
1103,Perpustakaan prop
1104,bar alat peraga
1105,Bar alat peraga beg galas
1106,Jenis Objek
1107,Rangka Tindakan
1108,Sudut
1109,Cermin
1110,Batalkan peraturan.
1111,Papan pendahulu permainan
1112,Lengkung Perlahan
1113,Lebar dan tinggi
1114,0
1115,Tunjukkan kesan kinetik.
1116,kesan kinetik tersembunyi.
1117,Keberkesanan kinetik
1118,Pemilihan Aksi Teks
1119,Komponen Koordinat Dua Dimensi
1120,Tambah atau Tolak
1121,Kecekapan dinamik komponen
1122,Aksen Teks
1123,Pergerakan lancar komponen
1124,Masa kotak langit
1125,Peta Kotak Langit
1126,Warna Kotak Langit
1127,Parameter kotak langit
1128,Parameter zarah ambien
1129,Parameter Penapis
1130,Tetapan Kamera
1131,Mod putaran
1132,Ciri-ciri Kamera
1133,Arah paksi
1134,Templat Kotak Langit
1135,Pembetulan warna
1136,Templat Penapis
1137,Kumpulan rupa bumi
1138,Barangan kulit
1139,Suis Kotak Langit
1140,Suis Penapis
1201,Kumpulan objek
1203,Ganggu peraturan —dicetuskan apabila keadaan berubah
1204,Peraturan selari berjaya
1205,Peraturan selari gagal
1206,Hubungan pasukan
1207,Pasukan sebenar
1208,Pasukan
1209,Kedudukan
1210,Menilai peta
