ID,Name,ChildName,Desc,Remarks
ID,Name,ChildName,Desc,Remarks
1010001,Apabila cuaca berubah,Dunia,Sebarang perubahan cuaca,Cuaca bertukar dari cerah kepada hujan，dan hujan bertukar menjadi hari cerah.
1010002,Apabila cuaca berubah dalam kumpulan rupa bumi.,dunia,Apabila cuaca yang dinyatakan |@1| berubah.,"Kumpulan biasa: Dataran / Hutan / Tebing / Hutan / Lembangan / Pulau Kosong / Sungai; Kumpulan Lautan: Pantai / Laut Dalam / Laut Cetek / Pulau; Kumpulan Gurun: Gurun / Oasis; Zon sejuk biasa: taiga / kepingan ais; Zon sejuk puncak: gunung ais; Kumpulan gunung berapi: gunung berapi; Kumpulan tanah lembap: hutan hujan / paya; Rata, pulau angkasa"
1020001,Semasa permainan dibuat,Logik permainan,Tercetus semasa permainan dicipta,Apabila memasuki permainan undur 3，2，1，memulakan permainan
1020002,Masa dalam permainan,Logik permainan,Masa dalam permainan adalah pada|@|1titik,Apabila permainan berada pada titik masa yang ditentukan
1020003,Masa berjalan permainan,Logik permainan,Masa berjalan permainan|@1|beberapa saat kemudian,Selepas memasuki permainan，jalankan masa yang ditentukan
1020004,Kemenangan permainan,Logik permainan,Apabila mana-mana pemain mencetuskan kemenangan,@Null@
1020005,Kekalahan permainan,Logik permainan,Apabila mana-mana pemain mencetuskan kegagalan,@Null@
1020007,Pemain memasuki permainan,Logik permainan,Apabila mana-mana pemain memasuki permainan,@Null@
1020008,Pemain meninggalkan permainan,Logik permainan,Apabila mana-mana pemain meninggalkan permainan,@Null@
1020009,Perubahan pemasa,Logik permainan,Apabila pemasa berubah,Sebarang pembolehubah pemasa dalam pustaka pembolehubah berubah
1020010,Tentukan perubahan pemasa,Logik permainan,@1|Apabila ada perubahan,Apabila pembolehubah pemasa yang ditentukan berubah dalam pustaka berubah
1020011,Apabila masa permainan berjalan (gelung),Logik permainan,Permainan berjalan setiap |@1| saat,"1. Nilai minimum ialah 0.05 saat，0.01-0.09 akan mengambil masa 0.05
2. Permainan akan mencetuskan (gelung) setiap kali permainan ditentukan."
1020012,saat peta menerima maklumat,Logik permainan,Apabila peta menerima sebarang maklumat rentetan,@Null@
1030001,Pemain dikalahkan,Pemain,Apabila mana-mana pemain dikalahkan,@Null@
1030002,kebangkitan,Pemain,Mana-mana pemain dibangkitkan semula,@Null@
1030003,Perubahan atribut,Pemain,Mana-mana pemain|@1|tukar,Apabila pemain adalah atribut，jika isipadu darah berubah
1030004,Kalahkan sasaran,Pemain,Mana-mana pemain mengalahkan pemain lain atau makhluk lain,Apabila pemain mengalahkan pemain lain，ia adalah bio. Pukul pemain，makhluk untuk pemain sasaran，makhluk
1030005,Serang,Pemain,Apabila ada pemain menyerang,@Null@
1030006,Serang dengan hebat sekali,Pemain,Mana-mana pemain menyerang pemain atau makhluk lain,Apabila pemain menyerang pemain lain，makhluk. Pemain，makhluk，pemain sasaran，biologi
1030007,Menyebabkan kecederaan,Pemain,Mana-mana pemain menyebabkan kerosakan pada mana-mana pemain atau makhluk,Apabila pemain menyakiti pemain lain，makhluk akan dirosakkan. Pemain yang cedera，pemain organisma，makhluk dalam acara itu
1030008,Dicederakan,Pemain,Mana-mana pemain mengalami kecederaan,@Null@
1030009,bergerak,Pemain,Apabila mana-mana pemain bergerak jarak satu blok,@Null@
1030010,Gunakan emotikon animasi,Pemain,Mana-mana pemain menggunakan emotikon animasi,@Null@
1030011,Pemain menggunakan alat peraga,Pemain,Mana-mana pemain menggunakan alat peraga,@Null@
1030012,Pemain mendapat alat peraga,Pemain,Mana-mana pemain mendapat alat peraga,@Null@
1030013,Pemain menghabiskan barang,Pemain,Mana-mana pemain menggunakan balat,@Null@
1030014,Pemain mengklik makhluk itu,Pemain,Mana-mana pemain mengklik makhluk itu,@Null@
1030015,Pemain mengklik blok,Pemain,Mana-mana pemain mengklik blok tersebut,@Null@
1030016,Tunggangan,Pemain,Mana-mana pemain menaiki tunggangan,@Null@
1030017,Batalkan tunggangan,Pemain,Mana-mana pemain membatalkan menaiki tunggangan,@Null@
1030018,Perubahan status pergerakan,Pemain,Apabila mana-mana pemain memasuki|@1|nyatakan,@Null@
1030019,Perlanggaran,Pemain,Mana-mana pemain berlanggar dengan pemain / kumpulan lain,@Null@
1030020,Ambil barang jatuhan,Pemain,Mana-mana pemain mengambil sebarang alat jatuhan,@Null@
1030021,Pemain memasuki kawasan tersebut,Pemain,Mana-mana pemain memasuki|@1|jam,@Null@
1030022,Pemain meninggalkan kawasan,Pemain,Mana-mana pemain meninggalkan|@1|jam,@Null@
1030023,Bar peralatan berubah,Pemain,Bar peralatan pemain akan berubah,@Null@
1030024,Bar beg galas berubah,Pemain,Bar beg galas mana-mana pemain akan berubah,@Null@
1030025,Bar pintasan berubah,Pemain,Bar pintasan mana-mana pemain berubah,@Null@
1030026,Pilih bar pintasan alat,Pemain,Mana-mana pemain memilih mana-mana slot pada bar pintasan,@Null@
1030027,Buang alat peraga,Pemain,Mana-mana pemain membuang alat peraga,@Null@
1030028,Memakai peralatan,Pemain,Mana-mana pemain memakai peralatan,@Null@
1030029,Tanggalkan peralatan,Pemain,Mana-mana pemain menanggalkan peralatan,@Null@
1030030,Rentetan paparan kotak perbualan,Pemain,Paparan kotak perbualan|@1|,@Null@
1030031,Rentetan input,Pemain,Mana-mana pemain masuk dari kotak perbualan|@1|,@Null@
1030032,tekan butang,Pemain,Mana-mana pemain menekan|@1|,@Null@
1030033,Tekan butang lama,Pemain,Mana-mana pemain tekan lama|@1|,@Null@
1030034,Lepaskan butang,Pemain,Mana-mana pemain lepaskan|@1|,@Null@
1030035,Dapatkan kesan status,Pemain,Mana-mana pemain mendapat kesan status,@Null@
1030036,Kesan status hilang,Pemain,Mana-mana pemain kehilangan kesan status,@Null@
1030037,Kehilangan kesan status yang ditentukan,Pemain,Mana-mana pemain kehilangan|@1|,@Null@
1030038,Perubahan tahap,Pemain,Mana-mana tahap pemain berubah,@Null@
1030039,Pemain masuk ke perbualan(termasuk string),Pemain,Setiap kemasukan pemain dari kotak bual dengan |@1|,When the player enters the chat box and when it is issued
1040001,Diserang,Makhluk,Mencetuskan apabila ada makhluk yang mengalami kecederaan,@Null@
1040002,Serang,Makhluk,Mana-mana makhluk mula menyerang,@Null@
1040003,Serang dengan hebat sekali,Makhluk,Mana-mana makhluk menyerang pemain atau makhluk,@Null@
1040004,Menyebabkan kecederaan,Makhluk,Mana-mana makhluk menyebabkan kerosakan pada mana-mana pemain atau makhluk,@Null@
1040005,Makhluk dikalahkan,Makhluk,Apabila makhluk dikalahkan,@Null@
1040006,Kalahkan sasaran,Makhluk,Mana-mana makhluk mengalahkan pemain atau makhluk lain,@Null@
1040007,Makhluk memasuki ke kawasan,Makhluk,Apabila ada makhluk masuk|@1|jam,@Null@
1040008,Makhluk meninggalkan kawasan,Makhluk,Mana-mana makhluk meninggalkan|@1|jam,@Null@
1040009,Perubahan status pergerakan makhluk,Makhluk,Apabila ada makhluk memasuki|@1|status,@Null@
1040010,Pada perlanggaran,Makhluk,Apabila ada makhluk berlanggar dengan pemain atau makhluk lain,@Null@
1040011,Atribut makhluk berubah,Makhluk,Apabila mana-mana makhluk|@1|berubah,@Null@
1040012,Telah dicipta,Makhluk,Mana-mana makhluk diciptakan,@Null@
