ID,名称
ID,Name
10001,Muncul secara berperingkat.
10002,Zum masuk untuk paparan.
10003,zum keluar paparan.
20001,beransur-ansur hilang.
20002,Zum masuk untuk menyembunyikan.
20003,Kecilkan penyembunyian.
30001,menggeletar.
30002,Pukul
30003,Degupan jantung
30004,Sway
30005,Putaran
30006,Balik
30007,Imbas mengikut arah jam.
30008,Imbasan lawan jam.
30009,Berkelip-kelip
40001,mesin taip.
50001,Pergerakan lancar.
50002,Kedudukan yang meningkat dengan lancar.
50003,Skala Lancar
50004,Meningkatkan lebar dan ketinggian dengan lancar.
50005,Putaran lancar
50006,Tingkatkan sudut dengan lancar.
