ID,名称
ID,name
11311,Tahi
11423,Daun Kelapa Gergasi Mutan
11603,Rune Serangan Rendah
11604,Rune Serangan Sederhana
11605,Rune Serangan Tinggi
11606,Rune Pertahanan Rendah
11607,Rune Pertahanan Sederhana
11608,Rune Pertahanan Tinggi
11609,Rune Efisiensi Rendah
11610,Rune Efisiensi Sederhana
11611,Rune Efisiensi Tinggi
11657,Stik Pendarfluor Bercahaya
12615,Rumpai Laut Mentah
12616,Botol Kaca Peta Harta Karun
13600,Ikan Tanglung
13602,Ikan Laut
13604,Ikan Gugu Biru Muda
13605,Ikan Gugu Biru Tua
13606,Ikan Gugu Hitam
13607,Ikan Qiqi Biru Muda
13608,Ikan Nemo Merah Jambu
13609,Ikan Gugu Emas
13610,Ikan Qiqi Emas
13611,Ikan Nemo Emas
13612,Ikan Gugu Merah Jambu
13613,Ikan Qiqi Kuning
13614,Ikan Nemo Ungu
13615,Ikan Qiqi Hijau
13616,Ikan Nemo Bergaris
13617,Ikan Qiqi Merah
13618,Ikan Gugu Merah
13619,Ikan Nemo Oren
13621,Ketam
13623,Kuda Laut
13624,Kuda Laut Kecil
13626,Obor-obor
13627,Ikan Terbang
13628,Jerung
13629,Ikan Syaitan
13630,Ikan Alga Batang Pendarfluor
245,Rumput Air
247,Kelopak Terapung
248,Papan Terapung
250,Teratai
27,Botol Hanyut Dari Jauh
295,Kelapa Besar
314,Alga Merah
486,Karang Tanduk
487,Pemutihan Karang Bertanduk
488,Karang Buih
489,Pemutihan Karang Buih
490,Karang Bulat
491,Pemutihan Karang Bulat
492,Karang Pokok
493,Pemutihan Karang Pokok
