ID,名称
ID,Name
10001,Icono 2
10002,Icono 1
10003,
10004,
10005,Icono 169
10006,Icono 170
10007,Icono 171
10008,Icono 26
10009,Icono 172
10010,Icono 27
10011,Etiqueta 2
10012,Etiqueta 1
10013,
10014,
10015,
10016,
10017,
10018,
10019,
10020,
10021,Botón 3
10022,Placa Inferior 49
10023,Placa Inferior 78
10024,Botón 46
10025,Botón 47
10026,Botón 48
10027,Etiqueta 61
10028,Botón 4
10029,Botón 5
10030,Botón 6
10031,Placa Inferior 30
10032,Placa Inferior 40
10033,Placa Inferior 41
10034,Placa Inferior 42
10035,Placa Inferior 43
10036,Placa Inferior 44
10037,Placa Inferior 45
10038,Placa Inferior 46
10039,Placa Inferior 47
10040,Placa Inferior 48
10041,Etiqueta 11
10042,Imagen de Fondo 1
10043,Placa Inferior 59
10044,Imagen de Fondo 2
10045,Imagen de Fondo 3
10046,Imagen de Fondo 4
10047,Placa Inferior 97
10048,Imagen de Fondo 5
10049,Imagen de Fondo 6
10050,Placa Inferior 60
10051,
10052,
10053,
10054,
10055,
10056,
10057,
10058,
10059,
10060,
10061,
10062,
10063,
10064,
10065,
10066,Icono 173
10067,Icono 174
10068,Icono 28
10069,Icono 175
10070,Icono 176
10071,Icono 29
10072,Icono 177
10073,Icono 178
10074,Icono 30
10075,Icono 179
10076,Icono 31
10077,Icono 32
10078,Icono 33
10079,Icono 34
10080,Icono 35
10081,Icono 36
10082,Icono 37
10083,Icono 38
10084,Icono 39
10085,Icono 180
10086,Icono 181
10087,Icono 182
10088,Icono 183
10089,Icono 40
10090,Icono 156
10091,Icono 157
10092,Icono 41
10093,Icono 42
10094,Icono 184
10095,Icono 43
10096,Icono 44
10097,Icono 45
10098,Icono 46
10099,Icono 47
10100,Icono 48
10101,Icono 49
10102,Icono 50
10103,Icono 51
10104,Icono 52
10105,Icono 53
10106,Icono 54
10107,Icono 55
10108,Icono 56
10109,Icono 57
10110,Icono 58
10111,Icono 59
10112,Icono 60
10113,Icono 61
10114,Icono 104
10115,Icono 105
10116,Icono 15
10117,Etiqueta 12
10118,Etiqueta 13
10119,Etiqueta 14
10120,Etiqueta 15
10121,Etiqueta 16
10122,Etiqueta 17
10123,Etiqueta 18
10124,Etiqueta 19
10125,Etiqueta 20
10126,Etiqueta 21
10127,Etiqueta 22
10128,Etiqueta 23
10129,Etiqueta 24
10130,Etiqueta 25
10131,Etiqueta 26
10132,Etiqueta 27
10133,Etiqueta 28
10134,Etiqueta 29
10135,Etiqueta 30
10136,Etiqueta 31
10137,Etiqueta 32
10138,Etiqueta 33
10139,Etiqueta 34
10140,Botón 7
10141,Botón 8
10142,Botón 9
10143,Botón 10
10144,Botón 11
10145,Botón 12
10146,Botón 13
10147,Botón 49
10148,Etiqueta 62
10149,Etiqueta 63
10150,Botón 50
10151,Botón 51
10152,Botón 52
10153,Botón 53
10154,Placa Inferior 61
10155,Botón 67
10156,Botón 68
10157,Botón 69
10158,Botón 70
10159,Botón 71
10160,Botón 72
10161,Botón 14
10162,Placa Inferior 50
10163,Botón 15
10164,Botón 16
10165,Botón 17
10166,Botón 73
10167,Botón 74
10168,Botón 75
10169,Botón 18
10170,Botón 76
10171,Botón 77
10172,Botón 78
10173,Botón 39
10174,Placa Inferior 80
10175,Placa Inferior 81
10176,Placa Inferior 82
10177,Placa Inferior 83
10178,Placa Inferior 84
10179,Etiqueta 36
10180,Etiqueta 37
10181,Placa Inferior 62
10182,Placa Inferior 63
10183,Placa Inferior 64
10184,Placa Inferior 8
10185,Placa Inferior 65
10186,Placa Inferior 9
10187,Placa Inferior 66
10188,Placa Inferior 67
10189,Placa Inferior 10
10190,Placa Inferior 11
10191,Placa Inferior 68
10192,Placa Inferior 85
10193,Placa Inferior 86
10194,Placa Inferior 12
10195,Placa Inferior 13
10196,Placa Inferior 14
10197,Placa Inferior 15
10198,Placa Inferior 16
10199,Placa Inferior 17
10200,Placa Inferior 18
10201,Imagen de Fondo 7
10202,Imagen de Fondo 8
10203,Imagen de Fondo 9
10204,Imagen de Fondo 10
10205,Imagen de Fondo 11
10206,Imagen de Fondo 12
10207,Imagen de Fondo 13
10208,Imagen de Fondo 14
10209,Imagen de Fondo 15
10210,Imagen de Fondo 16
10211,Imagen de Fondo 17
10212,Imagen de Fondo 18
10213,Imagen de Fondo 19
10214,Imagen de Fondo 20
10215,Imagen de Fondo 21
10216,Imagen de Fondo 22
10217,Imagen de Fondo 23
10218,Imagen de Fondo 24
10219,Imagen de Fondo 25
10220,Imagen de Fondo 26
10221,Imagen de Fondo 27
10222,Imagen de Fondo 28
10223,Imagen de Fondo 29
10224,Imagen de Fondo 30
10225,Imagen de Fondo 31
10226,Imagen de Fondo 32
10227,Imagen de Fondo 33
10228,Imagen de Fondo 34
10229,Imagen de Fondo 35
10230,Imagen de Fondo 36
10231,Imagen de Fondo 37
