ID,名称
ID,Name
10001,Aparecimento
10002,Ampliar
10003,Minimizar
20001,Desaparecimento
20002,Ampliar para ocultar
20003,Minimizar para ocultar
30001,Vibração
30002,Batida
30003,Batimento Cardíaco
30004,Balanço
30005,Girar
30006,Virar
30007,Escanear em Sentido Horário
30008,Escanear em Sentido Anti-horário
30009,Piscar
40001,Máquina de Escrever
50001,Movimento Suave
50002,Aumentar suavemente a posição
50003,Zoom Suave
50004,Aumentar suavemente a largura e altura
50005,Rotação Suave
50006,Aumentar suavemente o ângulo
