ID,名称
ID,Name
79000000,Bloco de grama
79000001,Coalhada preta
79000002,Coalhada preta
79000003,Coalhada preta
79000004,Coalhada preta
79000005,Coalhada preta
79000006,Coalhada preta
79000007,Campo
79000008,Campo
79000009,Bloco tóxico
79000010,Cristal negro
79000011,Bloco de grama de mirtilo
79000012,Bloco de solo de mirtilo
79000013,Coalhada
79000014,Bloco de grama de Horas
79000015,Areia de cristal de enxofre
79000016,Minério de ferro
79000017,Pedra mágica
79000018,Pedra de musgo
79000019,Bloco de cinzas
79000020,Terra Arada Vermelha
79000021,Terra Arada Vermelha
79000022,Terra Vermelha
79000023,Areia vermelha
79000024,Conturite
79000025,Conturite
79000026,Rocha eólica
79000027,Rocha eólica
79000028,Solo
79000029,Pedra de maldição
79000030,Solo seco
79000031,Gelo sólido
79000032,Areia abrasadora
79000033,Areia abrasadora
79000034,Solo congelado
79000035,Bloco de energia solidificada
79000036,Fruta zaul gigante
79000037,Cantalupo
79000038,Bloco de solo gramado
79000039,Cascalho
79000040,Gelo crocante
79000041,Gelo crocante
79000042,Espigões de Gelo Flutuante
79000043,Espigões de Gelo Sólido
79000044,Árvore preciosa sem folhas
79000045,Árvore preciosa
79000056,Tora de árvore
79000057,Ramo de álamo
79000058,Ramo de lariço
79000059,Tora de coqueiro
79000060,Ramo de cerejeira
79000061,Ramo de coração da floresta
79000062,Ramo de coração da floresta
79000063,Ramo de pessegueiro
79000064,Tora de figueira
79000065,Tora de salgueiro
79000066,Tora de salgueiro
79000067,Ramo de pinheiro vermelho
79000068,Tronco sagrado
79000069,Ramo de nogueira
79000070,Meio tijolo moderno
79000071,Folha de poros mutantes
79000072,Caule de planta mutante
79000073,Areia amarela
79000074,Bloco de óleo
79000075,Areia amarela
79000076,Solo arenoso
79000077,Bloco de celesthium
79000078,Rocha
79000079,Rocha de enxofre
79000080,Pedra fundamental da terra
79000081,Pedra fundamental de concreto
79000082,Pedra fundamental de fenda
79000083,Pedra fundamental branca
79000084,Pedra fundamental de gelo sólido
79000085,Tijolo de argila
79000086,Piso
79000087,Piso laranja escuro
79000088,Piso vermelho begônia
79000089,Laje vertical de latão
79000090,Laje vertical de tijolo de cimento
79000091,Tijolo grosseiro
79000092,Bloco de caramelo
79000093,Bloco de corpo do carro
79000094,Meio tijolo chinês
79000095,Meio tijolo chinês
79000096,Tijolo simples
79000097,Meio tijolo simples
79000098,Tijolo de parede simples
79000099,Tijolo de parede simples
79000100,Vidro
79000101,Tijolo esmaltado
79000102,Tijolo esmaltado horizontal
79000103,Tijolo esmaltado vertical
79000104,Tijolo esmaltado de 4 lados
79000105,Tijolo esmaltado irregular
79000106,Vidro verde
79000107,Bloco de vidro duro
79000108,Palheiro
79000109,Mel queimado
79000110,Bloco de cobre de Horas
79000111,Tijolo de gelo
79000112,Bloco de sensor infravermelho
79000113,Laje vertical de bloco de manganês
79000114,Laje vertical de mithril
79000115,Laje vertical de tartrazina
79000116,Laje vertical de bambu
79000117,Laje vertical de marfim
79000118,Laje vertical laranja escuro
79000119,Laje vertical cinza claro
79000120,Laje vertical
79000121,Laje vertical cinza ardósia
79000122,Placa cinza ardósia
79000123,Laje vertical carmesim
79000124,Laje vertical laranja alvorada
79000125,Placa de salgueiro
79000126,Laje vertical de vermelho begônia
79000127,Laje vertical marrom vermelho
79000128,Placa flutuante
79000129,Bloco de cinzas
79000130,Parede de tijolos
79000131,Coral
79000132,Laje vertical de pedra
79000133,Escada de tijolo amarelo
79000134,Placa de tijolo amarelo refinada
79000135,Placa de tijolo amarelo refinada
79000136,Placa de mithril enferrujado
79000137,Placa de mithril enferrujado listrada
79000138,Bloco de mithril enferrujado de celesthium
79000139,Placa de mithril grosso
79000140,Placa de mithril dupla camada
79000141,Bloco de mica estampado
79000142,Bloco de mica listrado
79000143,Escada de mica
79000144,Laje vertical de tijolo refinado
79000145,Tijolo quebradiço
79000146,Tijolo de pedra de musgo
79000147,Laje de pedra de musgo
79000148,Tijolo de chocolate
79000149,Laje vertical de tijolo de enxofre
79000150,Pedra fundamental de placa de ferro
79000151,Bloco de duplicação de área
79000152,Bloco de duplicação de área
79000153,Bloco de duplicação de área
79000154,Tijolo preto e branco
79000155,Copiadora
79000156,Copiadora
79000157,Copiadora
79000158,Tijolo de parede chinês
79000159,Bloco de toque
79000160,Bloco de toque orgânico
79000161,Bloco de toque de bola
79000162,Bloco de toque físico
79000163,Bloco de toque 5
79000164,Bloco de toque 5
79000165,Tijolo marrom listrado
79000166,Nuvem Horas
79000167,Bloco de algodão
79000168,Bloco de algodão
79000169,Bloco de algodão
79000170,Laje vertical de Flamo
79000171,Minério de Flamo
79000172,Minério de Flamo
79000173,Azulejo listrado azul
79000174,Azulejo listrado azul
79000175,Azulejo vidrado branco
79000176,Azulejo geométrico leve
79000177,Azulejo de palácio damasco
79000178,Bloco de cristal fluorescente
79000179,Bloco de fluorito roxo
79000180,Veneno estático
79000181,Favo de mel vazio
79000182,Favo de mel cheio
79000183,Mel cristalino
79000184,Bloco de mel
79000185,Pedra de fogo de gelo
79000186,Bloco de sardonyx
79000187,Bloco de âmbar
79000188,Gelo espelho
79000189,Bloco de mithril antigo
79000190,Placa de mithril listrada
79000191,Bloco de mithril inferior
79000192,Esponja
79000193,Bloco de celesthium
79000194,Bloco de esporos Horas branco
79000195,Bloco de bloqueio
79000196,Laje vertical de titânio
79000197,Bloco de tungstênio
79000198,Tijolo exótico
79000199,Coalhada preta
79000200,Bloco de Cimento
79000201,Bloco de Metal
79000202,Bloco Liso
