ID,名称
ID,Name
79000000,Blocco d'erba
79000001,Condensato nero
79000002,Condensato nero
79000003,Condensato nero
79000004,Condensato nero
79000005,Condensato nero
79000006,Condensato nero
79000007,Terreni arabili
79000008,Terreni arabili
79000009,Cubo di inquinamento
79000010,Spar nero
79000011,Blocco di erba di mirtillo
79000012,Bolle di mirtilli
79000013,blocco della coagulazione
79000014,Blocco di erba a stella dagli occhi carini
79000015,sabbia di cristallo di zolfo
79000016,Minerale di ferro
79000017,Mogu
79000018,bluestone
79000019,Cubi di cenere vegetale
79000020,Terreno coltivato rosso
79000021,Terreno coltivato rosso
79000022,laterite
79000023,Sabbia rossa
79000024,Idrite
79000025,Idrite
79000026,Roccia erosa dal vento
79000027,Roccia erosa dal vento
79000028,zolla
79000029,Mantra Rock
79000030,terreno asciutto
79000031,Ghiaccio solido
79000032,Sabbia che brucia
79000033,Sabbia che brucia
79000034,terreno ghiacciato
79000035,blocco di condensazione
79000036,Macrobrucus
79000037,Megamarina
79000038,zolle d'erba
79000039,mucchio di ghiaia
79000040,Ghiaccio croccante
79000041,Ghiaccio croccante
79000042,bordo di ghiaccio fragile
79000043,Bordo di ghiaccio solido
79000044,Legno pregiato senza foglie
79000045,Zhenmu
79000056,Registro del pergolato
79000057,Rami di pioppo ruvidi
79000058,Rami di larice ruvidi
79000059,Log di cocco
79000060,Rami di ciliegio spessi
79000061,Nucleo della foresta pluviale
79000062,Nucleo della foresta pluviale
79000063,Ramo spesso di fiori di pesco
79000064,Phoebe Log
79000065,Populus euphratica log
79000066,Populus euphratica log
79000067,Rami ruvidi di sequoia
79000068,Tronco sacro
79000069,Rami di noce spessi
79000070,Moderno mezzo mattone
79000071,Foglie di pori mutanti
79000072,Canna per piante mutate
79000073,sabbia gialla
79000074,blocco olio
79000075,sabbia gialla
79000076,sabbia
79000077,blocco di energia della stella
79000078,Roccia
79000079,pirosseno
79000080,pietra angolare geocentrica
79000081,Pietra angolare - Calcestruzzo
79000082,Pietra angolare - terreno incrinato
79000083,Pietra angolare bianca
79000084,Pietra angolare - Ghiaccio duro
79000085,adobe
79000086,pavimento
79000087,Foglia autunnale pavimento arancione
79000088,Begonia pavimento rosso
79000089,Foglio verticale in ottone
79000090,Foglio verticale in mattoni di cemento
79000091,mattone di pietra grezza
79000092,Pezzi di caramello
79000093,Cubi del corpo
79000094,Mezzo mattone cinese
79000095,Mezzo mattone cinese
79000096,Mattone semplice
79000097,Semplice mezzo mattone
79000098,Piastrelle da parete semplici
79000099,Piastrelle da parete semplici
79000100,Blocco di vetro
79000101,piastrelle smaltate
79000102,Piastrelle smaltate orizzontali
79000103,Piastrelle smaltate verticali
79000104,Quattro piastrelle smaltate a griglia
79000105,Piastrelle smaltate irregolari
79000106,vetro verde
79000107,Blocco di vetro duro
79000108,pagliaio
79000109,Miele bruciato
79000110,Pietra pupilla stella
79000111,mattone di ghiaccio
79000112,Sensore a infrarossi quadrato
79000113,Piastra verticale blocco manganese
79000114,Foglio verticale in mithril
79000115,Piatto verticale giallo limone
79000116,Tavola di bambù foglio verticale
79000117,Foglio verticale bianco avorio
79000118,Foglia autunnale foglio verticale arancione
79000119,Foglio verticale grigio chiaro
79000120,foglio verticale
79000121,Foglio verticale di cenere
79000122,Tavola di cenere
79000123,Foglio verticale Carmine
79000124,Piatto verticale arancione tramonto
79000125,Populus euphratica
79000126,Begonia piastra verticale rossa
79000127,Foglio verticale rosso castano profondo
79000128,Tavole galleggianti
79000129,Cubi di cenere vegetale
79000130,muro di mattoni
79000131,barriera corallina
79000132,Foglio verticale in pietra
79000133,Scale di mattoni gialli
79000134,Tavola di mattoni gialli raffinati
79000135,Tavola di mattoni gialli grossolani
79000136,Piatto di mithril arrugginito
