ID,名字
ID,EnumName
10001,ฝนตกหรือแดดออกสลับกัน
10002,แดดออก
10003,ฝนตก
10004,พายุฝนฟ้าคะนอง
10005,สภาพอากาศที่เลวร้าย
10006,หิมะตก
10007,พายุฝุ่น
10008,พายุฝน
10009,พายุหิมะ
20001,ตะวันออก
20002,ใต้
20003,ตะวันตก
20004,เหนือ
20005,ขึ้น
20006,ลง
30001,มุมมองหลัก
30002,มุมมองหลัง
30003,มุมมองหน้า
30004,มุมมองลง
30005,มุมมองกำหนดเอง
30006,
40001,X
40002,Y
40003,Z
50001,ระบบมุม
50002,ระบบเรเดียน
60001,Log
60002,Ln
70001,ลง
70002,ปัดสี่ทิ้งยกห้าขึ้น
70003,ขึ้น
80001,ดาเมจระยะใกล้
80002,ดาเมจระยะไกล
80003,ดาเมจระเบิด
80004,ดาเมจเผาไหม้
80005,ดาเมจพิษ
80006,ดาเมจโกลาหล
80007,ดาเมจการตก
80008,ดาเมจหายใจลำบาก
80009,ดาเมจธาตุน้ำแข็ง
90001,ใช่
90002,ไม่
100001,เปิด
100002,ปิด
110001,ค่าสูงสุด
110002,ค่าตํ่าสุด
120001,เท่ากับ
120002,ไม่เท่ากับ
120003,มากกว่า
120004,น้อยกว่า
120005,มากกว่าหรือเท่ากับ
120006,น้อยกว่าหรือเท่ากับ
130001,บวก
130002,ลบ
130003,คูณ
130004,หาร
140001,ค่า HP สูงสุด
140002,ค่า HP ปัจจุบัน
140003,ฟื้นฟูชีวิต
140006,ค่าความหิวปัจจุบัน
140008,ค่าออกซิเจนปัจจุบัน
140010,ความเร็วการเคลื่อนที่
140011,ความเร็วการวิ่ง
140012,ความเร็วการย่องเดิน
140013,ความเร็วการว่าย
140014,กระโดด
140015,อัตราการหลบ
140016,โจมตีระยะใกล้
140017,โจมตีระยะไกล
140018,ปกป้องระยะใกล้
140019,ปกป้องระยะไกล
140020,ขนาดโมเดล
140022,จำนวนดาว
140023,EXP ปัจจุบัน
140024,ระดับปัจจุบัน
140025,ความแข็งแรงสูงสุด
140026,ความแข็งแรงในปัจจุบัน
140027,อัตราการฟื้นฟูความแข็งแรง
150001,หยุดนิ่ง
150002,เคลื่อนที่
150004,วิ่ง
150005,กระโดด
150006,กระโดดสองครั้ง
150007,ย่องเดิน
150011,ลงบนพื้น
160001,สามารถเคลื่อนที่
160002,สามารถจัดวางบล็อก
160003,สามารถมีปฏิสัมพันธ์กับบล็อก
160004,สามารถทำลายบล็อก
160005,สามารถใช้ไอเทม
160006,สามารถโจมตี
160007,สามารถได้รับดาเมจ
160008,สามารถเอาชนะ
160009,สามารถหยิบไอเทม
160010,สามารถดรอปของ
160011,ไอเทมที่ทิ้งได้
170001,ทีม1แดง
170002,ทีม2ฟ้า
170003,ทีม3เขียว
170004,ทีม4เหลือง
170005,ทีม5ส้ม
170006,ทีม6ม่วง
170007,ไม่มีทีม
180001,จำนวนผู้เล่น
180002,สกอร์
190001,สามารถถูกทำลาย
190002,สามารถมีปฏิสัมพันธ์
190003,สามารถถูกดัน
190004,สามารถดรอปของ
200001,ว่างเปล่า
200002,สแตนด์บาย
200003,เดินเล่น
200004,โจมตีระยะใกล้
200005,โจมตีระยะไกล
200006,ติดตาม
200007,ว่ายนํ้า
200008,วิ่งหนี
200009,ระเบิดเอง
200010,ถูกดึงดูด
200011,ผสมพันธุ์
210001,ค่า HP สูงสุด
210002,ค่า HP ปัจจุบัน
210003,ฟื้นฟูชีวิต
210005,ค่าความหิวปัจจุบัน
210007,ค่าออกซิเจนปัจจุบัน
210009,ความเร็วการเคลื่อนที่
210011,ความเร็วการว่าย
210012,แรงกระโดด
210014,อัตราการหลบ
210015,โจมตีระยะใกล้
210016,โจมตีระยะไกล
210017,ปกป้องระยะใกล้
210018,ปกป้องระยะไกล
210019,ขนาดโมเดล
220001,สามารถเคลื่อนที่
220002,สามารถถูกโจมตี
220003,สามารถเอาชนะ
220004,สามารถหยิบไอเทม
220005,สามารถดรอปของ
230001,เลือกขอบเขต
240001,ตำแหน่งในเหตุการณ์
240002,จุดเกิด
240003,เลือกตำแหน่ง
250001,ผู้เล่นที่ทริกเกอร์เหตุการณ์
250002,เป้าหมายผู้เล่นในเหตุการณ์
260001,บล็อกอากาศ
260002,ประเภทบล็อกในเหตุการณ์
260003,ประเภทบล็อกที่สร้างล่าสุด
270001,ประเภทไอเทมในเหตุการณ์
270002,ประเภทไอเทมที่สร้างล่าสุด
280001,สิ่งที่โยนที่ทริกเกอร์เหตุการณ์
290001,ของดรอปในเหตุการณ์
300001,สิ่งมีชีวิตที่ทริกเกอร์เหตุการณ์
300002,เป้าหมายสิ่งมีชีวิตในเหตุการณ์
300003,เลือกสิ่งมีชีวิต
300004,สิ่งมีชีวิตที่สร้างขึ้นล่าสุด
310001,ท่าทางในเหตุการณ์
320001,จริง
320002,เท็จ
330001,Sin
330002,Cos
330003,Tan
340001,ประเภทเอฟเฟกต์ในเหตุการณ์
340002,ประเภทเอฟเฟกต์พิเศษที่สร้างล่าสุด
350001,บน
350002,ล่าง
350003,ซ้าย
350004,ขวา
350005,หน้า
350006,หลัง
360001,เป้าหมายที่ดำเนินการกระทำ
370001,เสียงสูง1
370002,เสียงสูง1(ชาร์ป)
370003,เสียงสูง2
370004,เสียงสูง2(ชาร์ป)
370005,เสียงสูง3
370006,เสียงสูง4
370007,เสียงสูง4(ชาร์ป)
370008,เสียงสูง5
370009,เสียงสูง5(ชาร์ป)
370010,เสียงสูง6
370011,เสียงสูง6(ชาร์ป)
370012,เสียงสูง7
370013,เสียงกลาง1
370014,เสียงกลาง1(ชาร์ป)
370015,เสียงกลาง2
370016,เสียงกลาง2(ชาร์ป)
370017,เสียงกลาง3
370018,เสียงกลาง4
370019,เสียงกลาง4(ชาร์ป)
370020,เสียงกลาง5
370021,เสียงกลาง5(ชาร์ป)
370022,เสียงกลาง6
370023,เสียงกลาง6(ชาร์ป)
370024,เสียงกลาง7
370025,เสียงต่ำ1
370026,เสียงต่ำ1(ชาร์ป)
370027,เสียงต่ำ2
370028,เสียงต่ำ2(ชาร์ป)
370029,เสียงต่ำ3
370030,เสียงต่ำ4
370031,เสียงต่ำ4(ชาร์ป)
370032,เสียงต่ำ5
370033,เสียงต่ำ5(ชาร์ป)
370034,เสียงต่ำ6
370035,เสียงต่ำ6(ชาร์ป)
370036,เสียงต่ำ7
380001,ปุ่ม W
380002,ปุ่ม A
380003,ปุ่ม S
380004,ปุ่ม D
380005,ปุ่ม Space
380006,ปุ่ม Shift
380007,ปุ่ม B
380008,ปุ่ม C
380009,ปุ่ม E
380010,ปุ่ม F
380011,ปุ่ม G
380012,ปุ่ม H
380013,ปุ่ม I
380014,ปุ่ม J
380015,ปุ่ม K
380016,ปุ่ม L
380017,ปุ่ม M
380018,ปุ่ม N
380019,ปุ่ม O
380020,ปุ่ม P
380021,ปุ่ม Q
380022,ปุ่ม R
380023,ปุ่ม T
380024,ปุ่ม U
380025,ปุ่ม V
380026,ปุ่ม X
380027,ปุ่ม Y
380028,ปุ่ม Z
390001,แถบไอเทม 1
390002,แถบไอเทม 2
390003,แถบไอเทม 3
390004,แถบไอเทม 4
390005,แถบไอเทม 5
390006,แถบไอเทม 6
390007,แถบไอเทม 7
390008,แถบไอเทม 8
400001,แถบไอเทมในเหตุการณ์
410001,ผลสถานะในเหตุการณ์
420001,อุปกรณ์บาร์ 1 (หมวกกันน็อค)
420002,อุปกรณ์บาร์ 2 (เสื้อเกราะ)
420003,อุปกรณ์บาร์ 3 (Legguard)
420004,อุปกรณ์บาร์ 4 (Boot)
420005,อุปกรณ์บาร์ 5 (กลับเกียร์)
430001,อุปกรณ์ในบาร์ที่จัดกิจกรรม
440001,ประเภทของสิ่งมีชีวิตสำหรับเหตุการณ์ที่เกิดด้วยทริกเกอร์
440002,ประเภทของสิ่งมีชีวิตที่เป้าหมายในเหตุการณ์
440003,ประเภทของสิ่งมีชีวิตที่สร้างล่าสุด
450001,สูตรในเหตุการณ์
460001,การหลอมในเหตุการณ์
470001,พล็อตในเหตุการณ์
480001,จำนวนไอเทมในเหตุการณ์
490001,โทร
490002,ข้อความลอยขึ้น
490003,แถบดำเนินการ
490004,ลูกศรชี้ไปที่เป้าหมาย
490005,ลูกศรชี้ไปที่ตำแหน่ง
490006,คู่มือพื้นที่ชี้ไปที่เป้าหมาย
490007,คู่มือพื้นที่ชี้ไปที่ตำแหน่ง
490008,เส้นทางนำทางชี้ไปที่เป้าหมาย
490009,เส้นทางนำทางชี้ไปที่ตำแหน่ง
500001,จากน้อยไปมาก
500002,จากมากไปน้อย
510001,ส่วนประกอบเหตุการณ์
520001,อินเทอร์เฟซการแก้ไขปัจจุบัน
520002,อินเทอร์เฟซเหตุการณ์
530001,การบิน
530002,การเคลื่อนไหวเริ่มต้น
540001,ปี
540002,เดือน
540003,วัน
540004,ชั่วโมง
540005,นาที
540006,วินาที
540007,ไทม์แสตมป์ (วินาที)
550001,สตริงเหตุการณ์
570001,ดนตรีในเหตุการณ์
580001,หยุดชั่วคราว
580002,เริ่มใหม่
580003,ปิด
590001,เลือกหน้าต่างแสดงผลในโลก
600001,เป้าหมายทั้งหมด
610001,เล่นวนซ้ำ
610002,เล่นครั้งเดียว
990001,กลุ่มทั่วไป
990002,กลุ่มทะเล
990003,กลุ่มทะเลทราย
990004,กลุ่มเขตหนาวทั่วไป
990005,กลุ่มเขตหนาวสูง
990006,กลุ่มภูเขาไฟ
990007,กลุ่มพื้นที่ชุ่มน้ำ
