ID,Name,ChildName,Desc,Remarks
ID,Name,ChildName,Desc,Remarks
1010001,เมื่อสภาพอากาศเปลี่ยนแปลง,โลก,เมื่อสภาพอากาศใดๆ มีการเปลี่ยนแปลง,เมื่ออากาศเปลี่ยนจากแดดจ้าเป็นฝนตก และฝนตกเป็นแดดจ้า
1010002,เมื่อสภาพอากาศของกลุ่มภูมิประเทศเปลี่ยนแปลง,โลก,เมื่อสภาพอากาศของ |@1| ที่กำหนดเปลี่ยนแปลง,กลุ่มทั่วไป: ที่ราบ/ป่า/หน้าผา/ป่าทึบ/แอ่ง/เกาะสกาย/แม่นํ้า กลุ่มทะเล: ชายหาด/ทะเลลึก/ทะเลตื้น/เกาะ กลุ่มทะเลทราย: ทะเลทราย/ โอเอซิส เขตหนาวทั่วไป: ป่าสนเขา/ทุ่งน้ำแข็ง เขตหนาวเขาสูง: ภูเขาน้ำแข็ง กลุ่มภูเขาไฟ: ภูเขาไฟ กลุ่มพื้นที่ชุ่มน้ำ: ป่าฝน/หนองน้ำ ที่ราบ เกาะสกาย
1020001,เมื่อสร้างเกม,ตรรกะของเกม,ทริกเกอร์เมื่อเกมถูกสร้างขึ้น,เมื่อเข้าเกมนับถอยหลัง 3 2 1 แล้วเริ่มเกม
1020002,เวลาในเกม,ตรรกะของเกม,เวลาในเกมอยู่ที่|@1|น.,เมื่อเกมถึงเวลาที่กำหนด
1020003,เวลาที่ใช้ในเกม,ตรรกะของเกม,หลังจากรันเกม|@1|วิ,หลังจากเข้าเกมให้ดำเนินตามเวลาที่กำหนด
1020004,เกมชนะ,ตรรกะของเกม,เมื่อทริกเกอร์โดยการชนะของผู้เล่นคนใด,@Null@
1020005,เกมแพ้,ตรรกะของเกม,เมื่อทริกเกอร์โดยการแพ้ของผู้เล่นคนใด,@Null@
1020007,ผู้เล่นเข้าสู่เกม,ตรรกะของเกม,เมื่อผู้เล่นคนใดเข้าสู่เกม,@Null@
1020008,ผู้เล่นออกจากเกม,ตรรกะของเกม,เมื่อผู้เล่นคนใดออกจากเกม,@Null@
1020009,การเปลี่ยนเวลา,ตรรกะของเกม,เมื่อเครื่องจับเวลาใดมีการเปลี่ยนแปลง,ตัวแปรตัวจับเวลาใดๆ ในคลังตัวแปรเปลี่ยนแปลง
1020010,กำหนด การเปลี่ยนเวลา,ตรรกะของเกม,@1|มีการเปลี่ยนแปลง,เมื่อตัวแปรตัวจับเวลาที่ระบุในคลังตัวแปรเปลี่ยนแปลง
1020011,เมื่อใดก็ตามที่เกมทำงาน (วนซ้ำ),ตรรกะของเกม,ทุกครั้งที่เล่นเกม|@1|วินาที,"1. ค่าต่ำสุดคือ 0.05 วินาที，0.01-0.09 จะใช้เวลา 0.05
2. เกมจะทริกเกอร์ทุกครั้งที่เกมทำงานตามเวลาที่กำหนด (วนซ้ำ)"
1020012,เมื่อแมพได้รับข้อมูล,ตรรกะของเกม,เมื่อแมพได้รับข้อมูลสตริงใดๆ,@Null@
1030001,พ่ายแพ้,ผู้เล่น,ผู้เล่นคนใดตาย,@Null@
1030002,คืนชีพ,ผู้เล่น,ผู้เล่นคนใดคืนชีพ,@Null@
1030003,เปลี่ยนแปลงคุณสมบัติ,ผู้เล่น,@1|ของผู้เล่นคนใดมีการเปลี่ยนแปลง,เมื่อผู้เล่นมีคุณสมบัติอย่างเช่น ปริมาณเลือดเปลี่ยนแปลง
1030004,เอาชนะเป้าหมาย,ผู้เล่น,ผู้เล่นคนใดเอาชนะผู้เล่นหรือสิ่งมีชีวิตอื่น,เมื่อผู้เล่นเอาชนะผู้เล่นคนอื่นหรือสิ่งมีชีวิต ผู้เล่นและสิ่งมีชีวิตที่พ่ายแพ้คือผู้เล่นเป้าหมายและสิ่งมีชีวิตในเหตุการณ์
1030005,โจมตี,ผู้เล่น,ผู้เล่นคนใดเริ่มโจมตี,@Null@
1030006,โจมตีเป้าหมาย,ผู้เล่น,ผู้เล่นคนใดโจมตีผู้เล่นคนใด สิ่งมีชีวิตตัวไดหรือตำแหน่งที่ใด,เมื่อผู้เล่นโจมตีโดนผู้เล่นหรือสิ่งมีชีวิตอื่น ผู้เล่นและสิ่งมีชีวิตที่โดนคือผู้เล่นเป้าหมายและสิ่งมีชีวิตในเหตุการณ์
1030007,สร้างดาเมจ,ผู้เล่น,ผู้เล่นคนใดทำให้ผู้เล่นคนใด สิ่งมีชีวิตตัวใดได้รับดาเมจ,เมื่อผู้เล่นสร้างความเสียหายแก่ผู้เล่นหรือสิ่งมีชีวิตอื่น ผู้เล่นและสิ่งมีชีวิตที่ได้รับบาดเจ็บคือผู้เล่นเป้าหมายและสิ่งมีชีวิตในเหตุการณ์
1030008,ถูกโจมตี,ผู้เล่น,ผู้เล่นคนใดได้รับดาเมจ,@Null@
1030009,เคลื่อนที่,ผู้เล่น,ผู้เล่นคนใดเคลื่อนที่หนึ่งบล็อก,@Null@
1030010,ใช้ท่าทาง,ผู้เล่น,ผู้เล่นคนใดใช้ท่าทางสีหน้า,@Null@
1030011,ใช้ไอเทม,ผู้เล่น,ผู้เล่นคนใดใช้ไอเทมชิ้นใด,@Null@
1030012,ได้รับไอเทม,ผู้เล่น,ผู้เล่นคนใดได้รับไอเทมชิ้นใด,@Null@
1030013,ใช้ไอเทม,ผู้เล่น,ใช้ไอเทมได้ทุกคน,@Null@
1030014,คลิกที่สิ่งมีชีวิต,ผู้เล่น,ผู้เล่นคนใดคลิกที่สิ่งมีชีวิตใด,@Null@
1030015,คลิกที่บล็อก,ผู้เล่น,ผู้เล่นคนใดคลิกที่บล็อกใด,@Null@
1030016,ขี่สัตว์,ผู้เล่น,ผู้เล่นคนใดขี่สัตว์ขี่ใด/นั่งยานพาหนะใด,@Null@
1030017,ยกเลิกการขี่สัตว์,ผู้เล่น,ผู้เล่นคนใดยกเลิกการขี่,@Null@
1030018,เปลี่ยนสถานะการเคลื่อนไหว,ผู้เล่น,ผู้เล่นคนใดเข้าสู่สถานะ|@1|,@Null@
1030019,เมื่อชนกัน,ผู้เล่น,ทริกเกอร์เมื่อผู้เล่นคนใดมีการชน,@Null@
1030020,เก็บไอเทม,ผู้เล่น,ผู้เล่นคนใดหยิบของดรอปชิ้นใด,@Null@
1030021,ผู้เล่นเข้าพื้นที่,ผู้เล่น,ผู้เล่นคนใดเข้าสู่|@1|,@Null@
1030022,ผู้เล่นออกจากพื้นที่,ผู้เล่น,ผู้เล่นคนใดออกจาก|@1|,@Null@
1030023,เปลี่ยนอุปกรณ์,ผู้เล่น,แถบอุปกรณ์ของผู้เล่นคนใดมีการเปลี่ยนแปลง,@Null@
1030024,เปลี่ยนแท็บเป้,ผู้เล่น,แถบเป้ของผู้เล่นคนใดมีการเปลี่ยนแปลง,@Null@
1030025,เปลี่ยนแท็บไอเทม,ผู้เล่น,แถบไอเทมของผู้เล่นคนใดมีการเปลี่ยนแปลง,@Null@
1030026,เลือกแท็บไอเทม,ผู้เล่น,ผู้เล่นคนใดเลือกแถบไอเทมหมายเลขใด,@Null@
1030027,ทิ้งไอเทม,ผู้เล่น,ผู้เล่นคนใดทิ้งไอเทม,@Null@
1030028,ติดตั้งอุปกรณ์,ผู้เล่น,ผู้เล่นคนใดติดตั้งอุปกรณ์,@Null@
1030029,ถอดอุปกรณ์,ผู้เล่น,ผู้เล่นคนใดถอดอุปกรณ์,@Null@
