ID,名称
ID,Name
11000005,ชาม
11000006,ดาว
11000007,ครึ่งกระบอก
11000008,โต๊ะ
11000009,ม้านั่ง
11000010,กระดาน
11000011,ซีกโลก
11000012,ห่วงยาง
11000013,เค้กกลม
11000014,ต้นไม้
11000015,วาล์ว
11000016,ม้านั่งยาว
11000017,บล็อก
11000018,ดอก
11000019,ต้นสาเก
11000020,รั้ว
11000021,ร่ม
11000022,กระบอง
11000023,ค้อน
11000024,ดอกไม้หมุน
11000025,แกว่งค้อนใหญ่
11000026,ต้นสาเกสะท้อนกลับ
11000027,หมุนวาล์ว
11000028,เบาะลม
11000029,รั้วเติมลม
11000030,หมอก 1
11000031,หมอก 8
11000032,หมอก 23
11000033,ระเบิด 2
11000034,ระเบิด 15
11000035,ระเบิด 37
11000036,เปลวไฟ 3
11000037,เปลวไฟ 11
11000038,เปลวไฟ 31
11000039,สภาพแวดล้อม 2
11000040,สภาพแวดล้อม 12
11000041,สภาพแวดล้อม 8
11000042,เอฟเฟกต์แสง 52
11000043,เอฟเฟกต์แสง 9
11000044,เอฟเฟกต์แสง 7
11000045,อนุภาค 2
11000046,อนุภาค 6
11000047,อนุภาค 24
11000048,ชี้แจง 1
11000049,ชี้แจง 7
11000050,ชี้แจง 44
11000051,เอฟเฟกต์แสง 35
11000052,เอฟเฟกต์แสง 47
11000053,เอฟเฟกต์แสง 72
11000054,เอฟเฟกต์แสง 77
11000055,เอฟเฟกต์แสง 86
11000056,หมอก 2
11000057,หมอก 4
11000058,หมอก 5
11000059,หมอก 26
11000060,หมอก 30
11000061,หมอก 32
11000062,หมอก 42
11000063,อนุภาค 5
11000064,อนุภาค 12
11000065,อนุภาค 21
11000066,อนุภาค 25
11000067,อนุภาค 29
11000068,อนุภาค 31
11000069,อนุภาค 33
11000070,อนุภาค 35
11000071,อนุภาค 40
11000072,อนุภาค 43
11000073,สภาพแวดล้อม 11
11000074,สภาพแวดล้อม 16
11000075,เปลวไฟ 4
11000076,เปลวไฟ 15
11000077,โดนัท
11000078,วาฟเฟิล
11000079,โคลเวอร์
11000080,ท่อน้ำสีแดง
11000081,แอปเปิ้ลแดง
11000082,วงล้อสีน้ำเงิน
11000083,วิ่งมาราธอน
11000084,ใบไม้
11000085,เห็ดสีเหลือง
11000086,สายรุ้ง
11000088,เครื่องหมาย X
11000089,หัวใจสีชมพู
11000090,สไลเดอร์
11000091,รถบรรทุก
11000092,รถพ่วง
11000093,รถดัมพ์
11000094,รถยนต์สีฟ้า
11000095,รถตู้
11000096,กันสาด
11000097,ป้ายร้านพิซซ่า
11000098,บันไดเลื่อน
11000099,ตะขอ
11000100,ท่อระบายอากาศ
11000101,ประตูโค้ง
11000102,กล่องของขวัญ
11000103,ม้าโทรจัน
11000104,บอลลูนลมร้อน
11000105,ทีวี
11000107,ดวงจันทร์
11000108,ฝักบัว
11000109,ช้อน
11000110,หนังสือ
11000111,มีด
11000112,ไขควง
11000113,ขวด
11000114,เพชร
11000115,รูปหัวใจ
11000116,ฟันเฟือง
11000117,ลูกศรโค้ง
11000118,ลูกศรตรง
11000119,กระบอก
11000120,โต๊ะกลม
11000121,วงกลม
11000122,อาร์ค
11000123,รูปทรงโค้ง
11000124,วงสีเหลี่ยม
11000125,ปริซึมสามเหลี่ยม
11000126,ปริซึมหกเหลี่ยม
11000127,ปริซึมรูปพัด
11000128,ปริซึมกระบอกนูน
11000129,ปริซึมกระบอกเว้า
11000130,พีระมิดสี่เหลี่ยม
11000131,พีระมิดหกเหลี่ยม
11000132,สไลด์
16000000,ลูกบาศก์
16000001,ทรงกลม
16000002,กระบอก
16000003,กรวย
16000004,ลิ่ม
