ID,名称
ID,Name
1000001,Туманный выключатель
100001,открыть
100002,закрыть
10001,Дождь и солнце
10002,Солнечный день
10003,дождливый день
10004,гроза
10005,плохая погода
10006,снег
10007,Песчаная буря
10008,шторм
10009,метель
1010001,Глубина резкости переключателя
110001,максимальная ценность
110002,минимальное значение
120001,=
120002,≠
120003,>
120004,<
120005,≥
120006,≤
130001,+
130002,- Что?
130003,*
130004,/
140001,Максимальный балл здоровья
140002,Текущий пункт здоровья
140003,Восстановление жизни
140006,Нынешний голод
140008,Текущий уровень кислорода
140010,Скорость движения
140011,скорость бега
140012,Стелс-скорость
140013,Скорость плавания
140014,прыгай
140015,Коэффициент уклонения
140016,рукопашная атака
140017,удаленная атака
140018,рукопашная защита
140019,дальняя защита
140020,Размер модели
140022,Количество звёзд
140023,Текущий опыт
140024,Текущий уровень
140025,Максимальная выносливость
140026,Текущая выносливость
140027,Коэффициент восстановления выносливости
140028,Физическая атака
140029,Elemental Attack
140030,Физическая защита
140031,Элементальная защита
150001,еще
150002,двигаться
150004,беги
150005,прыгай
150006,двойной прыжок
150007,Стелс
150011,посадка
160001,подвижный
160002,Могут быть размещены квадраты
160003,Может взаимодействовать с блоками
160004,Разрушимый куб
160005,Доступные предметы
160006,Атакуемый
160007,Можно навредить
160008,Можно убить
160009,Самовывоз предметов
160010,Смертельное падение
160011,Одноразовые предметы
170001,Команда 1 Красный
170002,Команда 2 Синий
170003,Команда 3 Зеленый
170004,Команда 4 Желтый
170005,Команда 5 Оранжевый
170006,Команда 6 Фиолетовый
170007,Нет команды
180001,Количество игроков
180002,оценка
190001,Можно уничтожить
190002,Можно взаимодействовать с
190003,Можно толкать
190004,Выпадающие предметы
200001,пусто
200002,Ожидайте
200003,тусить
200004,рукопашная атака
200005,удаленная атака
200006,следовать
200007,плавание
200008,Убежать
200009,самоуничтожение
20001,Восток
200010,Быть привлеченным
200011,спаривание
20002,Южная
20003,Запад
20004,Север
20005,вверх
20006,вниз
2030001,нет
2030002,Разрушить себя
2030003,Разрушить низкоприоритетный
2030004,Все
2040001,Любой подузел успешен.
2040002,Все подузлы успешны.
2050001,нет
2050002,Любой подузел не работает
2050003,Все подузлы не работают
2060001,любой
2060002,Дружелюбный
2060003,Враждебный
2060004,Нейтральный
2070001,любой
