ID,名称
ID,Name
10001,постепенно появляются
10002,Увеличить
10003,уменьшить масштаб
20001,исчезать
20002,Увеличьте скрытность
20003,Уменьшить скрыть
30001,дрожит
30002,бить
30003,сердцебиение
30004,качели
30005,ротация
30006,флип
30007,Сканирование по часовой стрелке
30008,Сканирование против часовой стрелки
30009,мерцание
40001,Пишущая машинка
50001,Плавное движение
50002,Плавное увеличение позиции
50003,Плавное масштабирование
50004,Плавное увеличение ширины и высоты
50005,Плавное вращение
50006,Гладкий угол увеличения
