ID,名称
ID,Name
11000005,чаша
11000006,звезда
11000007,полуцилиндровый
11000008,Таблица
11000009,скамейка
11000010,деревянная доска
11000011,полушарие
11000012,кольцо
11000013,Круглый торт
11000014,дерево
11000015,клапан
11000016,скамейка
11000017,Куб
11000018,цветочек
11000019,Хлебное дерево
11000020,забор
11000021,зонтик
11000022,длинная палка
11000023,молоток
11000024,Закрученный цветок
11000025,Качели кувалды
11000026,подпрыгивать хлебное дерево
11000027,Поворотный клапан
11000028,воздушная подушка
11000029,Надувной забор
11000030,Дым 1
11000031,Дым 8
11000032,Дым 23
11000033,Взрыв 2
11000034,Взрыв 15
11000035,Взрыв 37
11000036,Пламя 3
11000037,Пламя 11
11000038,Пламя 31
11000039,Окружающая среда 2
11000040,Окружающая среда 12
11000041,Окружающая среда 8
11000042,Световые эффекты 52
11000043,Световые эффекты 9
11000044,Световые эффекты 7
11000045,Частица 2
11000046,Частица 6
11000047,Частица 24
11000048,Совет 1
11000049,Совет 7
11000050,Совет 44
11000051,Световые эффекты 35
11000052,Световые эффекты 47
11000053,Световые эффекты 72
11000054,Световые эффекты 77
11000055,Световые эффекты 86
11000056,Дым 2
11000057,Дым 4
11000058,Дым 5
11000059,Дым 26
11000060,Дым 30
11000061,Дым 32
11000062,Дым 42
11000063,Частица 5
11000064,Частица 12
11000065,Частица 21
11000066,Частица 25
11000067,Частица 29
11000068,Частица 31
11000069,Частица 33
11000070,Частица 35
11000071,Частица 40
11000072,Частица 43
11000073,Окружающая среда 11
11000074,Окружающая среда 16
11000075,Пламя 4
11000076,Пламя 15
11000077,Пончики
11000078,Вафли
11000079,клеверный лист
11000080,Красная трубка
11000081,красное яблоко
11000082,Синяя Карусель
11000083,Препятствие
11000084,Лист
11000085,Желтый гриб
11000086,Радуга
11000088,X-маркер
11000089,Розовое сердце
11000090,Горка
11000091,грузовик
11000092,Трейлер
11000093,Грузовик
11000094,Синяя машина
11000095,Ван
11000096,Навес
11000097,Знак пиццерии
11000098,Эскалатор
11000099,Крюк
11000100,Вентиляционные каналы
11000101,Арка
11000102,Подарочная коробка
11000103,Троянский конь
11000104,Воздушный шар
11000105,ТВ
11000107,Луна
11000108,Пустой душ
11000109,Ложка
11000110,Книга
11000111,Нож
11000112,Отвертка
11000113,Бутылка
11000114,Алмаз
11000115,Сердце
11000116,Механизм
11000117,Изогнутая стрелка
11000118,Прямая стрелка
11000119,Цилиндр
11000120,Усеченный конус
11000121,Кольцо
11000122,Круговая дуга
11000123,Арка
11000124,Квадратное кольцо
11000125,Треугольная колонна
11000126,Шестиугольный цилиндр
11000127,Секторный цилиндр
11000128,Выпуклый цилиндр
11000129,Цилиндрическая пустота
11000130,Четырехугольный конус
11000131,Шестиугольный конус
11000132,Слайдвей
16000000,куб
16000001,сфера
16000002,цилиндр
16000003,конус
16000004,Клин
