ID,名称
ID,Name
1000,погода
1001,площадь
1002,расположение
1003,навстречу
1004,Перспектива
1005,числовое значение
1006,координатный компонент
1007,Угловой блок
1008,Фиксированный базовый логарифм
1009,Метод округления
1010,
1011,Тип повреждения
1012,Да Нет
1013,переключатель
1014,Булев
1015,максимальное минимальное значение
1016,Калькулятор сравнения
1017,Математические операторы
1018,Игрок
1019,Группа игроков
1020,Атрибуты игрока
1021,состояние движения
1022,Настройки игрока
1023,команда
1024,Атрибуты команды
1025,Тип блока
1026,Настройки блока
1027,реквизит
1028,Тип предмета
1029,Тип снаряда
1030,Бросьте
1031,биология
1032,Биологический тип
1033,биом
1034,Состояние биологического действия
1035,биологические свойства
1036,Биологические установки
1037,состояние
1038,триггер
1039,Триггерная группа
1040,таймер
1041,Анимированное выражение
1042,Частная переменная
1043,тригонометрическая функция
1044,снаряд
1045,Тип эффекта
1046,Звуковые эффекты
1047,направление
1048,объект
1049,тон
1050,сценарий
1051,ключ
1052,Кнопка панели ярлыков
1053,произвольная стоимость
1054,Колонна оборудования
1055,Тип оборудования
1056,цвет
1057,Графическая информация
1058,Графический тип информации
1059,товар
1060,Тип внешности
1061,произвольная группа
1062,Расположение группы
1063,Региональная группа
1064,Численная группа
1065,Струнная группа
1066,Группа булевых значений
1067,Тип блока Группа
1068,Тип изделия группа
1069,Биологическая группа типов
1070,Группа таймеров
1071,Тип эффекта Группа
1072,сортировать
1073,Ссылка на видео
1074,интерфейс
1075,компонент
1076,шаблон шаблона
1077,Мобильный режим
1078,единица времени
1079,Статус страницы
1080,музыка
1081,пауза резюме
1082,Дисплейная панель
1083,глобальный объект
1084,таблица лидеров
1085,Таблица
1086,Режим воспроизведения
1087,условие
1088,Стоп логика
1089,Строительный блок акции
1090,сообщение
1091,целое
1092,Победное состояние
1093,Показать статус
1094,режим обнаружения сходства
1095,Режим обнаружения строительных блоков
1096,Режим обнаружения параметров
1097,объект программирования
1098,Строительный блок ответ
1099,Свойства предмета
1100,Метод сброса
1101,Укажите страницу
1102,Режим воспроизведения действий
1103,Библиотека элементов
1104,Реквизит бар
1105,Рюкзак реквизит бар
1106,тип объекта
1107,чертеж
1108,угол
1109,зеркальное отражение
1110,Переопределить правило
1111,таблица лидеров геймплея
1112,Ослабление кривой
1113,Ширина и высота
1114,0
1115,Отображение графики движения
1116,Скрыть анимационную графику
1117,Движущаяся графика
1118,Выбор текстовой графики
1119,2D компонент координат
1120,Увеличение или уменьшение
1121,Компонентная графика движения
1122,Текстовая анимационная графика
1123,Плавное перемещение компонентов
1124,Время небесной коробки
1125,Карта Skybox
1126,Цвет небесной коробки
1127,Параметры Sky box
1128,Параметры частиц окружающей среды
1129,Параметры фильтра
1130,Настройки камеры
1131,Режим вращения
1132,Свойства камеры
1133,Осевая
1134,Шаблон Sky box
1135,Цветокоррекция
1136,Шаблон фильтра
1137,Группа местности
1138,Товары для кожи
1139,Переключатель небесной коробки
1140,Переключатель фильтра
1201,Объектные группы
1203,Правило прерывания - срабатывание при изменении условий.
1204,Правила успешной параллелизации
1205,Правила обработки сбоев в параллельном программировании
1206,Отношения в команде.
1207,Фактический отряд
1208,Команда
1209,Положение
1210,Оценка карты
