ID,名称
ID,Name
79000000,Bloc d'herbe
79000001,Condensat noir
79000002,Condensat noir
79000003,Condensat noir
79000004,Condensat noir
79000005,Condensat noir
79000006,Condensat noir
79000007,Terres arables
79000008,Terres arables
79000009,Cube de pollution
79000010,Spar noir
79000011,Bloc d'herbe aux bleuets
79000012,Mottes de myrtilles
79000013,bloc de coagulation
79000014,Bloc d'herbe étoilée aux yeux mignons
79000015,sable de cristal de soufre
79000016,Minerai de fer
79000017,Mogu
79000018,pierre bleue
79000019,Cubes de cendres végétales
79000020,Terres cultivées en terre rouge
79000021,Terres cultivées en terre rouge
79000022,latérite
79000023,Sable rouge
79000024,Hydrite
79000025,Hydrite
79000026,Roche érodée par le vent
79000027,Roche érodée par le vent
79000028,motte
79000029,Mantra Rock
79000030,sol sec
79000031,Glace solide
79000032,Sable brûlant
79000033,Sable brûlant
79000034,sol gelé
79000035,bloc de condensation
79000036,Macrobrucus
79000037,Mégamarine
79000038,Mottes d'herbe
79000039,tas de gravier
79000040,Glace croustillante
79000041,Glace croustillante
79000042,bord de glace cassant
79000043,Bord de glace solide
79000044,Bois précieux sans feuilles
79000045,Zhenmu
79000056,Bûche d'arbre
79000057,Branches de peuplier rugueuses
79000058,Branches grossières de mélèze
79000059,Bûche à la noix de coco
79000060,Branches de cerisier épaisses
79000061,Au cœur de la forêt tropicale
79000062,Au cœur de la forêt tropicale
79000063,Branche épaisse de fleur de pêcher
79000064,Journal de Phoebe
79000065,Populus euphratica log
79000066,Populus euphratica log
79000067,Branches brutes de séquoia
79000068,Tronc sacré
79000069,Épaisses branches de noyer
79000070,Demi-brique moderne
79000071,Feuilles à pores mutants
79000072,Tige de plante mutée
79000073,sable jaune
79000074,bloc d'huile
79000075,sable jaune
79000076,sable
79000077,bloc d'énergie étoile
79000078,Rock
79000079,pyroxène
79000080,pierre angulaire géocentrique
79000081,Pierre angulaire - Béton
79000082,Pierre angulaire - sol fissuré
79000083,Pierre angulaire blanche
79000084,Pierre angulaire - Glace dure
79000085,adobe
79000086,étage
79000087,Sol orange feuille d'automne
79000088,Sol rouge Begonia
79000089,Feuille verticale en laiton
79000090,Brique de ciment feuille verticale
79000091,brique de pierre brute
79000092,Morceaux de caramel
79000093,Cubes de corps
79000094,Demi-brique chinoise
79000095,Demi-brique chinoise
79000096,Brique simple
79000097,Demi-brique simple
79000098,Carrelage mural simple
79000099,Carrelage mural simple
79000100,Bloc de verre
79000101,carrelage émaillé
79000102,Carreaux émaillés horizontaux
79000103,Carrelage vernissé vertical
79000104,Quatre carreaux émaillés
79000105,Carreaux émaillés irréguliers
79000106,verre vert
79000107,Bloc de verre dur
79000108,botte de foin
79000109,Miel brûlé
79000110,Pierre de pupille d'étoile
79000111,brique de glace
79000112,Capteur infrarouge carré
79000113,Bloc de manganèse plaque verticale
79000114,Feuille verticale en mithril
79000115,Assiette verticale jaune citron
79000116,Panneau de bambou feuille verticale
79000117,Feuille verticale blanc ivoire
79000118,Feuille d'automne feuille verticale orange
79000119,Feuille verticale gris clair
79000120,feuille verticale
79000121,Feuille verticale de cendres
79000122,Planche de frêne
79000123,Feuille verticale carmin
79000124,Plaque verticale orange coucher de soleil
79000125,Populus euphratica
79000126,Plaque verticale rouge bégonia
79000127,Feuille verticale rouge marron foncé
79000128,Planches flottantes
79000129,Cubes de cendres végétales
79000130,mur de briques
79000131,récif
79000132,Feuille verticale en pierre
79000133,Escaliers en briques jaunes
79000134,Panneau de brique jaune raffiné
79000135,Panneau de briques jaunes grossières
79000136,Plaque de mithril rouillée
79000137,Plaque en mithril rayé rouille
79000138,Bloc de mithril rouille étoilée
79000139,Plaque de Mithril épaisse
79000140,Planche double Mithril
79000141,Bloc de mica à motifs
79000142,Bloc de mica vertical
79000143,Escalier en mica
79000144,Tôle verticale en brique de pierre raffinée
79000145,Brique de pierre fissurée
79000146,brique de pierre bleue
79000147,feuille de pierre bleue
79000148,Brique de chocolat
79000149,Feuille verticale de brique de soufre
79000150,Pierre angulaire - tôle d'acier
79000151,boîte de copie de région
79000152,boîte de copie de région
79000153,boîte de copie de région
79000154,Brique noire et blanche
79000155,réplicateur de blocs
79000156,réplicateur de blocs
79000157,réplicateur de blocs
79000158,Carrelage mural chinois
79000159,Cube tactile
79000160,BioTouch Cube
79000161,Ball Touch Cube
79000162,Cube tactile physique
79000163,Carré tactile 5
79000164,Carré tactile 5
79000165,Brique à motifs bruns
79000166,Nuage d'étoiles aux yeux mignons
79000167,Bloc de coton
79000168,Bloc de coton
79000169,Bloc de coton
79000170,Feuille verticale flamboyante
79000171,Inflammite
79000172,Inflammite
79000173,Carreaux rayés bleus
79000174,Carreaux rayés bleus
79000175,Carreaux émaillés blanc pur
79000176,Carreaux géométriques légers
79000177,Carreaux de cour d'abricot
79000178,bloc fluorescent
79000179,Bloc de violémite
79000180,Poison statique
79000181,Ruche vide
79000182,Ruche pleine
79000183,Miel cristallin
79000184,Bloc de miel
79000185,pierre de givre et de feu
79000186,Bloc d'agate de soie
79000187,Bloc orange
79000188,JingBing
79000189,Vieux mithril
79000190,Plaque de mithril verticale
79000191,Pépite de mithril ligne violette
79000192,bloc de mousse
79000193,bloc d'énergie étoile
79000194,Bloc de spores de lumière d'étoile blanche
79000195,apnée
79000196,Feuille verticale en alliage de titane
79000197,Pépite de tungstène
79000198,brique des régions occidentales
79000199,Condensat noir
79000200,Bloc de ciment
79000201,Bloc de métal.
79000202,Bloc lisse
