ID,名称
ID,Name
1000001,Interrupteur antibrouillard
100001,ouvrir
100002,fermer
10001,Pluie et éclat
10002,journée ensoleillée
10003,jour de pluie
10004,orage
10005,mauvais temps
10006,neige
10007,Tempête de sable
10008,tempête
10009,blizzard
1010001,Interrupteur de profondeur de champ
110001,valeur maximale
110002,valeur minimale
120001,=
120002,≠
120003,>
120004,<
120005,≥
120006,≤
130001,+
130002,- Quoi?
130003,*
130004,/
140001,Point de santé maximum
140002,Point de santé actuel
140003,Récupération de la vie
140006,La faim actuelle
140008,Niveau d'oxygène actuel
140010,Vitesse de déplacement
140011,vitesse de fonctionnement
140012,Vitesse furtive
140013,Vitesse de nage
140014,sauter
140015,Taux d'évasion
140016,attaque de mêlée
140017,attaque à distance
140018,défense de mêlée
140019,défense à longue portée
140020,Taille du modèle
140022,Nombre d'étoiles
140023,Expérience actuelle
140024,Niveau actuel
140025,Endurance maximale
140026,Endurance actuelle
140027,Taux de récupération de la valeur de l'endurance
140028,Attaque Physique
140029,Attaque élémentaire.
140030,Défense Physique
140031,Défense Élémentaire
150001,encore
150002,bouger
150004,courir
150005,sauter
150006,double saut
150007,Stealth
150011,atterrissage
160001,mobile
160002,Peut être placé des carrés
160003,Peut interagir avec les blocs
160004,Cube destructible
160005,Articles disponibles
160006,Attaquable
160007,Peut être blessé
160008,Peut être tué
160009,Articles de ramassage
160010,Chute mortelle
160011,Articles jetables
170001,Équipe 1 Rouge
170002,Équipe 2 Bleu
170003,Équipe 3 verte
170004,Équipe 4 Jaune
170005,Équipe 5 Orange
170006,Équipe 6 violet
170007,Aucune équipe
180001,Nombre de joueurs
180002,score
190001,Peut être détruit
190002,Peut être interagi avec
190003,Peut être poussé
190004,Articles à déposer
200001,vide
200002,En attente
200003,traîner
200004,attaque de mêlée
200005,attaque à distance
200006,suivre
200007,natation
200008,Fuyez
200009,autodestruction
20001,Est
200010,Être attiré
200011,accouplement
20002,Sud
20003,Ouest
20004,Nord
20005,up
20006,vers le bas
2030001,Aucun
2030002,Disrupt Self
2030003,Perturber la basse priorité
2030004,Les
2040001,Tout sous-nœud est réussi.
2040002,Tous les sous-noeuds ont réussi.
2050001,Aucun
2050002,Tout sous-noeud a échoué.
2050003,Tous les sous-nœuds ont échoué.
2060001,tout
2060002,Amical
2060003,Hostile
2060004,Neutre
2070001,tout
2070002,Neutre Hostile
2070003,Passif neutre
2070010,Pas d'équipe
2070011,Équipe 1 Rouge
2070012,Équipe 2 Bleue
2070013,Équipe 3 verte
2070014,Équipe 4 Jaune
2070015,Team 5 Orange
2070016,Équipe 6 violette.
2090001,Proche
2090002,avant
2090003,Retour
2100001,Suivre l'auteur
2100002,Ajouter la carte aux favoris.
2100003,Carte des tarifs
210001,Point de santé maximum
210002,Point de santé actuel
210003,Récupération de la vie
210005,La faim actuelle
210007,Niveau d'oxygène actuel
210009,Vitesse de déplacement
210011,Vitesse de nage
210012,force de saut
210014,Taux d'évasion
210015,attaque de mêlée
210016,attaque à distance
210017,défense de mêlée
210018,défense à longue portée
210019,Taille du modèle
210020,Vision
210021,Taux de virage
210022,Attaque physique.
210023,Attaque élémentaire.
210024,Défense Physique
210025,Défense élémentaire
220001,mobile
220002,Peut être attaqué
220003,Peut être tué
220004,Articles de ramassage
220005,Chute mortelle
230001,Sélectionnez une région dans le monde
240001,Lieu de l'événement
240002,Point de naissance
240003,Choisir un emplacement dans le monde
250001,Le joueur qui a déclenché l'événement
250002,Joueur cible dans l'événement
260001,Air Cube
260002,Type de bloc dans l'événement
260003,Dernier type de bloc créé
270001,Type d'article dans l'événement
270002,Le dernier type de poste créé
280001,Lanceur qui déclenche l'événement
290001,Chutes dans l'événement
300001,La créature qui a déclenché l'événement
300002,Créature ciblée dans l'événement
300003,Choisissez des créatures dans le monde
300004,Dernière créature créée
30001,angle de vue principal
30002,Vue dorsale
30003,angle de vue positif
30004,Angle de vue supérieur
30005,Perspective personnalisée
30006,Perspective d'action
310001,Les expressions animées dans les événements
320001,vrai
320002,faux
330001,Péché
330002,Cos
330003,Tan
340001,Types d'effets dans les événements
340002,Dernier type d'effet créé
350001,direction positive
350002,Direction descendante
350003,Droite gauche
350004,Bonne direction
350005,En avant
350006,Direction positive
360001,Objet effectuant l'action
370001,Treble 1
370002,Treble 1 (litre)
370003,Treble 2
370004,Treble 2 (l)
370005,Treble 3
370006,Treble 4
370007,Treble 4 (L)
370008,Treble 5
370009,Treble 5 (l)
370010,Treble 6
370011,Treble 6 (L)
370012,Treble 7
370013,Alto 1
370014,Alto 1 (litre)
370015,Alto 2
370016,Alto 2 (L)
370017,Alto 3
370018,Alto 4
370019,Alto 4 (L)
370020,Alto 5
370021,Alto 5 (L)
370022,Alto 6
370023,Alto 6 (L)
370024,Alto 7
370025,Basse 1
370026,Basse 1 (litre)
370027,Basse 2
370028,Basse 2 (litres)
370029,Basse 3
370030,Basse 4
370031,Basse 4 (L)
370032,Basse 5
370033,Basse 5 (litres)
370034,Basse 6
370035,Basse 6 (L)
370036,Basse 7
380001,Position clé W
380002,Clé A
380003,Clé S
380004,Clé D
380005,Espace clé
380006,Changement de touche
380007,Clé B
380008,Clé C
380009,Clé E
380010,Clé F
380011,Clé G
380012,Clé H
380013,Clé I
380014,Clé J
380015,Clé K
380016,Position clé L
380017,Position clé M
380018,Position clé N
380019,Clé O
380020,Touche P
380021,Touche Q
380022,Touche R
380023,Clé T
380024,Clé U
380025,Position clé V
380026,Clé X
380027,Position clé Y
380028,Touche Z
390001,Barre rapide 1
390002,Barre rapide 2
390003,Barre rapide 3
390004,Barre rapide 4
390005,Barre rapide 5
390006,Barre rapide 6
390007,Barre de raccourci 7
390008,Barre de raccourci 8
400001,Barre de raccourcis dans les événements
40001,X
40002,Y
40003,Z
410001,"Les effets de l ""État dans les événements"
420001,Équipement colonne 1 (casque)
420002,Barre de vitesse 2 (cuirasse)
420003,Barre d'équipement 3 (Leggings)
420004,Gear Bar 4 (Bottes)
420005,Colonne d'équipement 5 (décoration arrière)
430001,Barre d'équipement dans l'événement
440001,Le type de créature qui a déclenché l'événement
440002,Type de créature ciblée dans l'événement
440003,Dernier type de créature créée
450001,Recette dans l'événement
460001,Fonte dans l'événement
470001,L'intrigue de l'événement
480001,Nombre d'articles dans l'événement
490001,Tableau de mots
490002,texte flottant
490003,barre de progression
490004,Flèche pointant vers l'objet
490005,Flèche pointant vers l'emplacement
490006,Surface de guidage vers l'objet
490007,Surface de guidage de pointage de position
490008,Ligne de guidage vers l'objet
490009,Ligne de guidage pointant vers l'emplacement
490010,photo
500001,ordre croissant
500002,ordre décroissant
50001,système d'angle
50002,système radian
510001,Composants de l'événement
520001,Interface d'édition actuelle
520002,Interface en événement
530001,voler
530002,Méthode de déplacement par défaut
540001,année
540002,mois
540003,jour
540004,temps
540005,point
540006,deuxième
540007,Horodatage (secondes)
550001,Chaîne dans l'événement
570001,Musique dans l'événement
580001,pause
580002,restaurer
580003,fermer
590001,Sélectionner tableau de bord dans le monde
600001,objet global
60001,Journal
60002,Ln
610001,boucle
610002,jeu unique
620001,Cette logique
680001,puissance d'attaque
680002,Nombre maximum de piles
680003,défense de mêlée
680004,défense à longue portée
680005,défense contre les explosions
680006,Défense brûlante
680007,Défense contre les toxines
680008,Défense Chaos
680009,Durabilité maximale
680010,Intervalle de tir maximal
680011,Capacité maximale du chargeur
690001,Le joueur se défausse des objets
690002,La boîte a été endommagée et est tombée
690003,Les créatures sont vaincues et abandonnées
690004,Les cubes sont cassés et tombés
690005,Création du déclencheur
690006,Création de gameplay de transfert d'objets
700001,boucle
700002,jeu unique
700003,Arrêtez-vous à la dernière image après la lecture
700004,Appuyez sur Action Mode de lecture original
70001,vers le bas
70002,arrondir
70003,up
710001,Toutes les barres de sac à dos
710002,Toutes les barres de raccourcis
710003,Toutes les colonnes de l'équipement
720001,Grille de sac à dos 1
720002,Grille de sac à dos 2
720003,Grille de sac à dos 3
720004,Grille de sac à dos 4
720005,Grille de sac à dos 5
720006,Grille de sac à dos 6
720007,Grille de sac à dos 7
720008,Grille de sac à dos 8
720009,Grille de sac à dos 9
720010,Grille de sac à dos 10
720011,Grille de sac à dos 11
720012,Grille de sac à dos 12
720013,Grille de sac à dos 13
720014,Grille de sac à dos 14
720015,Grille de sac à dos 15
720016,Grille de sac à dos 16
720017,Grille de sac à dos 17
720018,Grille de sac à dos 18
720019,Grille de sac à dos 19
720020,Grille de sac à dos 20
720021,Grille de sac à dos 21
720022,Grille de sac à dos 22
720023,Grille de sac à dos 23
720024,Grille de sac à dos 24
720025,Grille de sac à dos 25
720026,Grille de sac à dos 26
720027,Grille de sac à dos 27
720028,Grille de sac à dos 28
720029,Grille de sac à dos 29
720030,Grille de sac à dos 30
730001,Joueur
730002,biologie
740001,0 degré
740002,90 degrés
740003,180 degrés
740004,270 degrés
800001,victoire
800002,échouer
80001,dégâts de mêlée
80002,dégâts à distance
80003,dommages causés par une explosion
80004,Brûlure
80005,dommages causés par le poison
80006,Dégâts du chaos
80007,Dégâts de chute
80008,blessure par suffocation
810001,montrer
810002,cacher
820001,Même type de bloc
820002,Ignorer le type de bloc
830001,X
830002,Y
840001,augmentation
840002,réduire
840003,Changer pour
850001,Pas d'assouplissement
850002,transformation linéaire
850003,Courbe carrée asymptotique
850004,Courbe au carré s'estompant
850005,Courbe carrée d'entrée et de sortie
850006,La courbe exponentielle entre peu à peu
850007,Courbe exponentielle émergente
850008,Courbe exponentielle d'entrée et de sortie
850009,Courbe circulaire entrante
850010,Décoloration de la courbe circulaire
850011,Courbe circulaire d'entrée et de sortie
850012,La courbe de régression entre peu à peu
850013,La courbe de régression se dessine progressivement
850014,Courbe arrière dedans et dehors
850015,Courbe à ressort entrée progressive
850016,Courbe de printemps s'estompant
850017,Courbe de ressort en entrée et en sortie
850018,La courbe de rebond entre peu à peu
850019,La courbe rebondissante émerge peu à peu
850020,Courbes de rebond à l'intérieur et à l'extérieur
860001,largeur
860002,haut
870001,mode strict
870002,Mode flou
880001,Les paramètres sont cohérents
880002,Ignorer les paramètres
900001,Période actuelle
900002,0 points
900003,4 heures
900004,6 heures
900005,8 heures
900006,12 heures
900007,16 heures
900008,18 heures
900009,20 heures
90001,Oui
90002,Non
910001,carte du ciel
910002,carte du soleil
910003,Carte de la Lune
920001,Couleur du ciel
920002,Couleur de la taille ciel
920003,De la couleur au fond du ciel
920004,Couleur claire du ciel
920005,Couleur de la lumière ambiante
920006,Couleur du soleil
920007,Couleur de la lune
920008,Couleur des nuages
920009,Couleur du brouillard
930001,Taille du soleil
930002,Taille de la lune
930003,Densité des étoiles
930004,Vitesse de déplacement des nuages
930005,Densité des nuages
930006,Hauteur des nuages
930007,Distance la plus proche du brouillard
930008,La distance la plus éloignée du brouillard
940001,force
940002,gamme
940003,vitesse
940004,irrégularité de mouvement
950001,Rapport de contraste
950002,saturation
950003,intensité du projecteur
950004,Intensité d'exposition
950005,Intensité lumineuse volumique
950006,Intensité gamma
