ID,名字,描述
ID,Name,Desc
3001,Autres ID,
3002,Autres ID,
3003,Autres ID,
3004,Autres ID,
3005,Autres ID,
3006,Autres ID,
3007,Autres ID,
3008,Autres ID,
3009,Autres ID,
3010,Voyageur,
3011,Marchand du désert,
3012,Marchand de champs de glace,
3013,Marchand de Noël,
3014,Marchand du jour de l'an,
3015,Marchand de la Fête du Printemps,
3016,Marchand de l'année,
3017,Six un marchand,
3018,Marchand d'espace,
3019,Marchand d'îles aériennes,
3020,Marchand de souhaits,
3021,Ambassadeur de l'amour,
3022,Marchand ambulant,
3023,Autres ID,
3024,Autres ID,
3025,Autres ID,
3026,Autres ID,
3027,Autres ID,
3028,Autres ID,
3029,Autres ID,
3030,Autres ID,
3031,Autres ID,
3032,Autres ID,
3033,Autres ID,
3034,Autres ID,
3035,Autres ID,
3036,Autres ID,
3037,Autres ID,
3038,Autres ID,
3039,Autres ID,
3040,Autres ID,
3095,Kaka,
3096,Nini,
3097,Dashan,
3098,Scott Lee,
3099,Darwin Lee,
3100,Modèle biologique,
3101,Guerrier Boarman,
3102,Trésor mignon sauvage,
3103,Yeux mignons,
3104,Homme planète mystérieuse,
3105,Lanceur Boarman,
3106,Célébration sauvage,
3107,chauve-souris,
3108,Autres ID,
3109,Bang bang oeuf,
3110,Yeux mignons,
3111,Yeux mignons,
3112,Yeux mignons,
3113,Yeux mignons,
3114,Yeux mignons,
3115,Yeux mignons,
3116,Yeux mignons ding dong,
3117,Yeux mignons jingle,
3118,Yeux mignons,
3119,Autres ID,
3120,Bully boucher,
3121,Épouvantail,
3122,Bully Butcher (Apprivoisé),
3123,Alien indigné,
3124,Apprivoiser les yeux mignons,
3125,Apprivoiser les yeux mignons,
3126,Apprivoiser les yeux mignons,
3127,Autres ID,
3128,Autres ID,
3129,Autres ID,
3130,Géant de lave,
3131,Archer au soufre,
3132,Archer du chaos,
3133,Accueil Agriculteurs Ranch Occupation,
3134,Accueil Agriculteurs Ranch Occupation,
3135,Chaman Boarman du givre,
3136,Autres ID,
3137,Autres ID,
3138,Autres ID,
3139,Autres ID,
3140,Autres ID,
3141,Autres ID,
3142,Autres ID,
3143,Autres ID,
3144,Autres ID,
3145,Autres ID,
3146,Autres ID,
3147,Autres ID,
3148,Autres ID,
3149,Autres ID,
3150,Autres ID,
3151,Autres ID,
3152,Autres ID,
3153,Autres ID,
3154,Autres ID,
3155,Autres ID,
3156,Autres ID,
3157,Autres ID,
3158,Autres ID,
3159,Autres ID,
3160,Autres ID,
3165,Dragon Double Couronne Vert,
3166,Dragon des Deux Couronnes,
3167,Dragon à Couronne d'Or,
3168,Dragon d'Épée Rouge,
3169,Dragon de Fer Gris,
3170,Triceratops gris,
3171,Tricératops brun,
3172,Tricératops bleu,
3173,Épée longue Triceratops Boss,
3174,Brachiosaure gris,
3175,Brachiosaure jaune,
3176,Brachiosaure vert,
3177,Titan Brachiosaure Boss,
3178,Ptérosaure rouge,
3179,Ptérosaure gris,
3180,Ptérosaure violet,
3181,Ptérosaure Aeolus Boss,
3182,Parasaurolophus vert,
3183,Parasaurolophus cyan,
3184,Parasaurolophus rouge,
3185,Raptor noir,
3186,Rapace cyan,
3187,Raptor violet,
3188,Raptor armé Boss,
3189,Dilophosaure brun,
3190,Dilophosaure gris,
3191,Stégosaure vert,
3192,Stégosaure bleu,
3193,T-Rex,
3194,T-Rex maniaque,
3195,T-Rex sauvage,
3196,T-Rex armé,
3197,Boss T-Rex mécanique,
