ID,名称
ID,name
11311,Caca
11423,Feuille de coco géante aliénée
11603,Rune d'attaque basique
11604,Rune d'attaque intermédiaire
11605,Rune d'attaque avancée.
11606,Rune de défense mineure
11607,Rune de défense intermédiaire
11608,Rune de défense avancée
11609,Rune de l'efficacité inférieure
11610,Rune de rendement intermédiaire
11611,Rune d'efficacité avancée.
11657,Bâton lumineux brillant
12615,varech cru
12616,Bouteille en verre de carte au trésor
13600,Poisson lanterne
13602,rayon
13604,Poisson muet bleu pâle
13605,Poisson muet bleu foncé
13606,Poisson noir muet
13607,Poisson étrange bleu pâle
13608,Poisson laid rose
13609,Poisson muet doré
13610,Cheetfish doré
13611,Poisson laid doré
13612,Poisson muet rose
13613,Poisson Kiki jaune
13614,Poisson laid violet
13615,Cheetfish vert
13616,Poisson laid rayé
13617,Cheetfish rouge
13618,Poisson muet rouge
13619,Poisson moche orange
13621,crabe
13623,hippocampe
13624,Petit hippocampe
13626,méduse
13627,Poisson volant
13628,requin
13629,raie
13630,bâton lumineux algues poisson
245,plantes aquatiques
247,Pétales flottants
248,Planche flottante
250,Lotus
27,Bouteille à la dérive au loin
295,Grosse noix de coco
314,Algues rouges
486,Corail du Cap
487,Cap Bleaching Coral
488,Corail à bulles
489,Corail à bulles blanchi
490,disque corail
491,Corail disque blanchi
492,corail arbre
493,Corail albinos
